id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/9/value,qualifier/10/value,qualifier/13/value,qualifier/15/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value,qualifier/21/id,qualifier/21/qualifierId,qualifier/17/value
2805834967,615,19,2,71,24,b8oqgvx1ijeyn6y1cn6929ix4,1,0.0,0.0,2025-04-25T18:30:26.147Z,2025-04-25T18:31:38Z,6bajck5osvj7trnwt2a5mc3dg,I. Tånnander,,,5678005137,145,9,5678005133,42,,5678007791,293,2,5678005139,59,22,5678005143,55,614,5678005141,44,Forward,5678007789,292,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805834897,612,18,2,71,24,b8oqgvx1ijeyn6y1cn6929ix4,1,0.0,0.0,2025-04-25T18:30:26.532Z,2025-04-25T18:30:27Z,423hv4unq5vvnp7kecv6wp3is,M. Saaby,,,5678004779,44,Midfielder,5678004777,42,,5678004837,55,613,5678004781,59,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805834903,613,19,2,71,24,b8oqgvx1ijeyn6y1cn6929ix4,1,0.0,0.0,2025-04-25T18:30:26.533Z,2025-04-25T19:36:32Z,8h3cyhuw5049gcxrsld3rw1ec,V. Westh,,,5678004815,44,Midfielder,5678007975,292,7,5678004817,55,612,5678004811,145,8,5678004813,59,18,5678004807,42,,5678007979,293,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805835043,635,1,2,71,35,a9vw7ikerpr4cuweeeka5aneg,1,49.8,50.0,2025-04-25T18:30:37.301Z,2025-04-25T18:30:39Z,3epwf56ozg73hueacwmckk0r9,S. Pingel,,,5678005575,213,3.32,5678005571,141,45.1,5678005573,212,19.2,5678005569,140,31.8,5678005567,56,Back,5678005577,279,G,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805835107,636,1,2,71,37,a9vw7ikerpr4cuweeeka5aneg,1,31.8,45.1,2025-04-25T18:30:39.357Z,2025-04-25T18:30:43Z,4i0jiisff5k1efcgf27skpqfo,F. Roslyng,,,5678005947,141,16.1,5678005943,140,30.6,5678005951,212,19.8,5678005955,213,4.65,5678005941,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805835157,637,1,2,71,41,a9vw7ikerpr4cuweeeka5aneg,1,32.5,20.4,2025-04-25T18:30:43.125Z,2025-04-25T18:30:48Z,5lu7bn7uec3zjqpoi1x81gbu1,S. Hausner,,,5678006213,212,38.4,5678006211,141,76.3,5678006215,213,1.43,5678006209,140,37.5,5678006207,56,Back,5678006217,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805835177,638,1,2,71,46,a9vw7ikerpr4cuweeeka5aneg,1,37.6,75.7,2025-04-25T18:30:47.941Z,2025-04-25T18:30:49Z,4lxxyqy78jkglhv2w6crzcnsa,O. Kolskogen,,,5678006319,56,Back,5678006327,213,4.17,5678006323,141,60.0,5678006321,140,31.5,5678006325,212,12.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805835211,639,1,2,71,47,a9vw7ikerpr4cuweeeka5aneg,1,31.5,60.0,2025-04-25T18:30:48.893Z,2025-04-25T18:30:52Z,4i0jiisff5k1efcgf27skpqfo,F. Roslyng,,,5678006533,141,20.9,5678006535,212,26.6,5678006531,140,29.8,5678006529,56,Back,5678006537,213,4.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805835237,640,1,2,71,50,a9vw7ikerpr4cuweeeka5aneg,1,30.4,16.7,2025-04-25T18:30:51.949Z,2025-04-25T18:30:53Z,5lu7bn7uec3zjqpoi1x81gbu1,S. Hausner,,,5678006667,212,33.8,5678006665,141,16.7,5678006671,1,,5678006669,213,0.00,5678006661,56,Right,5678006663,140,62.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805835245,641,1,2,71,51,a9vw7ikerpr4cuweeeka5aneg,1,61.9,18.0,2025-04-25T18:30:53.596Z,2025-04-25T18:30:54Z,6k7khwtkxpem9z17bl5rrf2p6,E. Frederiksen,,,5678006699,212,11.0,5678006693,56,Right,5678006697,141,5.6,5678006695,140,55.2,5678006701,213,4.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805835295,642,1,2,71,52,a9vw7ikerpr4cuweeeka5aneg,0,55.2,5.6,2025-04-25T18:30:54.284Z,2025-04-25T18:30:58Z,6qko3f8w2ap9ynbuq2g55i5n8,S. Doua,,,5678007019,140,69.1,5678007017,56,Right,5678007025,213,6.20,5678007021,141,3.8,5678007023,212,14.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805835299,616,61,2,71,54,b8oqgvx1ijeyn6y1cn6929ix4,1,47.2,92.1,2025-04-25T18:30:56.038Z,2025-04-26T17:33:06Z,f1ba9g771s0zeel0titcj3omi,A. Njai,,,5678007035,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805835327,617,5,2,71,56,b8oqgvx1ijeyn6y1cn6929ix4,0,38.0,101.4,2025-04-25T18:30:58.830Z,2025-04-25T19:10:26Z,f1ba9g771s0zeel0titcj3omi,A. Njai,,,5678007229,56,Back,5678007577,233,643,5678007231,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805835375,643,5,2,71,56,a9vw7ikerpr4cuweeeka5aneg,1,62.0,-1.4,2025-04-25T18:30:58.830Z,2025-04-25T19:10:26Z,6qko3f8w2ap9ynbuq2g55i5n8,S. Doua,,,5678007483,347,,5678007481,56,Right,5678007541,233,617,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805835425,644,1,2,72,0,a9vw7ikerpr4cuweeeka5aneg,1,65.0,0.0,2025-04-25T18:31:02.404Z,2025-04-25T18:31:05Z,6qko3f8w2ap9ynbuq2g55i5n8,S. Doua,,,5678007767,140,55.4,5678007765,56,Right,5678007769,141,12.0,5678007773,213,2.41,5678007771,212,13.6,5678007763,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805835445,645,1,2,72,3,a9vw7ikerpr4cuweeeka5aneg,1,55.4,12.0,2025-04-25T18:31:05.381Z,2025-04-25T18:31:08Z,5lu7bn7uec3zjqpoi1x81gbu1,S. Hausner,,,5678007901,141,29.4,5678007905,213,2.68,5678007903,212,26.3,5678007899,140,33.0,5678007897,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805835481,646,1,2,72,6,a9vw7ikerpr4cuweeeka5aneg,1,29.5,45.2,2025-04-25T18:31:07.853Z,2025-04-25T18:31:11Z,4i0jiisff5k1efcgf27skpqfo,F. Roslyng,,,5678008079,140,32.6,5678008077,56,Back,5678008083,212,18.7,5678008085,213,1.40,5678008081,141,72.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805835513,647,1,2,72,9,a9vw7ikerpr4cuweeeka5aneg,1,31.3,71.8,2025-04-25T18:31:11.317Z,2025-04-26T17:33:20Z,4lxxyqy78jkglhv2w6crzcnsa,O. Kolskogen,,,5678008245,212,21.3,5678008241,140,12.2,5678008239,56,Back,5678008243,141,61.3,5678008247,213,3.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805835537,648,1,2,72,12,a9vw7ikerpr4cuweeeka5aneg,0,11.4,60.1,2025-04-25T18:31:14.269Z,2025-04-26T17:33:28Z,2h94np282g0qtzal1czznequi,A. Hoff,,,5678008399,212,44.4,5678008393,56,Center,5678008391,157,,5678008403,1,,5678008401,213,6.28,5678008397,141,59.7,5678008395,140,53.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805835559,618,1,2,72,14,b8oqgvx1ijeyn6y1cn6929ix4,1,43.2,43.1,2025-04-25T18:31:16.823Z,2025-04-25T18:31:18Z,3xz0h3d6r2qgmv9egms8yaz56,C. Vestergaard,,,5678008499,3,,5678008501,56,Center,5678008515,213,5.90,5678008503,140,57.2,5678008507,141,34.5,5678008511,212,15.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805835587,620,1,2,72,16,b8oqgvx1ijeyn6y1cn6929ix4,1,57.2,34.5,2025-04-25T18:31:18.541Z,2025-04-25T18:31:20Z,5u9zrgsm6wycfcbk04m64wd1w,N. Morberg,,,5678008637,56,Right,5678008639,140,60.4,5678008643,212,16.3,5678008645,213,4.92,5678008641,141,11.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805835613,621,1,2,72,18,b8oqgvx1ijeyn6y1cn6929ix4,1,60.4,11.1,2025-04-25T18:31:20.661Z,2025-04-25T18:31:22Z,ekx0wotp433tuaw4g93nybjmc,S. Jalal,,,5678008793,56,Right,5678008799,212,7.7,5678008795,140,66.5,5678008797,141,17.4,5678008801,213,0.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805835665,622,1,2,72,20,b8oqgvx1ijeyn6y1cn6929ix4,1,66.5,17.4,2025-04-25T18:31:22.349Z,2025-04-25T18:31:26Z,9fvf8z6p8ok0n5vu999ysfywa,C. Jørgensen,,,5678009095,212,14.7,5678009097,213,5.64,5678009087,56,Right,5678009091,140,77.7,5678009093,141,4.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805835769,623,1,2,72,24,b8oqgvx1ijeyn6y1cn6929ix4,1,76.9,4.4,2025-04-25T18:31:26.429Z,2025-04-25T18:31:31Z,ekx0wotp433tuaw4g93nybjmc,S. Jalal,,,5678009631,140,65.5,5678009633,141,6.7,5678009637,213,3.01,5678009629,56,Right,5678009635,212,12.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805835793,624,1,2,72,29,b8oqgvx1ijeyn6y1cn6929ix4,0,68.3,17.1,2025-04-25T18:31:31.558Z,2025-04-25T18:31:33Z,9fvf8z6p8ok0n5vu999ysfywa,C. Jørgensen,,,5678009747,140,90.1,5678009751,141,45.8,5678009753,212,30.1,5678009755,213,0.71,5678009743,56,Center,5678009739,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805835879,649,12,2,72,31,a9vw7ikerpr4cuweeeka5aneg,1,13.1,55.6,2025-04-25T18:31:33.785Z,2025-04-26T17:33:48Z,4i0jiisff5k1efcgf27skpqfo,F. Roslyng,,,5678010211,140,3.3,5678010215,212,11.5,5678010213,141,48.1,5678010217,213,3.60,5678010209,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805835937,651,52,2,72,32,a9vw7ikerpr4cuweeeka5aneg,1,2.8,46.1,2025-04-25T18:31:34.684Z,2025-04-26T17:33:55Z,2h94np282g0qtzal1czznequi,A. Hoff,,,5681441215,376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805835889,650,43,2,72,36,a9vw7ikerpr4cuweeeka5aneg,1,0.0,0.0,2025-04-25T18:31:38.238Z,2025-04-25T18:32:01Z,2h94np282g0qtzal1czznequi,A. Hoff,,,5678012255,144,10,5678010263,56,Back,5678010389,139,0,5678010259,182,0,5678010251,173,0,5678010255,178,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806476707,885,80,2,72,40,a9vw7ikerpr4cuweeeka5aneg,0,13.7,37.8,2025-04-25T18:31:42.388Z,2025-04-26T17:34:38Z,2h94np282g0qtzal1czznequi,A. Hoff,,,5681444307,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805836073,652,1,2,72,45,a9vw7ikerpr4cuweeeka5aneg,0,15.8,37.8,2025-04-25T18:31:47.757Z,2025-04-26T17:34:30Z,2h94np282g0qtzal1czznequi,A. Hoff,,,5678011409,213,6.28,5681443765,198,,5678011403,141,37.6,5678011401,140,72.1,5678011399,56,Center,5678011411,1,,5678011405,212,59.1,5681443763,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805836077,625,44,2,72,50,b8oqgvx1ijeyn6y1cn6929ix4,1,30.7,61.2,2025-04-25T18:31:52.077Z,2025-04-25T19:09:38Z,3xz0h3d6r2qgmv9egms8yaz56,C. Vestergaard,,,5678011427,56,Back,5678011665,233,653,5678011429,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805836083,653,44,2,72,50,a9vw7ikerpr4cuweeeka5aneg,0,69.3,38.8,2025-04-25T18:31:52.078Z,2025-04-25T19:09:39Z,3epwf56ozg73hueacwmckk0r9,S. Pingel,,,5678011445,56,Center,5678011711,233,625,5678011447,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805836089,626,12,2,72,50,b8oqgvx1ijeyn6y1cn6929ix4,1,29.1,60.1,2025-04-25T18:31:52.430Z,2025-04-26T17:34:46Z,3xz0h3d6r2qgmv9egms8yaz56,C. Vestergaard,,,5678011475,56,Back,5678011483,141,46.0,5678011479,140,43.4,5678011487,213,5.71,5678011589,15,,5678011485,212,17.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805836161,654,61,2,72,52,a9vw7ikerpr4cuweeeka5aneg,0,64.6,49.0,2025-04-25T18:31:54.357Z,2025-04-26T17:35:27Z,dfxs5u8rdcxhzp33aks3acdn8,K. Lusavec,,,5678011879,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805836213,628,1,2,72,56,b8oqgvx1ijeyn6y1cn6929ix4,1,38.6,51.3,2025-04-25T18:31:58.396Z,2025-04-25T18:31:59Z,8h3cyhuw5049gcxrsld3rw1ec,V. Westh,,,5678012099,56,Back,5678012105,212,14.7,5678012101,140,49.0,5678012103,141,36.9,5678012107,213,5.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805836237,629,1,2,72,57,b8oqgvx1ijeyn6y1cn6929ix4,1,45.0,30.7,2025-04-25T18:31:59.661Z,2025-04-26T17:35:44Z,6bajck5osvj7trnwt2a5mc3dg,I. Tånnander,,,5678012245,140,43.4,5678012251,213,4.58,5678012247,141,12.6,5678012243,56,Back,5678012249,212,12.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805836273,630,1,2,72,59,b8oqgvx1ijeyn6y1cn6929ix4,1,43.4,12.6,2025-04-25T18:32:01.101Z,2025-04-25T18:32:03Z,ekx0wotp433tuaw4g93nybjmc,S. Jalal,,,5678012451,140,32.9,5678012453,141,24.3,5678012457,213,2.52,5678012449,56,Back,5678012455,212,13.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805836311,631,1,2,73,1,b8oqgvx1ijeyn6y1cn6929ix4,1,32.9,24.3,2025-04-25T18:32:03.045Z,2025-04-25T18:32:05Z,9delpquqv81o7ftrgefb0wpp0,L. Callø,,,5678012633,140,28.7,5678012635,141,41.8,5678012631,56,Back,5678012639,213,1.93,5678012637,212,12.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805836361,632,1,2,73,3,b8oqgvx1ijeyn6y1cn6929ix4,1,28.7,41.8,2025-04-25T18:32:05.213Z,2025-04-25T18:32:09Z,3xz0h3d6r2qgmv9egms8yaz56,C. Vestergaard,,,5678012971,213,2.61,5678012969,212,20.5,5678012963,56,Back,5678012967,141,57.2,5678012965,140,11.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805836397,633,1,2,73,7,b8oqgvx1ijeyn6y1cn6929ix4,1,11.9,57.2,2025-04-25T18:32:08.940Z,2025-04-25T18:32:11Z,6sdv4s8oz558wfhx72vwlpvu2,L. Moser,,,5678013183,141,44.5,5678013185,212,19.4,5678013181,140,28.4,5678013187,213,5.82,5678013179,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805836425,634,1,2,73,9,b8oqgvx1ijeyn6y1cn6929ix4,1,28.4,44.5,2025-04-25T18:32:11.005Z,2025-04-25T18:32:12Z,5u9zrgsm6wycfcbk04m64wd1w,N. Morberg,,,5678013339,56,Back,5678013343,140,25.9,5678013349,213,1.78,5678013345,141,62.4,5678013347,212,12.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805836519,635,1,2,73,10,b8oqgvx1ijeyn6y1cn6929ix4,1,25.9,62.4,2025-04-25T18:32:12.365Z,2025-04-25T18:32:17Z,8h3cyhuw5049gcxrsld3rw1ec,V. Westh,,,5678013809,56,Back,5678013817,213,1.88,5678013813,141,87.4,5678013815,212,17.8,5678013811,140,20.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805836603,636,1,2,73,15,b8oqgvx1ijeyn6y1cn6929ix4,1,20.8,88.0,2025-04-25T18:32:17.758Z,2025-04-26T17:36:13Z,8ewvm6ux4yvpwgrzjkc1chqwa,A. Nørager,,,5678014263,56,Left,5678014271,213,6.25,5678014269,212,52.7,5678014273,1,,5678014265,140,71.0,5681452757,155,,5678014267,141,85.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805836635,637,1,2,73,22,b8oqgvx1ijeyn6y1cn6929ix4,1,91.2,72.1,2025-04-25T18:32:24.101Z,2025-04-25T18:32:27Z,6bajck5osvj7trnwt2a5mc3dg,I. Tånnander,,,5678014469,56,Center,5678014473,141,59.9,5678014475,212,14.1,5678014471,140,80.4,5678014477,213,3.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805836663,638,1,2,73,25,b8oqgvx1ijeyn6y1cn6929ix4,1,80.3,64.6,2025-04-25T18:32:27.372Z,2025-04-25T18:32:29Z,f1ba9g771s0zeel0titcj3omi,A. Njai,,,5678014617,213,0.57,5678014609,56,Center,5678014615,212,16.8,5678014611,140,93.8,5678014613,141,77.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805836691,639,1,2,73,27,b8oqgvx1ijeyn6y1cn6929ix4,0,88.0,77.1,2025-04-25T18:32:28.933Z,2025-04-26T17:36:34Z,6bajck5osvj7trnwt2a5mc3dg,I. Tånnander,,,5681454357,20,,5678014763,2,,5678014771,141,38.3,5678014769,140,89.9,5678014773,212,26.5,5681454355,223,,5678014765,155,,5678014775,213,4.79,5678014767,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805836705,655,12,2,73,29,a9vw7ikerpr4cuweeeka5aneg,1,10.0,61.1,2025-04-25T18:32:31.356Z,2025-04-26T17:36:40Z,bdz03qovxerzrv12lgljae1p0,C. Tapé,,,5678014937,15,,5678014867,140,34.9,5678014865,56,Back,5678014871,212,26.3,5678014869,141,65.5,5678014873,213,0.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805836757,640,61,2,73,34,b8oqgvx1ijeyn6y1cn6929ix4,0,68.8,33.7,2025-04-25T18:32:36.413Z,2025-04-25T18:32:36Z,9delpquqv81o7ftrgefb0wpp0,L. Callø,,,5678015197,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805836791,656,1,2,73,35,a9vw7ikerpr4cuweeeka5aneg,0,37.7,68.4,2025-04-25T18:32:37.100Z,2025-04-25T18:32:39Z,81w1fqi66z0ibawynhraybaxg,S. Ngabo,,,5678015395,56,Back,5678015399,141,67.2,5678015403,213,6.22,5678015397,140,49.7,5678015401,212,12.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805836857,641,1,2,73,41,b8oqgvx1ijeyn6y1cn6929ix4,0,54.0,6.0,2025-04-25T18:32:43.373Z,2025-04-26T17:36:58Z,5u9zrgsm6wycfcbk04m64wd1w,N. Morberg,,,5678015781,213,5.90,5678015775,140,66.7,5678015783,1,,5678015777,141,0.0,5678015773,56,Right,5678015771,157,,5678015779,212,14.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805836869,642,5,2,73,42,b8oqgvx1ijeyn6y1cn6929ix4,0,63.1,-2.0,2025-04-25T18:32:44.418Z,2025-04-25T19:10:27Z,5u9zrgsm6wycfcbk04m64wd1w,N. Morberg,,,5678015845,56,Right,5678015847,347,,5678017283,233,657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805837161,657,5,2,73,42,a9vw7ikerpr4cuweeeka5aneg,1,36.9,102.0,2025-04-25T18:32:44.418Z,2025-04-25T19:10:27Z,bdz03qovxerzrv12lgljae1p0,C. Tapé,,,5678017217,347,,5678017245,233,642,5678017215,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805837199,658,1,2,74,0,a9vw7ikerpr4cuweeeka5aneg,1,50.1,100.0,2025-04-25T18:33:02.635Z,2025-04-26T17:37:16Z,bdz03qovxerzrv12lgljae1p0,C. Tapé,,,5678017403,213,3.46,5678017401,212,25.5,5678017397,140,27.0,5678017395,56,Back,5681457367,1,,5678017399,141,89.7,5678017393,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805837237,659,1,2,74,4,a9vw7ikerpr4cuweeeka5aneg,1,31.2,88.4,2025-04-25T18:33:06.659Z,2025-04-25T18:33:10Z,4lxxyqy78jkglhv2w6crzcnsa,O. Kolskogen,,,5678017589,212,18.1,5678017587,141,65.5,5678017585,140,22.5,5678017581,56,Back,5678017591,213,4.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805837263,660,1,2,74,8,a9vw7ikerpr4cuweeeka5aneg,1,25.3,58.7,2025-04-25T18:33:09.884Z,2025-04-25T18:33:11Z,4i0jiisff5k1efcgf27skpqfo,F. Roslyng,,,5678017729,140,28.3,5678017735,213,4.88,5678017727,56,Back,5678017731,141,31.3,5678017733,212,18.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805837309,661,1,2,74,9,a9vw7ikerpr4cuweeeka5aneg,1,28.6,20.9,2025-04-25T18:33:11.757Z,2025-04-25T18:33:15Z,5lu7bn7uec3zjqpoi1x81gbu1,S. Hausner,,,5678017981,213,1.69,5678017975,140,26.6,5678017977,141,46.4,5678017973,56,Back,5678017979,212,17.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805837353,662,1,2,74,12,a9vw7ikerpr4cuweeeka5aneg,1,25.6,49.1,2025-04-25T18:33:14.820Z,2025-04-25T18:33:18Z,4i0jiisff5k1efcgf27skpqfo,F. Roslyng,,,5678018233,141,89.6,5678018231,140,40.1,5678018235,212,31.5,5678018229,56,Back,5678018237,213,1.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805837383,663,1,2,74,16,a9vw7ikerpr4cuweeeka5aneg,1,42.4,88.4,2025-04-25T18:33:18.059Z,2025-04-25T18:33:20Z,4lxxyqy78jkglhv2w6crzcnsa,O. Kolskogen,,,5678018407,56,Left,5678018409,140,55.5,5678018411,141,89.0,5678018415,213,0.03,5678018413,212,13.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805837401,664,1,2,74,17,a9vw7ikerpr4cuweeeka5aneg,1,57.7,97.5,2025-04-25T18:33:19.820Z,2025-04-26T17:37:30Z,bdz03qovxerzrv12lgljae1p0,C. Tapé,,,5678018521,140,44.3,5678018525,212,14.1,5678018523,141,96.7,5678018527,213,3.18,5678018519,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805837469,665,1,2,74,19,a9vw7ikerpr4cuweeeka5aneg,1,40.9,89.3,2025-04-25T18:33:21.220Z,2025-04-25T18:33:25Z,4lxxyqy78jkglhv2w6crzcnsa,O. Kolskogen,,,5678018881,213,3.64,5678018873,141,76.4,5678018869,140,25.5,5678018877,212,18.4,5678018865,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805837577,666,1,2,74,23,a9vw7ikerpr4cuweeeka5aneg,1,28.9,69.1,2025-04-25T18:33:25.043Z,2025-04-25T18:33:31Z,4i0jiisff5k1efcgf27skpqfo,F. Roslyng,,,5678019449,141,23.9,5678019457,213,4.83,5678019453,212,31.0,5678019445,56,Back,5678019447,140,32.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805837595,667,1,2,74,29,a9vw7ikerpr4cuweeeka5aneg,1,33.0,41.9,2025-04-25T18:33:31.320Z,2025-04-25T18:33:32Z,5lu7bn7uec3zjqpoi1x81gbu1,S. Hausner,,,5678019603,212,8.5,5678019605,213,0.81,5678019601,141,50.9,5678019599,140,38.6,5678019597,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
