id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/8/value,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/13/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/14/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/16/value
2707948949,706,1,2,72,29,a9vw7ikerpr4cuweeeka5aneg,1,24.9,58.8,2024-08-11T12:29:56.852Z,2024-08-11T12:29:58Z,4lxxyqy78jkglhv2w6crzcnsa,O. Kolskogen,,,5142920441,56,Back,5142920445,141,33.4,5142920447,212,20.1,5142920449,213,5.25,5142920443,140,34.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707948963,707,1,2,72,30,a9vw7ikerpr4cuweeeka5aneg,1,34.6,33.4,2024-08-11T12:29:57.876Z,2024-08-11T12:29:59Z,a6ymx4wkrn260rtpb360nsiqd,M. Kallesøe,,,5142920503,213,1.61,5142920501,212,5.1,5142920495,56,Back,5142920497,140,34.4,5142920499,141,40.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707948967,642,83,2,72,31,8cfkisxf1fkxdqtt6tx1tup48,0,61.8,67.5,2024-08-11T12:29:58.782Z,2024-08-11T12:30:04Z,11ngumxajbizagbzpm5kompxx,M. Chacón,,,5142920681,399,b9g3gwxlao9u6y4elz1sdukmh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707948989,708,1,2,72,32,a9vw7ikerpr4cuweeeka5aneg,1,34.4,40.4,2024-08-11T12:29:59.485Z,2024-08-11T12:30:03Z,b9g3gwxlao9u6y4elz1sdukmh,E. Just,,,5142920665,141,40.1,5142920667,212,13.0,5142920661,56,Back,5142920669,213,3.16,5142920663,140,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707949005,709,1,2,72,36,a9vw7ikerpr4cuweeeka5aneg,1,22.2,40.3,2024-08-11T12:30:03.277Z,2024-08-11T12:30:05Z,4lxxyqy78jkglhv2w6crzcnsa,O. Kolskogen,,,5142920741,56,Back,5142920743,140,24.1,5142920749,213,4.92,5142920745,141,26.7,5142920747,212,9.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707949013,710,1,2,72,38,a9vw7ikerpr4cuweeeka5aneg,1,24.0,26.5,2024-08-11T12:30:05.092Z,2024-08-11T12:30:07Z,5lu7bn7uec3zjqpoi1x81gbu1,S. Hausner,,,5142920783,213,2.57,5142920781,212,18.5,5142920775,56,Back,5142920777,140,9.2,5142920779,141,41.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707949041,711,1,2,72,40,a9vw7ikerpr4cuweeeka5aneg,1,9.2,41.2,2024-08-11T12:30:07.542Z,2024-08-11T12:30:13Z,8uhv14rin2znrr0wqgvcc2f2t,M. Delač,,,5142920971,141,41.0,5142920973,212,33.3,5142920969,140,40.9,5142920965,157,,5142920967,56,Back,5142920977,1,,5142920975,213,6.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707949043,712,44,2,72,45,a9vw7ikerpr4cuweeeka5aneg,1,42.3,40.7,2024-08-11T12:30:12.732Z,2024-08-11T13:06:01Z,cl4xl80n4gew1ox03r3ooshrd,O. Kjærgaard,,,5142921015,233,643,5142920989,56,Back,5142920991,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707949037,643,44,2,72,45,8cfkisxf1fkxdqtt6tx1tup48,0,57.7,59.3,2024-08-11T12:30:12.733Z,2024-08-11T13:06:01Z,5nved2kta2hk8103hkyhq33hm,M. Jakobsen,,,5142920945,56,Center,5142920947,286,,5142921031,233,712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707949045,713,61,2,72,46,a9vw7ikerpr4cuweeeka5aneg,1,40.9,41.0,2024-08-11T12:30:13.269Z,2024-08-11T13:15:54Z,cl4xl80n4gew1ox03r3ooshrd,O. Kjærgaard,,,5142920993,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707949059,714,1,2,72,48,a9vw7ikerpr4cuweeeka5aneg,1,43.7,45.7,2024-08-11T12:30:15.772Z,2024-08-11T12:30:18Z,cqsc3mj8klukkgutdrpegybdg,K. Karikari,,,5142921081,212,8.3,5142921075,56,Back,5142921077,140,36.8,5142921073,3,,5142921079,141,39.8,5142921083,213,3.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707949061,715,1,2,72,48,a9vw7ikerpr4cuweeeka5aneg,0,40.5,39.1,2024-08-11T12:30:15.844Z,2024-08-11T13:16:00Z,b9g3gwxlao9u6y4elz1sdukmh,E. Just,,,5143027095,212,7.7,5143027097,213,0.86,5142921087,56,Back,5143027091,140,45.3,5143027093,141,47.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707949055,644,1,2,72,49,8cfkisxf1fkxdqtt6tx1tup48,0,52.0,44.5,2024-08-11T12:30:16.412Z,2024-08-11T12:30:17Z,11ngumxajbizagbzpm5kompxx,M. Chacón,,,5142921053,140,56.1,5142921059,213,0.00,5142921051,56,Center,5142921055,141,44.5,5142921057,212,4.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707949095,716,1,2,72,55,a9vw7ikerpr4cuweeeka5aneg,1,55.2,37.1,2024-08-11T12:30:22.892Z,2024-08-11T13:15:56Z,cqsc3mj8klukkgutdrpegybdg,K. Karikari,,,5142921263,141,12.0,5142921267,213,5.68,5142921265,212,29.9,5142921261,140,78.6,5142921259,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707949131,717,1,2,72,59,a9vw7ikerpr4cuweeeka5aneg,1,83.5,12.0,2024-08-11T12:30:26.764Z,2024-08-11T12:30:29Z,cl4xl80n4gew1ox03r3ooshrd,O. Kjærgaard,,,5142921459,213,0.47,5142921451,56,Right,5142921453,140,93.4,5142921457,212,11.7,5142921455,141,19.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707949157,718,1,2,73,2,a9vw7ikerpr4cuweeeka5aneg,1,93.4,19.8,2024-08-11T12:30:29.221Z,2024-08-11T12:34:08Z,b9g3gwxlao9u6y4elz1sdukmh,E. Just,1.0,,5142930095,154,,5142930093,210,13,5142921579,155,,5142921591,212,18.8,5142921577,2,,5142921581,56,Center,5142921587,141,47.2,5142921583,140,91.2,5142921593,213,,,,,,,,,,,,1.69,,,,,,,,,,,,,,,,,,,
2707949169,719,44,2,73,5,a9vw7ikerpr4cuweeeka5aneg,1,91.8,47.3,2024-08-11T12:30:32.318Z,2024-08-11T13:06:01Z,3epwf56ozg73hueacwmckk0r9,S. Pingel,,,5142921645,286,,5142921643,56,Center,5142948257,233,728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707953659,728,44,2,73,5,8cfkisxf1fkxdqtt6tx1tup48,0,8.2,52.7,2024-08-11T12:30:32.319Z,2024-08-11T13:06:02Z,am3509ake84cde1xhb9264i22,M. Gudmann,,,5142948263,233,719,5142948093,285,,5142948091,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707949171,720,13,2,73,6,a9vw7ikerpr4cuweeeka5aneg,1,91.2,47.2,2024-08-11T12:30:33.165Z,2024-08-11T13:36:13Z,3epwf56ozg73hueacwmckk0r9,S. Pingel,,,5142930103,73,,5142927729,153,,5142921657,56,Center,5142921653,22,,5142930127,103,9.7,5142930133,230,99.4,5142930123,102,92.6,5142927727,328,,5142927723,15,5142930105,29,,5142930131,147,60.8,5142930111,154,,5142921655,17,,,5142930135,231,5142930129,146,50.2,5142930115,55,718,93.0,,,,,,,,,
2707949165,645,61,2,73,6,8cfkisxf1fkxdqtt6tx1tup48,0,8.6,38.5,2024-08-11T12:30:33.373Z,2024-08-11T13:01:58Z,4m7gr5z6b40dj02yrmlwgeluc,S. Larsen,,,5142921615,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707949199,721,1,2,73,12,a9vw7ikerpr4cuweeeka5aneg,1,77.9,87.8,2024-08-11T12:30:39.005Z,2024-08-11T12:30:40Z,bdz03qovxerzrv12lgljae1p0,C. Tapé,,,5142921833,141,84.4,5142921829,56,Left,5142921835,212,14.7,5142921837,213,3.30,5142921831,140,64.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707949213,722,1,2,73,13,a9vw7ikerpr4cuweeeka5aneg,1,64.1,84.4,2024-08-11T12:30:40.588Z,2024-08-11T12:30:42Z,9dh7cnu4uzbraeck0t5iqlj4k,A. Herdonsson,,,5142921899,212,9.3,5142921893,56,Center,5142921897,141,70.8,5142921895,140,63.8,5142921901,213,4.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707949245,723,1,2,73,15,a9vw7ikerpr4cuweeeka5aneg,1,65.1,69.0,2024-08-11T12:30:42.132Z,2024-08-11T12:30:46Z,eso2tbbpnxu9qvx6zy07m5jx0,J. Madsen,,,5142922019,141,59.1,5142922027,213,5.37,5142922013,56,Center,5142922023,212,8.5,5142922015,140,70.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707949263,724,1,2,73,18,a9vw7ikerpr4cuweeeka5aneg,1,70.1,59.1,2024-08-11T12:30:45.900Z,2024-08-11T12:30:48Z,cqsc3mj8klukkgutdrpegybdg,K. Karikari,,,5142922093,140,71.2,5142922099,213,1.52,5142922091,56,Left,5142922097,212,22.4,5142922095,141,92.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707949277,725,1,2,73,21,a9vw7ikerpr4cuweeeka5aneg,1,72.6,92.3,2024-08-11T12:30:48.709Z,2024-08-11T12:35:30Z,bdz03qovxerzrv12lgljae1p0,C. Tapé,1.0,,5142922181,212,30.4,5142922175,56,Center,5142922177,140,87.1,5142922179,141,53.6,5142922173,155,,5142934249,154,,5142934247,210,15,5142922183,213,5.24,5142922171,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707949279,726,44,2,73,24,a9vw7ikerpr4cuweeeka5aneg,1,87.0,47.6,2024-08-11T12:30:51.788Z,2024-08-11T13:06:02Z,3epwf56ozg73hueacwmckk0r9,S. Pingel,,,5142954461,233,743,5142922191,286,,5142922189,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707954917,743,44,2,73,24,8cfkisxf1fkxdqtt6tx1tup48,0,13.0,52.4,2024-08-11T12:30:51.789Z,2024-08-11T13:06:02Z,2pm5oqzyonn0dysa5nszgq3xm,H. Bonnesen,,,5142954131,56,Back,5142954133,285,,5142954501,233,726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707949283,727,15,2,73,25,a9vw7ikerpr4cuweeeka5aneg,1,85.5,50.3,2024-08-11T12:30:52.725Z,2024-08-11T13:35:32Z,3epwf56ozg73hueacwmckk0r9,S. Pingel,1.0,,5142933013,82,,5142934259,154,,5142934271,146,88.8,5142934261,55,725,5142922207,22,,5142934265,102,51.4,5142934275,230,99.8,5142933007,15,,5142934269,139,5142922211,56,Center,5142934257,29,,5143171337,78,,5142922209,17,,,5142933011,328,5142934267,103,,5142934277,231,52.2,19,5142934273,147,,,,,,,50.5
2707949353,730,61,2,73,26,a9vw7ikerpr4cuweeeka5aneg,1,85.7,49.7,2024-08-11T12:30:53.413Z,2024-08-11T12:31:14Z,cqsc3mj8klukkgutdrpegybdg,K. Karikari,,,5142922603,56,Center,5142922759,228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707952679,775,61,2,73,27,a9vw7ikerpr4cuweeeka5aneg,1,85.6,62.2,2024-08-11T12:30:54.487Z,2024-08-11T12:37:49Z,3epwf56ozg73hueacwmckk0r9,S. Pingel,,,5142942607,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707949297,728,13,2,73,28,a9vw7ikerpr4cuweeeka5aneg,1,85.7,41.1,2024-08-11T12:30:55.157Z,2024-08-11T12:37:04Z,cqsc3mj8klukkgutdrpegybdg,K. Karikari,,,5142940039,230,99.0,5142922281,17,,5142940035,102,57.3,5142940029,29,,5142940041,231,50.2,5142940031,55,727,5142940027,83,,5142922279,22,,5142940037,103,5142922283,56,Center,5142938913,20,,,,,,,4.2,,,,,,,,,,,,,,,,,,,
2707949411,646,5,2,73,29,8cfkisxf1fkxdqtt6tx1tup48,1,-1.0,41.3,2024-08-11T12:30:56.934Z,2024-08-11T13:00:18Z,5nved2kta2hk8103hkyhq33hm,M. Jakobsen,,,5142922855,233,729,5142922853,346,,5142922851,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707949305,729,5,2,73,29,a9vw7ikerpr4cuweeeka5aneg,0,101.0,58.7,2024-08-11T12:30:56.934Z,2024-08-11T13:00:18Z,cqsc3mj8klukkgutdrpegybdg,K. Karikari,,,5142922871,233,646,5142922339,346,,5142922337,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707949423,647,1,2,73,53,8cfkisxf1fkxdqtt6tx1tup48,1,4.9,39.1,2024-08-11T12:31:20.684Z,2024-08-11T12:31:21Z,dqqswfn9s1tdxjoslts8ks6xg,B. Bayrak,,,5142922909,141,46.6,5142922903,124,,5142922905,56,Back,5142922907,140,25.7,5142922911,212,22.4,5142922913,213,0.23,5142922917,237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707949425,648,1,2,73,54,8cfkisxf1fkxdqtt6tx1tup48,1,25.7,46.6,2024-08-11T12:31:21.652Z,2024-08-11T12:31:22Z,5nved2kta2hk8103hkyhq33hm,M. Jakobsen,,,5142922939,213,5.13,5142922933,140,37.5,5142922931,56,Back,5142922935,141,5.2,5142922937,212,30.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707949439,649,1,2,73,55,8cfkisxf1fkxdqtt6tx1tup48,1,37.5,5.2,2024-08-11T12:31:22.556Z,2024-08-11T12:31:23Z,4m7gr5z6b40dj02yrmlwgeluc,S. Larsen,,,5142922989,56,Back,5142922993,141,23.1,5142922997,213,2.27,5142922995,212,15.9,5142922991,140,27.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707949467,650,1,2,73,56,8cfkisxf1fkxdqtt6tx1tup48,1,27.8,23.1,2024-08-11T12:31:23.655Z,2024-08-11T12:31:30Z,am3509ake84cde1xhb9264i22,M. Gudmann,,,5142923151,141,43.4,5142923153,212,14.1,5142923147,56,Back,5142923149,140,25.2,5142923155,213,1.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707949477,651,1,2,74,3,8cfkisxf1fkxdqtt6tx1tup48,1,30.5,55.7,2024-08-11T12:31:30.236Z,2024-08-11T12:31:31Z,5nved2kta2hk8103hkyhq33hm,M. Jakobsen,,,5142923183,140,32.1,5142923189,213,1.49,5142923187,212,20.8,5142923185,141,86.2,5142923181,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707949487,652,1,2,74,4,8cfkisxf1fkxdqtt6tx1tup48,1,32.1,88.9,2024-08-11T12:31:31.747Z,2024-08-11T12:31:33Z,2pm5oqzyonn0dysa5nszgq3xm,H. Bonnesen,,,5142923255,212,5.9,5142923249,140,37.1,5142923251,141,92.7,5142923259,213,0.46,5142923247,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707949493,653,1,2,74,6,8cfkisxf1fkxdqtt6tx1tup48,0,33.6,95.6,2024-08-11T12:31:33.219Z,2024-08-11T12:31:43Z,1icurh5jrnw1e6jdgqxjnhdnu,G. Çulhacı,,,5142923581,286,,5142923577,233,731,5142923573,236,,5142923271,56,Back,5142923277,212,2.1,5142923275,141,93.0,5142923273,140,34.6,5142923279,213,5.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707949509,731,74,2,74,6,a9vw7ikerpr4cuweeeka5aneg,1,58.4,5.0,2024-08-11T12:31:33.220Z,2024-08-11T13:05:49Z,b9g3gwxlao9u6y4elz1sdukmh,E. Just,,,5142923351,56,Right,5142923567,285,,5142923587,233,653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707949519,732,61,2,74,7,a9vw7ikerpr4cuweeeka5aneg,1,61.4,4.9,2024-08-11T12:31:34.478Z,2024-08-11T12:31:51Z,3epwf56ozg73hueacwmckk0r9,S. Pingel,,,5142923397,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707949513,654,5,2,74,8,8cfkisxf1fkxdqtt6tx1tup48,1,37.5,100.8,2024-08-11T12:31:35.260Z,2024-08-11T12:50:35Z,1icurh5jrnw1e6jdgqxjnhdnu,G. Çulhacı,,,5142923463,233,733,5142923385,347,,5142923383,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707949527,733,5,2,74,8,a9vw7ikerpr4cuweeeka5aneg,0,62.5,-0.8,2024-08-11T12:31:35.260Z,2024-08-11T13:00:18Z,3epwf56ozg73hueacwmckk0r9,S. Pingel,,,5142923443,56,Right,5142923445,347,,5142923487,233,654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707949537,655,1,2,74,9,8cfkisxf1fkxdqtt6tx1tup48,1,33.2,100.0,2024-08-11T12:31:36.732Z,2024-08-11T12:31:40Z,1icurh5jrnw1e6jdgqxjnhdnu,G. Çulhacı,,,5142923511,107,,5142923521,213,3.77,5142923519,212,12.8,5142923513,56,Back,5142923517,141,89.7,5142923515,140,23.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707949549,656,1,2,74,12,8cfkisxf1fkxdqtt6tx1tup48,1,23.3,89.7,2024-08-11T12:31:39.612Z,2024-08-11T12:31:43Z,2pm5oqzyonn0dysa5nszgq3xm,H. Bonnesen,,,5142923605,56,Back,5142923607,140,25.1,5142923609,141,59.1,5142923613,213,4.80,5142923611,212,20.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707949567,657,1,2,74,16,8cfkisxf1fkxdqtt6tx1tup48,0,26.7,56.6,2024-08-11T12:31:43.179Z,2024-08-11T12:31:45Z,5nved2kta2hk8103hkyhq33hm,M. Jakobsen,,,5142923711,141,5.2,5142923709,140,54.3,5142923707,56,Right,5142923713,212,45.4,5142923717,1,,5142923715,213,5.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707949647,734,8,2,74,18,a9vw7ikerpr4cuweeeka5aneg,1,45.5,90.2,2024-08-11T12:31:45.878Z,2024-08-11T12:56:32Z,bdz03qovxerzrv12lgljae1p0,C. Tapé,,,5142924193,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707949613,658,1,2,74,20,8cfkisxf1fkxdqtt6tx1tup48,1,43.0,13.5,2024-08-11T12:31:47.395Z,2024-08-11T12:31:51Z,4m7gr5z6b40dj02yrmlwgeluc,S. Larsen,,,5142923955,56,Back,5142923957,140,31.5,5142923959,141,10.1,5142923963,213,3.33,5142923961,212,12.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707949645,659,1,2,74,24,8cfkisxf1fkxdqtt6tx1tup48,1,31.3,12.0,2024-08-11T12:31:51.598Z,2024-08-11T12:31:56Z,am3509ake84cde1xhb9264i22,M. Gudmann,,,5142924183,213,1.70,5142924181,212,14.8,5142924175,56,Back,5142924177,140,29.5,5142924179,141,33.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707949655,660,1,2,74,29,8cfkisxf1fkxdqtt6tx1tup48,1,33.4,35.2,2024-08-11T12:31:56.739Z,2024-08-11T12:31:59Z,5nved2kta2hk8103hkyhq33hm,M. Jakobsen,,,5142924231,140,34.2,5142924235,212,15.6,5142924237,213,4.77,5142924229,56,Back,5142924233,141,12.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707949675,661,1,2,74,31,8cfkisxf1fkxdqtt6tx1tup48,0,34.2,12.3,2024-08-11T12:31:58.932Z,2024-08-11T12:32:01Z,am3509ake84cde1xhb9264i22,M. Gudmann,,,5142924335,213,0.70,5142924329,140,56.7,5142924331,141,41.5,5142924333,212,30.9,5142924327,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707949705,736,1,2,74,34,a9vw7ikerpr4cuweeeka5aneg,1,40.6,59.4,2024-08-11T12:32:01.581Z,2024-08-11T12:32:05Z,5lu7bn7uec3zjqpoi1x81gbu1,S. Hausner,,,5142924461,140,47.5,5142924459,56,Back,5142924465,212,7.2,5142924467,213,6.27,5142924463,141,59.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707949721,737,1,2,74,38,a9vw7ikerpr4cuweeeka5aneg,1,47.5,59.3,2024-08-11T12:32:05.316Z,2024-08-11T12:32:06Z,eso2tbbpnxu9qvx6zy07m5jx0,J. Madsen,,,5142924563,212,17.0,5142924565,213,3.20,5142924559,140,31.3,5142924557,56,Back,5142924561,141,57.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707949729,738,1,2,74,39,a9vw7ikerpr4cuweeeka5aneg,1,31.3,57.8,2024-08-11T12:32:06.476Z,2024-08-11T12:32:07Z,5lu7bn7uec3zjqpoi1x81gbu1,S. Hausner,,,5142924581,56,Back,5142924589,213,0.36,5142924583,140,41.2,5142924585,141,63.6,5142924587,212,11.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707949735,739,1,2,74,40,a9vw7ikerpr4cuweeeka5aneg,1,41.2,63.6,2024-08-11T12:32:07.364Z,2024-08-11T12:32:08Z,9dh7cnu4uzbraeck0t5iqlj4k,A. Herdonsson,,,5142924613,141,78.5,5142924617,213,2.30,5142924615,212,13.6,5142924609,56,Back,5142924611,140,32.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707949743,740,1,2,74,41,a9vw7ikerpr4cuweeeka5aneg,1,32.6,78.5,2024-08-11T12:32:08.189Z,2024-08-11T12:32:09Z,4lxxyqy78jkglhv2w6crzcnsa,O. Kolskogen,,,5142924653,213,0.69,5142924647,140,44.3,5142924645,56,Back,5142924649,141,93.3,5142924651,212,15.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707949747,741,1,2,74,42,a9vw7ikerpr4cuweeeka5aneg,1,44.3,93.3,2024-08-11T12:32:09.565Z,2024-08-11T12:32:10Z,bdz03qovxerzrv12lgljae1p0,C. Tapé,,,5142924677,56,Left,5142924681,141,85.6,5142924679,140,55.4,5142924683,212,12.8,5142924685,213,5.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707949755,742,1,2,74,43,a9vw7ikerpr4cuweeeka5aneg,1,55.4,85.6,2024-08-11T12:32:10.532Z,2024-08-11T12:32:12Z,cl4xl80n4gew1ox03r3ooshrd,O. Kjærgaard,,,5142924749,213,3.04,5142924743,140,43.1,5142924747,212,13.0,5142924745,141,87.5,5142924741,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707949763,743,1,2,74,45,a9vw7ikerpr4cuweeeka5aneg,1,43.1,87.5,2024-08-11T12:32:12.564Z,2024-08-11T12:32:13Z,9dh7cnu4uzbraeck0t5iqlj4k,A. Herdonsson,,,5142924779,141,79.3,5142924775,56,Left,5142924777,140,54.9,5142924781,212,13.6,5142924783,213,5.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707949771,744,1,2,74,46,a9vw7ikerpr4cuweeeka5aneg,1,54.9,79.3,2024-08-11T12:32:13.517Z,2024-08-11T12:32:14Z,cl4xl80n4gew1ox03r3ooshrd,O. Kjærgaard,,,5142924841,212,16.3,5142924843,213,3.60,5142924839,141,68.7,5142924837,140,41.0,5142924835,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707949785,745,1,2,74,47,a9vw7ikerpr4cuweeeka5aneg,1,41.0,68.7,2024-08-11T12:32:14.292Z,2024-08-11T12:32:16Z,eso2tbbpnxu9qvx6zy07m5jx0,J. Madsen,,,5142924941,213,6.21,5142924933,56,Center,5142924939,212,21.4,5142924937,141,66.4,5142924935,140,61.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707949795,746,1,2,74,49,a9vw7ikerpr4cuweeeka5aneg,1,61.3,66.4,2024-08-11T12:32:16.269Z,2024-08-11T12:32:18Z,3epwf56ozg73hueacwmckk0r9,S. Pingel,,,5142925007,213,3.78,5142925005,212,10.5,5142925003,141,57.2,5142925015,156,,5142924999,56,Center,5142925001,140,53.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707949855,747,1,2,74,56,a9vw7ikerpr4cuweeeka5aneg,1,73.4,37.4,2024-08-11T12:32:23.133Z,2024-08-11T12:32:25Z,cl4xl80n4gew1ox03r3ooshrd,O. Kjærgaard,,,5142925331,212,24.5,5142925333,213,5.70,5142925327,140,92.9,5142925325,56,Right,5142925329,141,17.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707949861,748,1,2,74,58,a9vw7ikerpr4cuweeeka5aneg,0,93.0,17.7,2024-08-11T12:32:24.981Z,2024-08-11T12:32:27Z,a6ymx4wkrn260rtpb360nsiqd,M. Kallesøe,,,5142925437,236,,5142925439,233,662,5142925371,141,24.3,5142925443,286,,5142925367,56,Center,5142925375,213,1.84,5142925373,212,4.7,5142925363,2,,5142925369,140,,,,,,,,,,,,91.8,,,,,,,,,,,,,,,,,,,
