id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/10/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/12/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/14/value,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value
2713308323,679,1,2,77,22,b2vft81kyjurzbmekvgrqwr64,1,41.7,37.6,2024-08-25T13:38:17.210Z,2024-08-25T13:38:18Z,b0yv1pcxifawqx6r1cfqq3otm,Z. Hyltoft,,,5172497297,56,Back,5172497305,141,23.0,5172497309,213,3.90,5172497307,212,14.5,5172497301,140,31.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713308353,680,1,2,77,23,b2vft81kyjurzbmekvgrqwr64,1,31.7,23.0,2024-08-25T13:38:18.402Z,2024-08-25T13:38:21Z,cflwegqpzch8y30pb3dhigqnd,E. Søgaard,,,5172497451,140,16.0,5172497453,141,46.9,5172497449,56,Back,5172497455,212,23.1,5172497457,213,2.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713308401,681,1,2,77,26,b2vft81kyjurzbmekvgrqwr64,1,16.0,46.9,2024-08-25T13:38:20.970Z,2024-08-25T13:38:25Z,b0yv1pcxifawqx6r1cfqq3otm,Z. Hyltoft,,,5172497693,141,56.9,5172497689,56,Back,5172497697,213,0.23,5172497695,212,29.9,5172497691,140,43.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713308459,682,1,2,77,30,b2vft81kyjurzbmekvgrqwr64,1,54.6,42.5,2024-08-25T13:38:25.137Z,2024-08-25T13:38:29Z,e0rgqk3gxzs005m9ok9hvp1ck,T. Hansen,,,5172498043,212,9.2,5172498037,56,Center,5172498039,140,53.4,5172498041,141,29.1,5172498045,213,4.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713308493,683,1,2,77,34,b2vft81kyjurzbmekvgrqwr64,1,53.4,29.1,2024-08-25T13:38:29.290Z,2024-08-25T14:00:10Z,bp232fgjrfyok2471ec7u1tcl,M. Kristensen,,,5172498231,155,,5172498241,213,0.94,5172498239,212,49.3,5172498233,56,Left,5172498243,1,,5172498235,140,81.3,5172498237,141,87.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713308605,684,61,2,77,45,b2vft81kyjurzbmekvgrqwr64,0,85.5,89.3,2024-08-25T13:38:39.930Z,2024-08-25T13:38:40Z,8q8yol44e42o9hwttlopznvh0,M. Nielsen,,,5172498937,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713308635,685,5,2,77,46,b2vft81kyjurzbmekvgrqwr64,0,85.0,101.3,2024-08-25T13:38:41.426Z,2024-08-25T13:38:47Z,8q8yol44e42o9hwttlopznvh0,M. Nielsen,,,5172499085,56,Left,5172499087,347,,5172499673,233,756,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713308723,756,5,2,77,46,dbl7ir1qugqz8nvp1vzn8im50,1,16.0,-1.3,2024-08-25T13:38:41.449Z,2024-08-25T13:38:47Z,wrckom9vy4352nos44600ydw,T. Slotsager,,,5172499541,56,Back,5172499637,233,685,5172499543,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713308817,757,1,2,77,55,dbl7ir1qugqz8nvp1vzn8im50,1,16.5,0.0,2024-08-25T13:38:49.705Z,2024-08-25T13:38:50Z,wrckom9vy4352nos44600ydw,T. Slotsager,,,5172500049,56,Back,5172500057,213,1.41,5172500055,212,12.8,5172500053,141,17.0,5172500051,140,18.4,5172500047,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713308843,758,1,2,77,55,dbl7ir1qugqz8nvp1vzn8im50,1,18.4,17.0,2024-08-25T13:38:50.497Z,2024-08-25T13:38:51Z,97xbmht3t4t1p9iu6598oq7l5,A. Manneh,,,5172500189,213,3.63,5172500209,156,,5172500175,56,Back,5172500187,212,8.9,5172500183,141,10.9,5172500179,140,10.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713308899,759,1,2,77,57,dbl7ir1qugqz8nvp1vzn8im50,1,10.9,10.9,2024-08-25T13:38:52.185Z,2024-08-25T13:38:54Z,wrckom9vy4352nos44600ydw,T. Slotsager,,,5172500411,140,18.5,5172500413,141,8.6,5172500409,56,Back,5172500415,212,8.1,5172500417,213,6.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713308961,760,1,2,78,0,dbl7ir1qugqz8nvp1vzn8im50,1,26.4,10.9,2024-08-25T13:38:54.793Z,2024-08-25T13:38:58Z,97xbmht3t4t1p9iu6598oq7l5,A. Manneh,,,5172500683,56,Back,5172500691,213,1.71,5172500687,141,35.8,5172500685,140,24.2,5172500689,212,17.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713308985,761,1,2,78,3,dbl7ir1qugqz8nvp1vzn8im50,1,23.8,34.3,2024-08-25T13:38:58.297Z,2024-08-25T13:38:59Z,wha77a8wm7jyn32743y0w79x,T. Trybull,,,5172500789,212,13.4,5172500787,141,27.6,5172500785,140,35.8,5172500783,56,Back,5172500791,213,5.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713308991,762,1,2,78,5,dbl7ir1qugqz8nvp1vzn8im50,1,35.8,27.9,2024-08-25T13:38:59.754Z,2024-08-25T13:39:04Z,97xbmht3t4t1p9iu6598oq7l5,A. Manneh,,,5172500833,141,18.2,5172500887,156,,5172500829,56,Back,5172500837,213,3.42,5172500835,212,24.4,5172500831,140,13.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713309091,763,1,2,78,9,dbl7ir1qugqz8nvp1vzn8im50,0,12.4,18.0,2024-08-25T13:39:04.387Z,2024-08-25T13:39:07Z,eq15hjcxpdrl5vca2q7s4tr3e,M. Ivančević,,,5172501331,140,66.7,5172501339,1,,5172501327,155,,5172501337,213,0.06,5172501335,212,57.1,5172501333,141,23.0,5172501329,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713309133,686,1,2,78,14,b2vft81kyjurzbmekvgrqwr64,0,31.5,62.6,2024-08-25T13:39:09.034Z,2024-08-25T13:39:12Z,6bv0j0ezhh9u5u5hqz64p790q,M. Jacobsen,,,5172501565,3,,5172501567,56,Back,5172501573,212,26.4,5172501569,140,32.9,5172501571,141,100.0,5172501575,213,1.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713309171,764,5,2,78,16,dbl7ir1qugqz8nvp1vzn8im50,1,66.8,-1.5,2024-08-25T13:39:10.649Z,2024-08-25T13:39:17Z,eq15hjcxpdrl5vca2q7s4tr3e,M. Ivančević,,,5172501831,347,,5172501837,233,687,5172501829,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713309137,687,5,2,78,17,b2vft81kyjurzbmekvgrqwr64,0,33.4,101.7,2024-08-25T13:39:11.947Z,2024-08-25T13:39:17Z,6bv0j0ezhh9u5u5hqz64p790q,M. Jacobsen,,,5172501845,233,764,5172501605,56,Back,5172501607,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713309203,765,1,2,78,22,dbl7ir1qugqz8nvp1vzn8im50,1,73.0,0.0,2024-08-25T13:39:16.689Z,2024-08-25T13:39:21Z,5wmik73cqursg7sv3w14ue5pm,L. Deedson,,,5172502053,1,,5172502049,212,27.0,5172502041,107,,5172502043,56,Right,5172502045,140,95.1,5172502051,213,0.53,5172502047,141,18.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713309205,766,61,2,78,26,dbl7ir1qugqz8nvp1vzn8im50,0,94.6,17.3,2024-08-25T13:39:21.266Z,2024-08-25T13:39:21Z,80s55a7uw8kypoikefwhtdm5m,M. Fenger,,,5172502057,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713309215,767,5,2,78,28,dbl7ir1qugqz8nvp1vzn8im50,0,101.1,41.4,2024-08-25T13:39:22.739Z,2024-08-25T13:39:48Z,80s55a7uw8kypoikefwhtdm5m,M. Fenger,,,5172502105,346,,5172503849,233,688,5172502103,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713309473,688,5,2,78,29,b2vft81kyjurzbmekvgrqwr64,1,-1.2,58.5,2024-08-25T13:39:23.787Z,2024-08-25T13:39:48Z,6bv0j0ezhh9u5u5hqz64p790q,M. Jacobsen,,,5172503775,56,Back,5172503777,346,,5172503823,233,767,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713309493,689,1,2,78,52,b2vft81kyjurzbmekvgrqwr64,1,5.2,49.0,2024-08-25T13:39:47.416Z,2024-08-25T13:39:49Z,9yxhg70gpwi3e9s84c8qwg0yx,J. Dakir,,,5172503921,212,13.7,5172503919,141,30.4,5172503913,124,,5172503927,237,,5172503923,213,5.11,5172503917,140,10.3,5172503915,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713309535,690,1,2,78,54,b2vft81kyjurzbmekvgrqwr64,1,10.3,30.4,2024-08-25T13:39:48.888Z,2024-08-25T13:39:52Z,6bv0j0ezhh9u5u5hqz64p790q,M. Jacobsen,,,5172504181,56,Back,5172504185,141,49.9,5172504189,213,1.80,5172504187,212,13.6,5172504183,140,7.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713309563,691,1,2,78,57,b2vft81kyjurzbmekvgrqwr64,0,7.4,49.9,2024-08-25T13:39:52.377Z,2024-08-25T13:39:55Z,9yxhg70gpwi3e9s84c8qwg0yx,J. Dakir,,,5172504365,157,,5172504369,140,45.7,5172504373,212,44.4,5172504367,56,Back,5172504371,141,77.6,5172504375,213,0.44,5172504377,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713309581,768,1,2,79,1,dbl7ir1qugqz8nvp1vzn8im50,1,45.9,30.1,2024-08-25T13:39:56.377Z,2024-08-25T13:39:57Z,eq15hjcxpdrl5vca2q7s4tr3e,M. Ivančević,,,5172504505,213,0.36,5172504501,141,36.1,5172504503,212,11.5,5172504499,140,56.1,5172504497,56,Center,5172504495,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713309635,770,1,2,79,3,dbl7ir1qugqz8nvp1vzn8im50,1,56.1,36.1,2024-08-25T13:39:57.817Z,2024-08-25T13:40:01Z,wha77a8wm7jyn32743y0w79x,T. Trybull,,,5172504785,56,Center,5172504793,213,5.54,5172504787,140,62.7,5172504789,141,26.8,5172504791,212,9.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713309699,771,1,2,79,7,dbl7ir1qugqz8nvp1vzn8im50,1,62.5,26.8,2024-08-25T13:40:01.713Z,2024-08-25T13:40:05Z,97xbmht3t4t1p9iu6598oq7l5,A. Manneh,,,5172505113,56,Center,5172505117,141,31.3,5172505115,140,72.8,5172505121,213,0.28,5172505119,212,11.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713309731,692,45,2,79,10,b2vft81kyjurzbmekvgrqwr64,0,28.2,69.9,2024-08-25T13:40:05.457Z,2024-08-25T13:40:08Z,ebd3uvtt54wkdsahc2127j02c,F. Dietz,,,5172505263,56,Back,5172505289,233,772,5172505265,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713309727,772,3,2,79,10,dbl7ir1qugqz8nvp1vzn8im50,1,70.4,30.0,2024-08-25T13:40:05.457Z,2024-08-25T13:40:08Z,5wmik73cqursg7sv3w14ue5pm,L. Deedson,,,5172505285,233,692,5172505241,56,Center,5172505245,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713309741,773,1,2,79,12,dbl7ir1qugqz8nvp1vzn8im50,1,83.5,29.5,2024-08-25T13:40:07.169Z,2024-08-25T13:40:09Z,5wmik73cqursg7sv3w14ue5pm,L. Deedson,,,5172505355,56,Right,5172505359,141,16.1,5172505357,140,89.8,5172505361,212,11.3,5172505365,213,5.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713309787,774,1,2,79,13,dbl7ir1qugqz8nvp1vzn8im50,1,89.8,16.1,2024-08-25T13:40:08.097Z,2024-08-25T13:40:13Z,wrckom9vy4352nos44600ydw,T. Slotsager,,,5172505611,155,,5172505621,212,49.4,5172505615,140,85.7,5172505617,141,88.4,5172505623,213,1.66,5172505631,345,,5172505627,1,,5172505613,56,Left,5172505609,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713309825,775,1,2,79,21,dbl7ir1qugqz8nvp1vzn8im50,1,78.3,90.9,2024-08-25T13:40:16.049Z,2024-08-25T13:40:18Z,1mml4inucvyomv1dcog3c1pt5,N. Mickelson,,,5172505843,140,70.3,5172505845,141,84.5,5172505847,212,9.5,5172505841,56,Left,5172505849,213,3.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713309843,776,1,2,79,23,dbl7ir1qugqz8nvp1vzn8im50,1,68.1,85.4,2024-08-25T13:40:17.945Z,2024-08-25T13:40:19Z,wha77a8wm7jyn32743y0w79x,T. Trybull,,,5172505943,140,71.9,5172505945,141,76.9,5172505947,212,7.0,5172505941,56,Center,5172505949,213,5.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713309849,777,1,2,79,24,dbl7ir1qugqz8nvp1vzn8im50,1,71.9,76.9,2024-08-25T13:40:19.441Z,2024-08-25T13:40:20Z,2z8u8kyv91shp0la8alkn6kus,M. Ejdum,,,5172505981,212,8.6,5172505983,213,2.26,5172505975,56,Left,5172505977,140,66.7,5172505979,141,86.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713309869,778,1,2,79,25,dbl7ir1qugqz8nvp1vzn8im50,0,66.7,86.6,2024-08-25T13:40:20.233Z,2024-08-25T13:40:21Z,wha77a8wm7jyn32743y0w79x,T. Trybull,,,5172506055,56,Center,5172506059,141,78.8,5172506057,140,73.7,5172506063,213,5.66,5172506061,212,9.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713309863,693,8,2,79,26,b2vft81kyjurzbmekvgrqwr64,1,32.9,29.1,2024-08-25T13:40:20.681Z,2024-08-25T13:40:20Z,e0rgqk3gxzs005m9ok9hvp1ck,T. Hansen,,,5172506033,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713310001,695,3,2,79,37,b2vft81kyjurzbmekvgrqwr64,0,65.7,11.6,2024-08-25T13:40:31.720Z,2024-08-25T13:58:36Z,8gdfn7j6xac9p4jh94hk40jdg,J. Cornelius,,,5172506843,286,,5172507165,233,779,5172506841,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713310015,779,7,2,79,37,dbl7ir1qugqz8nvp1vzn8im50,0,34.3,88.7,2024-08-25T13:40:31.721Z,2024-08-25T13:41:11Z,wha77a8wm7jyn32743y0w79x,T. Trybull,,,5172506955,285,,5172506953,56,Back,5172507005,233,695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713320421,802,61,2,79,38,b2vft81kyjurzbmekvgrqwr64,1,68.2,6.5,2024-08-25T13:40:32.551Z,2024-08-25T13:58:33Z,8gdfn7j6xac9p4jh94hk40jdg,J. Cornelius,,,5172565869,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713310147,781,2,2,79,44,dbl7ir1qugqz8nvp1vzn8im50,1,67.1,81.2,2024-08-25T13:40:38.593Z,2024-08-25T13:40:43Z,1b32j0lqi7ggcabdra4tygxzo,M. Jensen,,,5172507681,140,91.0,5172507715,56,Center,5172507713,7,80s55a7uw8kypoikefwhtdm5m,5172507683,141,73.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713310259,697,1,2,79,57,b2vft81kyjurzbmekvgrqwr64,1,12.8,46.3,2024-08-25T13:40:51.679Z,2024-08-25T13:59:36Z,6bv0j0ezhh9u5u5hqz64p790q,M. Jacobsen,,,5172508357,141,71.2,5172508355,140,29.7,5172508349,5,,5172508353,56,Back,5172508359,212,24.5,5172508351,241,,5172508361,213,0.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713310423,698,1,2,80,3,b2vft81kyjurzbmekvgrqwr64,1,37.8,56.4,2024-08-25T13:40:57.903Z,2024-08-25T13:41:03Z,bp232fgjrfyok2471ec7u1tcl,M. Kristensen,,,5172509235,56,Back,5172509241,212,22.4,5172509237,140,37.8,5172509239,141,23.4,5172509243,213,4.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713310475,699,1,2,80,8,b2vft81kyjurzbmekvgrqwr64,1,45.7,17.1,2024-08-25T13:41:03.383Z,2024-08-25T13:41:07Z,e19g5bz7s9wqcvj8mttztxi0a,O. Klitten,,,5172509521,141,29.5,5172509525,213,2.69,5172509523,212,19.3,5172509519,140,29.2,5172509515,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713310545,700,1,2,80,12,b2vft81kyjurzbmekvgrqwr64,1,31.9,25.5,2024-08-25T13:41:06.871Z,2024-08-25T13:41:12Z,cflwegqpzch8y30pb3dhigqnd,E. Søgaard,,,5172509947,56,Back,5172509951,140,27.3,5172509955,212,25.0,5172509957,213,1.77,5172509953,141,61.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713310609,701,1,2,80,17,b2vft81kyjurzbmekvgrqwr64,1,27.3,61.5,2024-08-25T13:41:12.390Z,2024-08-25T13:41:15Z,6bv0j0ezhh9u5u5hqz64p790q,M. Jacobsen,,,5172510303,213,0.60,5172510295,141,86.9,5172510299,212,30.8,5172510291,140,51.6,5172510287,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713310639,702,1,2,80,20,b2vft81kyjurzbmekvgrqwr64,1,51.6,86.9,2024-08-25T13:41:15.078Z,2024-08-25T13:41:16Z,ebd3uvtt54wkdsahc2127j02c,F. Dietz,,,5172510445,141,82.1,5172510447,212,9.3,5172510449,213,5.92,5172510441,56,Left,5172510443,140,59.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713310645,703,1,2,80,22,b2vft81kyjurzbmekvgrqwr64,0,59.9,82.1,2024-08-25T13:41:16.710Z,2024-08-25T13:41:18Z,9xub4z9b3bog8wqhn5yfihecp,M. Pedersen,,,5172510611,233,782,5172510481,213,5.62,5172510473,56,Center,5172510475,140,64.7,5172510477,141,76.3,5172510615,286,,5172510609,236,,5172510479,212,6.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713310659,782,74,2,80,22,dbl7ir1qugqz8nvp1vzn8im50,1,26.2,20.0,2024-08-25T13:41:16.711Z,2024-08-25T14:08:57Z,eq15hjcxpdrl5vca2q7s4tr3e,M. Ivančević,,,5172510555,285,,5172510621,233,703,5172510551,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713310723,704,3,2,80,26,b2vft81kyjurzbmekvgrqwr64,0,81.4,87.0,2024-08-25T13:41:21.383Z,2024-08-25T13:41:28Z,9xub4z9b3bog8wqhn5yfihecp,M. Pedersen,,,5172511023,233,783,5172510865,56,Left,5172510867,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713310737,783,7,2,80,26,dbl7ir1qugqz8nvp1vzn8im50,1,18.6,13.0,2024-08-25T13:41:21.384Z,2024-08-25T13:41:26Z,wrckom9vy4352nos44600ydw,T. Slotsager,,,5172510961,56,Back,5172510999,233,704,5172510959,167,,5172510963,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713310807,784,5,2,80,28,dbl7ir1qugqz8nvp1vzn8im50,0,16.4,-1.4,2024-08-25T13:41:23.522Z,2024-08-25T13:41:32Z,wrckom9vy4352nos44600ydw,T. Slotsager,,,5172511609,233,705,5172511367,347,,5172511365,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713310857,705,5,2,80,29,b2vft81kyjurzbmekvgrqwr64,1,83.6,101.4,2024-08-25T13:41:24.479Z,2024-08-25T13:41:33Z,9xub4z9b3bog8wqhn5yfihecp,M. Pedersen,,,5172511573,347,,5172511571,56,Left,5172511597,233,784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713311107,785,18,2,80,58,dbl7ir1qugqz8nvp1vzn8im50,1,0.0,0.0,2024-08-25T13:41:53.420Z,2024-08-25T13:41:58Z,97xbmht3t4t1p9iu6598oq7l5,A. Manneh,,,5172512957,44,Midfielder,5172512955,42,,5172513003,59,8,5172513055,55,786,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713311117,786,19,2,80,58,dbl7ir1qugqz8nvp1vzn8im50,1,0.0,0.0,2024-08-25T13:41:53.421Z,2024-08-25T13:41:58Z,15jhbyn4wsbd865fd9djcwaok,W. Martin,,,5172513019,42,,5172513029,293,2,5172513033,55,785,5172513031,44,Midfielder,5172513023,145,7,5172513025,59,40,5172513027,292,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713311251,708,18,2,81,16,b2vft81kyjurzbmekvgrqwr64,1,0.0,0.0,2024-08-25T13:42:10.687Z,2024-08-25T13:46:50Z,e19g5bz7s9wqcvj8mttztxi0a,O. Klitten,,,5172521891,189,,5172513923,59,7,5172513917,42,,5172513999,55,709,5172513919,44,Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713311257,709,19,2,81,16,b2vft81kyjurzbmekvgrqwr64,1,0.0,0.0,2024-08-25T13:42:10.688Z,2024-08-25T13:46:50Z,1f510mbuc4i1mmshqlgim5u6s,O. Overgaard,,,5172513967,44,Midfielder,5172513965,293,5,5172513949,42,,5172513963,292,7,5172513955,145,2,5172513969,55,708,5172513959,59,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713311149,706,18,2,81,23,b2vft81kyjurzbmekvgrqwr64,1,0.0,0.0,2024-08-25T13:42:18.175Z,2024-08-25T13:43:43Z,8gdfn7j6xac9p4jh94hk40jdg,J. Cornelius,,,5172513251,42,,5172513255,59,14,5172513253,44,Forward,5172513343,55,707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713311157,707,19,2,81,23,b2vft81kyjurzbmekvgrqwr64,1,0.0,0.0,2024-08-25T13:42:18.176Z,2024-08-25T13:43:43Z,az9x5coo3hl4qkt16x24pp5re,M. Compaoré,,,5172513301,145,10,5172513309,44,Midfielder,5172513305,292,6,5172513307,293,5,5172513303,59,20,5172513297,42,,5172513311,55,706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713311585,710,1,2,81,30,b2vft81kyjurzbmekvgrqwr64,1,84.4,100.0,2024-08-25T13:42:24.845Z,2024-08-25T14:11:16Z,8q8yol44e42o9hwttlopznvh0,M. Nielsen,,,5172515671,140,81.1,5172515669,56,Left,5172515675,212,7.6,5172515677,213,4.24,5172515667,107,,5172515673,141,92.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713311535,787,83,2,81,35,dbl7ir1qugqz8nvp1vzn8im50,0,12.3,7.6,2024-08-25T13:42:30.483Z,2024-08-25T14:03:34Z,wrckom9vy4352nos44600ydw,T. Slotsager,,,5172581575,399,az9x5coo3hl4qkt16x24pp5re,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713311599,711,1,2,81,41,b2vft81kyjurzbmekvgrqwr64,1,81.8,90.3,2024-08-25T13:42:35.893Z,2024-08-25T13:42:47Z,az9x5coo3hl4qkt16x24pp5re,M. Compaoré,,,5172515747,212,3.6,5172515745,141,89.0,5172515743,140,85.1,5172515741,56,Left,5172515749,213,6.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713311609,712,4,2,81,42,b2vft81kyjurzbmekvgrqwr64,1,86.2,90.4,2024-08-25T13:42:36.737Z,2024-08-25T13:42:47Z,8q8yol44e42o9hwttlopznvh0,M. Nielsen,,,5172515825,265,,5172515827,286,,5172515843,233,788,5172515821,56,Left,5172515823,152,,5172515819,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713311569,788,4,2,81,42,dbl7ir1qugqz8nvp1vzn8im50,0,13.8,9.6,2024-08-25T13:42:36.738Z,2024-08-25T15:03:05Z,5wmik73cqursg7sv3w14ue5pm,L. Deedson,,,5172515609,152,,5172515613,285,,5172515919,233,712,5172515611,265,,5172515605,13,,5172515607,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713312021,713,1,2,82,14,b2vft81kyjurzbmekvgrqwr64,1,84.7,88.6,2024-08-25T13:43:09.452Z,2024-08-25T13:57:54Z,bp232fgjrfyok2471ec7u1tcl,M. Kristensen,1.0,,5172518205,155,,5172518207,152,,5172564627,210,15,5172518211,140,88.1,5172518203,5,,5172518213,141,42.8,5172518209,56,Center,5172518201,2,,5172564629,154,,5172518215,212,31.3,5172518217,213,,,,4.83,,,,,,,,,,,,,,,,,,
2713312029,714,44,2,82,18,b2vft81kyjurzbmekvgrqwr64,1,90.4,44.4,2024-08-25T13:43:12.618Z,2024-08-25T13:43:17Z,ebd3uvtt54wkdsahc2127j02c,F. Dietz,,,5172518251,56,Center,5172518303,233,789,5172518253,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713312027,789,44,2,82,18,dbl7ir1qugqz8nvp1vzn8im50,0,9.6,55.6,2024-08-25T13:43:12.619Z,2024-08-25T13:43:18Z,eq15hjcxpdrl5vca2q7s4tr3e,M. Ivančević,,,5172518247,56,Back,5172518347,233,714,5172518249,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
