id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/10/value,qualifier/12/value,qualifier/13/value,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value
2742266901,840,1,2,83,19,a9vw7ikerpr4cuweeeka5aneg,1,55.8,50.7,2024-11-01T19:39:54.556Z,2024-11-01T19:58:15Z,4lxxyqy78jkglhv2w6crzcnsa,O. Kolskogen,,,5331193837,212,8.0,5331193833,140,62.0,5331193831,56,Center,5331193839,213,5.66,5331193827,3,,5331193835,141,43.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742283567,945,1,2,83,20,a9vw7ikerpr4cuweeeka5aneg,1,67.7,34.2,2024-11-01T19:39:55.376Z,2024-11-01T19:59:03Z,6k7khwtkxpem9z17bl5rrf2p6,E. Frederiksen,,,5331196679,56,Center,5331196687,213,1.36,5331196683,141,42.2,5331196681,140,68.8,5331196685,212,5.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742283881,946,1,2,83,21,a9vw7ikerpr4cuweeeka5aneg,1,70.7,37.4,2024-11-01T19:39:56.376Z,2024-11-01T19:59:23Z,dfxs5u8rdcxhzp33aks3acdn8,K. Lusavec,,,5331198407,141,49.4,5331198403,56,Center,5331198411,213,1.47,5331198405,140,71.5,5331198409,212,8.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742284087,947,1,2,83,22,a9vw7ikerpr4cuweeeka5aneg,1,71.5,51.5,2024-11-01T19:39:57.376Z,2024-11-01T19:59:35Z,6k7khwtkxpem9z17bl5rrf2p6,E. Frederiksen,,,5331199401,213,1.23,5331199395,140,73.4,5331199399,212,5.9,5331199397,141,59.7,5331199393,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742267021,842,1,2,83,22,a9vw7ikerpr4cuweeeka5aneg,1,76.5,58.5,2024-11-01T19:39:57.843Z,2024-11-01T21:30:22Z,a48bpdpt0siemxqtr3rubwbu,M. Hyseni,1.0,,5331105407,140,89.9,5331106483,210,15,5331632911,154,,5331105411,212,14.6,5331105405,56,Center,5331105413,213,0.28,5331105409,141,64.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742267033,843,15,2,83,23,a9vw7ikerpr4cuweeeka5aneg,1,90.9,60.3,2024-11-01T19:39:59.043Z,2024-11-01T21:30:22Z,6k7khwtkxpem9z17bl5rrf2p6,E. Frederiksen,,,5331105467,22,,5331106141,72,,5331106553,103,8.2,5331632917,154,,5331632683,17,,5331106541,76,,5331106543,29,,5331110779,233,786,5331106545,55,842,5331106557,146,98.8,5331105471,56,5331106549,102,53.0,5331106555,215,5331106559,147,,,Center,,52.0,,,,,,,,,,
2742267027,786,10,2,83,23,ajtb177oqwawkdwbqhldmq6mx,1,2.6,46.7,2024-11-01T19:39:59.143Z,2024-11-01T19:40:57Z,b2gkyjq8emj9pywryc3rycogl,M. Falkesgaard,,,5331110755,179,,5331105433,173,,5331105437,182,,5331110807,233,843,5331105439,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742267067,787,6,2,83,26,ajtb177oqwawkdwbqhldmq6mx,0,0.0,35.0,2024-11-01T19:40:01.411Z,2024-11-01T20:08:24Z,b2gkyjq8emj9pywryc3rycogl,M. Falkesgaard,,,5331105859,233,844,5331105721,56,Back,5331105723,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742267057,844,6,2,83,26,a9vw7ikerpr4cuweeeka5aneg,1,100.0,65.0,2024-11-01T19:40:01.411Z,2024-11-01T19:40:05Z,6k7khwtkxpem9z17bl5rrf2p6,E. Frederiksen,,,5331105775,56,Center,5331105793,233,787,5331105777,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742268019,845,1,2,84,20,a9vw7ikerpr4cuweeeka5aneg,0,99.5,99.5,2024-11-01T19:40:56.124Z,2024-11-01T19:40:58Z,a6ymx4wkrn260rtpb360nsiqd,M. Kallesøe,,,5331110893,1,,5331110881,223,,5331110887,141,48.4,5331110883,56,Center,5331110891,213,4.58,5331110877,6,,5331110885,140,95.0,5331110875,2,,5331110879,155,,5331110889,212,35.1,,,,,,,,,,,,,,,,,,,,,,,,
2742268051,788,12,2,84,24,ajtb177oqwawkdwbqhldmq6mx,1,9.8,50.0,2024-11-01T19:40:59.822Z,2024-11-01T19:41:15Z,8xe0fufxfgf5cuwgysz3r2j85,E. Christensen,,,5331111035,141,27.0,5331111031,56,Back,5331111083,15,,5331111037,212,27.3,5331111033,140,31.1,5331111041,213,5.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742268163,846,1,2,84,30,a9vw7ikerpr4cuweeeka5aneg,1,60.0,87.4,2024-11-01T19:41:05.643Z,2024-11-01T19:41:06Z,6k7khwtkxpem9z17bl5rrf2p6,E. Frederiksen,,,5331111655,212,20.5,5331111651,140,76.3,5331111653,141,70.9,5331111657,213,5.70,5331111649,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742268205,847,1,2,84,31,a9vw7ikerpr4cuweeeka5aneg,0,76.3,70.9,2024-11-01T19:41:06.731Z,2024-11-01T19:41:09Z,dfxs5u8rdcxhzp33aks3acdn8,K. Lusavec,,,5331111959,212,27.6,5331111953,56,Left,5331111957,141,84.1,5331111961,213,0.33,5331111955,140,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742268299,789,5,2,84,34,ajtb177oqwawkdwbqhldmq6mx,1,-1.4,18.1,2024-11-01T19:41:09.559Z,2024-11-01T20:21:09Z,2uellcocrvapu7o70g5zdcmad,J. Egeris,,,5331112407,346,,5331112477,233,848,5331112405,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742268213,848,5,2,84,34,a9vw7ikerpr4cuweeeka5aneg,0,101.4,81.9,2024-11-01T19:41:09.559Z,2024-11-01T20:21:09Z,dfxs5u8rdcxhzp33aks3acdn8,K. Lusavec,,,5331112483,233,789,5331111993,56,Left,5331111995,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742268497,790,1,2,84,47,ajtb177oqwawkdwbqhldmq6mx,1,4.5,40.3,2024-11-01T19:41:23.245Z,2024-11-01T19:41:27Z,2uellcocrvapu7o70g5zdcmad,J. Egeris,,,5331113541,213,1.56,5331113531,140,4.6,5331113527,56,Back,5331113523,124,,5331113539,212,9.7,5331113535,141,54.5,5331113549,237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742268569,791,1,2,84,51,ajtb177oqwawkdwbqhldmq6mx,1,6.9,56.7,2024-11-01T19:41:27.205Z,2024-11-01T19:41:30Z,b2gkyjq8emj9pywryc3rycogl,M. Falkesgaard,,,5331113943,213,1.42,5331113937,140,9.6,5331113941,212,18.4,5331113935,56,Back,5331113939,141,83.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742268617,792,1,2,84,55,ajtb177oqwawkdwbqhldmq6mx,0,13.9,89.0,2024-11-01T19:41:30.782Z,2024-11-01T19:41:32Z,8xe0fufxfgf5cuwgysz3r2j85,E. Christensen,,,5331114205,141,84.2,5331114209,212,30.9,5331114201,140,43.2,5331114229,213,6.18,5331114193,155,,5331114197,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742268699,850,1,2,84,57,a9vw7ikerpr4cuweeeka5aneg,1,60.4,22.2,2024-11-01T19:41:33.147Z,2024-11-01T19:41:37Z,5lu7bn7uec3zjqpoi1x81gbu1,S. Hausner,,,5331114589,140,81.3,5331114595,213,6.20,5331114585,3,,5331114591,141,19.4,5331114587,56,Right,5331114593,212,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742268733,793,45,2,85,4,ajtb177oqwawkdwbqhldmq6mx,0,4.5,73.0,2024-11-01T19:41:39.425Z,2024-11-01T20:08:48Z,8xe0fufxfgf5cuwgysz3r2j85,E. Christensen,,,5331114805,56,Back,5331114969,233,852,5331114807,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742268743,852,3,2,85,4,a9vw7ikerpr4cuweeeka5aneg,1,95.5,27.0,2024-11-01T19:41:39.425Z,2024-11-01T20:08:48Z,a48bpdpt0siemxqtr3rubwbu,M. Hyseni,,,5331114857,286,,5331114855,56,Center,5331114917,233,793,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742268867,853,1,2,85,4,a9vw7ikerpr4cuweeeka5aneg,1,95.2,23.3,2024-11-01T19:41:40.355Z,2024-11-01T19:56:14Z,a48bpdpt0siemxqtr3rubwbu,M. Hyseni,1.0,,5331115479,213,2.15,5331185517,195,,5331115475,141,36.4,5331185923,210,15,5331115477,212,10.7,5331115473,140,89.6,5331185925,154,,5331115471,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742268871,854,15,2,85,9,a9vw7ikerpr4cuweeeka5aneg,1,85.6,41.1,2024-11-01T19:41:45.323Z,2024-11-01T21:31:24Z,9dh7cnu4uzbraeck0t5iqlj4k,A. Herdonsson,,,5331185937,29,,5331185947,103,3.2,5331185945,102,48.7,5331185939,154,,5331185935,78,,5331185949,328,,5331115497,22,,5331185941,55,853,5331185951,146,98.5,5331115499,17,,5331185763,72,5331185993,233,794,5331115501,56,5331185953,147,,,,Center,48.2,,,,,,,,,,
2742268847,794,10,2,85,10,ajtb177oqwawkdwbqhldmq6mx,1,3.4,50.3,2024-11-01T19:41:45.423Z,2024-11-01T19:56:12Z,b2gkyjq8emj9pywryc3rycogl,M. Falkesgaard,,,5331185827,233,854,5331115377,56,Back,5331115375,182,,5331118251,180,,5331115371,173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742269107,795,12,2,85,12,ajtb177oqwawkdwbqhldmq6mx,1,12.7,51.6,2024-11-01T19:41:47.885Z,2024-11-01T19:42:07Z,ezbixgm2km8iapnsl57bn4wkp,M. Mouritz,,,5331116791,141,10.9,5331116795,213,5.15,5331116787,140,25.0,5331116783,56,Back,5331116793,212,30.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742268947,855,1,2,85,14,a9vw7ikerpr4cuweeeka5aneg,1,63.4,91.4,2024-11-01T19:41:49.475Z,2024-11-01T19:41:50Z,bdz03qovxerzrv12lgljae1p0,C. Tapé,,,5331115909,212,15.0,5331115899,56,Center,5331115911,213,5.22,5331115903,140,70.4,5331115907,141,72.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742269007,856,1,2,85,15,a9vw7ikerpr4cuweeeka5aneg,1,70.4,72.1,2024-11-01T19:41:50.555Z,2024-11-01T19:41:53Z,9dh7cnu4uzbraeck0t5iqlj4k,A. Herdonsson,,,5331116219,141,92.4,5331116225,213,1.05,5331116215,140,78.0,5331116223,212,15.9,5331116211,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742269063,857,1,2,85,18,a9vw7ikerpr4cuweeeka5aneg,0,80.7,92.9,2024-11-01T19:41:53.435Z,2024-11-01T19:41:55Z,eso2tbbpnxu9qvx6zy07m5jx0,J. Madsen,,,5331116545,213,5.16,5331116539,140,96.6,5331116535,155,,5331116537,56,Center,5331116533,2,,5331116541,141,42.2,5331116543,212,38.3,5331116547,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742269197,797,1,2,85,22,ajtb177oqwawkdwbqhldmq6mx,1,8.0,50.3,2024-11-01T19:41:58.342Z,2024-11-01T19:42:01Z,b2gkyjq8emj9pywryc3rycogl,M. Falkesgaard,,,5331117207,212,20.3,5331117203,140,26.3,5331117201,56,Back,5331117199,123,,5331117209,213,0.33,5331117205,141,60.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742269215,798,1,2,85,25,ajtb177oqwawkdwbqhldmq6mx,0,30.5,61.4,2024-11-01T19:42:01.366Z,2024-11-01T19:42:02Z,4a0jmv6qmwn01iuqp1mhnyzth,N. Thomsen,,,5331117311,212,33.7,5331117305,56,Center,5331117313,213,5.97,5331117317,1,,5331117309,141,46.3,5331117307,140,61.1,5331117303,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742269261,858,1,2,85,26,a9vw7ikerpr4cuweeeka5aneg,1,34.6,59.3,2024-11-01T19:42:02.339Z,2024-11-01T19:42:05Z,4lxxyqy78jkglhv2w6crzcnsa,O. Kolskogen,,,5331117595,3,,5331117605,213,6.26,5331117599,140,52.7,5331117603,212,19.0,5331117601,141,58.7,5331117597,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742269315,860,1,2,85,31,a9vw7ikerpr4cuweeeka5aneg,1,53.4,56.1,2024-11-01T19:42:06.611Z,2024-11-01T19:42:08Z,9dh7cnu4uzbraeck0t5iqlj4k,A. Herdonsson,,,5331117889,212,15.2,5331117891,213,4.86,5331117883,56,Center,5331117887,141,34.0,5331117885,140,55.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742269343,861,1,2,85,33,a9vw7ikerpr4cuweeeka5aneg,1,55.6,34.0,2024-11-01T19:42:08.563Z,2024-11-01T19:42:10Z,6k7khwtkxpem9z17bl5rrf2p6,E. Frederiksen,,,5331118041,212,3.3,5331118037,141,38.8,5331118045,213,1.38,5331118033,140,56.2,5331118027,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742269373,862,1,2,85,34,a9vw7ikerpr4cuweeeka5aneg,1,56.2,38.8,2024-11-01T19:42:09.963Z,2024-11-01T19:42:11Z,9dh7cnu4uzbraeck0t5iqlj4k,A. Herdonsson,,,5331118185,140,53.4,5331118189,212,4.8,5331118191,213,4.05,5331118187,141,33.3,5331118183,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742269389,863,1,2,85,35,a9vw7ikerpr4cuweeeka5aneg,1,53.4,33.3,2024-11-01T19:42:11.195Z,2024-11-01T19:42:12Z,6k7khwtkxpem9z17bl5rrf2p6,E. Frederiksen,,,5331118289,213,0.51,5331118287,212,5.5,5331118283,140,58.0,5331118281,56,Center,5331118285,141,37.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742269443,864,1,2,85,36,a9vw7ikerpr4cuweeeka5aneg,1,58.0,37.3,2024-11-01T19:42:12.299Z,2024-11-01T19:42:14Z,9dh7cnu4uzbraeck0t5iqlj4k,A. Herdonsson,,,5331118585,56,Center,5331118593,213,5.63,5331118589,141,26.7,5331118591,212,11.9,5331118587,140,67.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742269479,865,1,2,85,39,a9vw7ikerpr4cuweeeka5aneg,1,67.0,26.7,2024-11-01T19:42:14.595Z,2024-11-01T19:42:16Z,cl4xl80n4gew1ox03r3ooshrd,O. Kjærgaard,,,5331118793,212,9.6,5331118787,56,Right,5331118791,141,13.5,5331118795,213,4.35,5331118789,140,63.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742269501,866,1,2,85,41,a9vw7ikerpr4cuweeeka5aneg,1,65.0,12.0,2024-11-01T19:42:16.412Z,2024-11-01T19:42:17Z,a6ymx4wkrn260rtpb360nsiqd,M. Kallesøe,,,5331118921,56,Right,5331118927,212,6.9,5331118923,140,59.0,5331118925,141,16.2,5331118929,213,2.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742269553,867,1,2,85,42,a9vw7ikerpr4cuweeeka5aneg,1,59.0,16.2,2024-11-01T19:42:17.499Z,2024-11-01T19:42:20Z,6k7khwtkxpem9z17bl5rrf2p6,E. Frederiksen,,,5331119271,56,Right,5331119273,140,64.8,5331119277,212,7.8,5331119275,141,9.1,5331119279,213,5.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742269595,868,1,2,85,45,a9vw7ikerpr4cuweeeka5aneg,1,64.8,8.8,2024-11-01T19:42:20.523Z,2024-11-01T19:42:22Z,a6ymx4wkrn260rtpb360nsiqd,M. Kallesøe,,,5331119515,141,25.3,5331119519,213,1.62,5331119511,56,Center,5331119517,212,11.2,5331119513,140,64.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742269639,869,1,2,85,47,a9vw7ikerpr4cuweeeka5aneg,1,64.2,27.3,2024-11-01T19:42:22.618Z,2024-11-01T19:42:25Z,dfxs5u8rdcxhzp33aks3acdn8,K. Lusavec,,,5331119775,56,Back,5331119781,212,15.7,5331119777,140,49.6,5331119783,213,3.37,5331119779,141,22.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742269649,870,1,2,85,49,a9vw7ikerpr4cuweeeka5aneg,1,49.1,21.9,2024-11-01T19:42:25.203Z,2024-11-01T19:42:26Z,5lu7bn7uec3zjqpoi1x81gbu1,S. Hausner,,,5331119865,213,0.73,5331119859,140,55.0,5331119861,141,30.0,5331119857,56,Center,5331119863,212,8.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742269749,871,1,2,85,50,a9vw7ikerpr4cuweeeka5aneg,1,55.0,30.0,2024-11-01T19:42:25.907Z,2024-11-01T19:42:30Z,dfxs5u8rdcxhzp33aks3acdn8,K. Lusavec,,,5331120337,213,2.54,5331120333,141,65.1,5331120329,56,Back,5331120331,140,22.0,5331120339,1,,5331120335,212,42.1,5331120381,156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742269913,872,1,2,85,57,a9vw7ikerpr4cuweeeka5aneg,1,21.9,65.2,2024-11-01T19:42:33.363Z,2024-11-01T19:42:38Z,8uhv14rin2znrr0wqgvcc2f2t,M. Delač,,,5331121201,140,30.6,5331121205,212,18.2,5331121199,56,Back,5331121203,141,42.1,5331121207,213,5.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742269963,873,1,2,86,2,a9vw7ikerpr4cuweeeka5aneg,1,30.6,40.3,2024-11-01T19:42:38.075Z,2024-11-01T19:42:40Z,dfxs5u8rdcxhzp33aks3acdn8,K. Lusavec,,,5331121483,140,56.4,5331121491,213,5.94,5331121489,212,28.8,5331121485,141,26.1,5331121481,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742270013,799,45,2,86,5,ajtb177oqwawkdwbqhldmq6mx,0,40.6,76.0,2024-11-01T19:42:40.451Z,2024-11-01T20:08:49Z,4a0jmv6qmwn01iuqp1mhnyzth,N. Thomsen,,,5331121877,233,874,5331121739,56,Back,5331121743,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742270025,874,3,2,86,5,a9vw7ikerpr4cuweeeka5aneg,1,59.4,24.0,2024-11-01T19:42:40.451Z,2024-11-01T20:08:48Z,6k7khwtkxpem9z17bl5rrf2p6,E. Frederiksen,,,5331121803,286,,5331121821,233,799,5331121801,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742270055,875,1,2,86,8,a9vw7ikerpr4cuweeeka5aneg,1,61.3,13.1,2024-11-01T19:42:44.293Z,2024-11-01T19:43:44Z,6k7khwtkxpem9z17bl5rrf2p6,E. Frederiksen,,,5331121981,56,Right,5331121985,141,10.9,5331121989,213,6.04,5331121987,212,6.3,5331121979,155,,5331121983,140,67.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742270049,800,83,2,86,10,ajtb177oqwawkdwbqhldmq6mx,0,34.3,83.3,2024-11-01T19:42:45.439Z,2024-11-01T19:42:52Z,86mx27krl6c613x6e3t9g3cic,F. Isaki,,,5331122663,399,a6ymx4wkrn260rtpb360nsiqd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742270167,877,1,2,86,11,a9vw7ikerpr4cuweeeka5aneg,1,81.1,5.9,2024-11-01T19:42:47.172Z,2024-11-01T19:42:51Z,a6ymx4wkrn260rtpb360nsiqd,M. Kallesøe,,,5331122551,56,Right,5331122563,213,0.73,5331122557,141,17.4,5331122555,140,89.4,5331122559,212,11.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742270177,878,1,2,86,15,a9vw7ikerpr4cuweeeka5aneg,0,90.6,20.7,2024-11-01T19:42:51.220Z,2024-11-01T19:42:52Z,cl4xl80n4gew1ox03r3ooshrd,O. Kjærgaard,,,5331122631,212,22.1,5331122625,140,88.5,5331122621,155,,5331122635,213,1.67,5331122623,56,Center,5331122627,141,53.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742270211,801,12,2,86,18,ajtb177oqwawkdwbqhldmq6mx,1,12.8,45.5,2024-11-01T19:42:53.541Z,2024-11-01T19:42:55Z,ezbixgm2km8iapnsl57bn4wkp,M. Mouritz,,,5331122823,213,5.46,5331122861,15,,5331122821,212,14.6,5331122817,140,22.2,5331122815,56,Back,5331122819,141,29.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742270269,803,50,2,86,21,ajtb177oqwawkdwbqhldmq6mx,1,23.2,31.2,2024-11-01T19:42:57.154Z,2024-11-01T19:42:59Z,8viazilbghyogmhd7w3lg2six,S. Koch,,,5331123129,285,,5331123251,233,879,5331123127,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742270283,879,7,2,86,21,a9vw7ikerpr4cuweeeka5aneg,0,76.8,68.8,2024-11-01T19:42:57.155Z,2024-11-01T19:43:00Z,bdz03qovxerzrv12lgljae1p0,C. Tapé,,,5331123189,286,,5331123229,233,803,5331123187,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742270317,804,1,2,86,22,ajtb177oqwawkdwbqhldmq6mx,1,19.9,28.9,2024-11-01T19:42:58.269Z,2024-11-01T19:43:00Z,8viazilbghyogmhd7w3lg2six,S. Koch,,,5331123397,56,Back,5331123405,213,2.46,5331123403,212,13.6,5331123399,140,9.8,5331123401,141,41.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742270347,805,1,2,86,24,ajtb177oqwawkdwbqhldmq6mx,1,9.8,41.6,2024-11-01T19:42:59.710Z,2024-11-01T19:43:01Z,2uellcocrvapu7o70g5zdcmad,J. Egeris,,,5331123563,141,49.0,5331123567,213,0.47,5331123559,56,Back,5331123565,212,11.1,5331123561,140,19.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742270391,806,1,2,86,25,ajtb177oqwawkdwbqhldmq6mx,1,19.3,48.2,2024-11-01T19:43:01.125Z,2024-11-01T19:43:05Z,e8vt8711wb40afht2v13omket,M. Wohlgemuth,,,5331123885,141,39.4,5331123881,56,Back,5331123887,212,12.7,5331123883,140,8.6,5331123889,213,3.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742270423,807,1,2,86,29,ajtb177oqwawkdwbqhldmq6mx,0,8.1,46.1,2024-11-01T19:43:05.205Z,2024-11-01T19:43:07Z,2uellcocrvapu7o70g5zdcmad,J. Egeris,,,5331124089,212,30.0,5331124083,56,Back,5331124087,141,63.3,5331124081,155,,5331124085,140,34.4,5331124093,213,0.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742270457,880,8,2,86,33,a9vw7ikerpr4cuweeeka5aneg,1,67.8,41.8,2024-11-01T19:43:08.861Z,2024-11-01T19:43:09Z,6k7khwtkxpem9z17bl5rrf2p6,E. Frederiksen,,,5331124265,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742270501,882,1,2,86,34,a9vw7ikerpr4cuweeeka5aneg,1,64.4,41.3,2024-11-01T19:43:10.299Z,2024-11-01T19:43:11Z,4lxxyqy78jkglhv2w6crzcnsa,O. Kolskogen,,,5331124461,56,Center,5331124465,141,29.1,5331124469,213,4.88,5331124463,140,65.7,5331124467,212,8.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742270545,883,1,2,86,35,a9vw7ikerpr4cuweeeka5aneg,1,65.7,29.1,2024-11-01T19:43:10.899Z,2024-11-01T19:43:13Z,5lu7bn7uec3zjqpoi1x81gbu1,S. Hausner,,,5331124731,213,1.82,5331124725,140,64.0,5331124729,212,7.2,5331124723,56,Center,5331124727,141,39.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742270599,884,1,2,86,38,a9vw7ikerpr4cuweeeka5aneg,1,64.0,39.4,2024-11-01T19:43:13.427Z,2024-11-01T19:43:17Z,6k7khwtkxpem9z17bl5rrf2p6,E. Frederiksen,,,5331125031,141,39.8,5331125033,212,10.1,5331125029,140,73.6,5331125035,213,0.03,5331125027,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742270647,885,1,2,86,42,a9vw7ikerpr4cuweeeka5aneg,1,76.5,35.2,2024-11-01T19:43:17.675Z,2024-11-01T19:43:20Z,cl4xl80n4gew1ox03r3ooshrd,O. Kjærgaard,,,5331125291,212,17.9,5331125289,141,21.2,5331125295,213,5.72,5331125287,140,90.9,5331125285,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742270667,886,1,2,86,44,a9vw7ikerpr4cuweeeka5aneg,1,91.3,20.7,2024-11-01T19:43:19.892Z,2024-11-01T20:19:36Z,a6ymx4wkrn260rtpb360nsiqd,M. Kallesøe,1.0,,5331125427,140,89.7,5331125429,141,33.0,5331125433,213,1.77,5331318939,210,13,5331125431,212,8.5,5331125425,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742270671,887,13,2,86,45,a9vw7ikerpr4cuweeeka5aneg,1,86.5,39.9,2024-11-01T19:43:20.836Z,2024-11-01T21:32:06Z,cl4xl80n4gew1ox03r3ooshrd,O. Kjærgaard,,,5331318965,29,,5331126659,231,48.6,5331126637,75,,5331125847,20,,5331126655,230,98.8,5331125455,56,Center,5331126645,328,,5331318967,55,886,5331126639,102,39.3,5331125849,17,,5331125451,22,5331126641,103,16.7,5331318971,215,,,,,,,,,,,,,,,,,
