id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/8/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/10/value,qualifier/12/value,qualifier/14/value,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId
2750147463,762,1,2,75,53,8gxd9ry2580pu1b1dd5ny9ymy,1,32.2,44.3,2024-11-22T19:32:36.044Z,2024-11-22T19:32:42Z,d4w0nytrfhhtw8xqh7rofq6z9,M. Gehrt,,,5374170829,212,15.3,5374170823,56,Back,5374170831,213,1.92,5374170827,141,65.4,5374170825,140,27.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750147529,763,1,2,75,59,8gxd9ry2580pu1b1dd5ny9ymy,1,31.6,68.7,2024-11-22T19:32:41.885Z,2024-11-22T19:32:47Z,dshwz1df0rbe0fztksawvd0wl,M. Olsen,,,5374171165,140,38.1,5374171167,141,80.6,5374171169,212,10.6,5374171171,213,0.87,5374171163,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750147635,764,1,2,76,4,8gxd9ry2580pu1b1dd5ny9ymy,1,37.4,57.3,2024-11-22T19:32:46.941Z,2024-11-22T19:32:51Z,d4w0nytrfhhtw8xqh7rofq6z9,M. Gehrt,,,5374171677,140,44.6,5374171675,56,Back,5374171683,213,4.94,5374171681,212,33.6,5374171685,1,,5374171679,141,9.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750147713,765,1,2,76,8,8gxd9ry2580pu1b1dd5ny9ymy,1,54.9,7.6,2024-11-22T19:32:51.365Z,2024-11-22T19:32:54Z,615e0bjcd0tyge047sy43y5sl,M. Spelmann,,,5374172085,212,13.0,5374172081,140,66.3,5374172087,213,0.41,5374172079,56,Right,5374172083,141,15.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750147751,766,1,2,76,11,8gxd9ry2580pu1b1dd5ny9ymy,1,61.1,15.6,2024-11-22T19:32:54.540Z,2024-11-22T19:32:56Z,1cumsropo1r0msfzxxteml1w,J. Adjei-Broni,,,5374172315,141,19.7,5374172317,212,9.7,5374172311,56,Right,5374172313,140,52.3,5374172319,213,2.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750147797,767,1,2,76,13,8gxd9ry2580pu1b1dd5ny9ymy,1,52.8,19.7,2024-11-22T19:32:56.548Z,2024-11-22T19:32:59Z,dm6xpphbyyooqriwaambi7njd,F. Krogstad,,,5374172553,141,45.8,5374172549,56,Center,5374172557,213,1.58,5374172551,140,52.6,5374172555,212,17.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750147853,768,1,2,76,16,8gxd9ry2580pu1b1dd5ny9ymy,1,53.9,40.7,2024-11-22T19:32:59.021Z,2024-11-22T19:33:01Z,bfvdr7ckiersz26ya2kq9f1g4,A. Iljazovski,,,5374172891,141,16.4,5374172895,213,4.64,5374172887,56,Right,5374172893,212,16.6,5374172889,140,52.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750147863,769,1,2,76,18,8gxd9ry2580pu1b1dd5ny9ymy,0,54.3,16.4,2024-11-22T19:33:01.556Z,2024-11-22T19:33:02Z,dm6xpphbyyooqriwaambi7njd,F. Krogstad,,,5374172971,212,10.3,5374172969,141,18.8,5374172967,140,64.0,5374172973,213,0.16,5374172965,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750170933,789,8,2,76,22,bd4qakf7j0wwie8wke9km7uj8,1,32.3,69.6,2024-11-22T19:33:04.634Z,2024-11-22T19:58:05Z,bwozpgcm48s08t1glxfgjajmd,N. Halse,,,5374295957,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750147961,770,4,2,76,23,8gxd9ry2580pu1b1dd5ny9ymy,1,64.7,30.6,2024-11-22T19:33:05.746Z,2024-11-22T20:01:38Z,d4w0nytrfhhtw8xqh7rofq6z9,M. Gehrt,,,5374251177,233,674,5374173641,265,,5374173639,152,,5374173637,56,Center,5374173643,286,,5374173635,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750148189,674,4,2,76,23,bd4qakf7j0wwie8wke9km7uj8,0,35.3,69.4,2024-11-22T19:33:05.747Z,2024-11-22T20:01:39Z,cf6zq49y8v1ekw07e7yi3uac,A. Maarup,,,5374174737,56,Back,5374174743,285,,5374251237,233,770,5374174741,265,,5374174739,152,,5374174735,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750148201,771,1,2,76,24,8gxd9ry2580pu1b1dd5ny9ymy,1,67.2,21.8,2024-11-22T19:33:07.588Z,2024-11-22T19:56:46Z,d4w0nytrfhhtw8xqh7rofq6z9,M. Gehrt,,,5374176699,189,,5374174765,56,Right,5374174763,152,,5374174769,141,8.2,5374174771,212,20.7,5374174773,213,5.82,5374174767,140,84.8,5374174761,5,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750148211,772,1,2,76,25,8gxd9ry2580pu1b1dd5ny9ymy,0,83.8,9.7,2024-11-22T19:33:07.764Z,2024-11-22T19:56:45Z,615e0bjcd0tyge047sy43y5sl,M. Spelmann,,,5374174813,155,,5374174819,141,27.3,5374174817,140,86.8,5374174811,2,,5374274863,189,,5374174823,213,1.31,5374174821,212,12.4,5374174815,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,
2750148021,670,1,2,76,26,bd4qakf7j0wwie8wke9km7uj8,0,21.1,75.0,2024-11-22T19:33:09.141Z,2024-11-22T19:50:37Z,cf6zq49y8v1ekw07e7yi3uac,A. Maarup,,,5374274095,157,,5374274097,56,Back,5374274103,212,15.8,5374274101,141,51.7,5374274099,140,21.4,5374274105,213,4.73,5374274107,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750168647,892,1,2,76,27,8gxd9ry2580pu1b1dd5ny9ymy,1,78.8,51.7,2024-11-22T19:33:09.634Z,2024-11-22T19:53:55Z,7ymn0ytcqi6l43nqraxt9s1zo,A. Johansen,,,5374284113,141,42.5,5374284109,140,80.3,5374284115,212,6.5,5374284117,213,4.96,5374284105,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750162185,850,61,2,76,28,8gxd9ry2580pu1b1dd5ny9ymy,1,79.6,45.0,2024-11-22T19:33:10.885Z,2024-11-22T19:55:08Z,d4w0nytrfhhtw8xqh7rofq6z9,M. Gehrt,,,5374287837,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750148039,672,61,2,76,29,bd4qakf7j0wwie8wke9km7uj8,1,21.6,55.0,2024-11-22T19:33:12.436Z,2024-11-22T19:54:04Z,cf6zq49y8v1ekw07e7yi3uac,A. Maarup,,,5374282367,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750148363,773,1,2,76,42,8gxd9ry2580pu1b1dd5ny9ymy,1,80.9,51.9,2024-11-22T19:33:24.861Z,2024-11-22T19:56:43Z,d4w0nytrfhhtw8xqh7rofq6z9,M. Gehrt,1.0,,5374175723,141,61.4,5374175729,213,0.62,5374175721,140,89.6,5374175719,56,Center,5374259181,154,,5374259179,210,13,5374175725,212,11.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750148373,774,13,2,76,44,8gxd9ry2580pu1b1dd5ny9ymy,1,91.9,62.5,2024-11-22T19:33:27.094Z,2024-11-22T19:47:17Z,5e5fuj7mbkpvf0bug32ixxc5x,S. Makienok,,,5374259243,29,,5374258177,72,,5374259265,103,34.7,5374175775,17,,5374259269,147,55.2,5374175779,56,Center,5374259267,146,92.9,5374175769,22,,5374258187,153,5374259239,75,,,5374259247,154,5374259255,55,773,5374259271,230,5374259263,102,35.5,5374259273,231,,,,98.6,53.4,,,
2750148515,675,12,2,76,45,bd4qakf7j0wwie8wke9km7uj8,1,10.8,38.9,2024-11-22T19:33:28.531Z,2024-11-22T19:56:40Z,35og29e19w0ykeqcvudhpgr8,N. Vesterbæk,,,5374176483,212,13.3,5374176477,56,Back,5374176479,140,0.0,5374176481,141,32.1,5374176543,167,,5374176485,213,3.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750148519,676,6,2,76,47,bd4qakf7j0wwie8wke9km7uj8,0,2.2,35.2,2024-11-22T19:33:29.973Z,2024-11-22T20:01:49Z,duvhbifjh37mvlm46akiy431m,M. Juhl,,,5374176679,56,Back,5374176681,73,,5374260117,233,775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750148409,775,6,2,76,47,8gxd9ry2580pu1b1dd5ny9ymy,1,97.8,64.8,2024-11-22T19:33:29.973Z,2024-11-22T20:01:49Z,5e5fuj7mbkpvf0bug32ixxc5x,S. Makienok,,,5374176053,73,,5374260081,233,676,5374176051,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750149051,776,1,2,77,17,8gxd9ry2580pu1b1dd5ny9ymy,0,99.5,99.5,2024-11-22T19:34:00.365Z,2024-11-22T19:34:03Z,2cup1vjw8n43kbzzxfflnmplg,J. Singh,,,5374179345,212,31.3,5374179335,155,,5374179339,56,Center,5374179347,213,4.48,5374179333,6,,5374179341,140,92.5,5374179343,141,54.8,5374179331,2,,5374179337,223,,,,,,,,,,,,,,,,,,,,,,,,
2750149069,677,12,2,77,21,bd4qakf7j0wwie8wke9km7uj8,1,6.0,42.4,2024-11-22T19:34:03.644Z,2024-11-22T19:34:13Z,bwozpgcm48s08t1glxfgjajmd,N. Halse,,,5374179465,141,16.1,5374179521,15,,5374179467,212,26.6,5374179469,213,5.55,5374179463,140,24.8,5374179459,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750149263,777,1,2,77,27,8gxd9ry2580pu1b1dd5ny9ymy,1,65.1,89.4,2024-11-22T19:34:09.837Z,2024-11-22T19:34:13Z,615e0bjcd0tyge047sy43y5sl,M. Spelmann,,,5374180483,212,22.2,5374180469,155,,5374180475,140,78.6,5374180479,141,64.2,5374180485,213,5.40,5374180473,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750149399,778,1,2,77,30,8gxd9ry2580pu1b1dd5ny9ymy,1,77.4,63.4,2024-11-22T19:34:13.067Z,2024-11-22T20:36:16Z,bfvdr7ckiersz26ya2kq9f1g4,A. Iljazovski,,1.0,5374475695,25,,5374181085,212,9.3,5374475691,210,16,5374181083,141,65.4,5374181081,140,86.2,5374181087,213,0.15,5374181079,56,Center,5374475693,154,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750149319,678,45,2,77,33,bd4qakf7j0wwie8wke9km7uj8,0,7.1,33.2,2024-11-22T19:34:15.634Z,2024-11-22T19:56:27Z,35og29e19w0ykeqcvudhpgr8,N. Vesterbæk,,,5374291455,233,894,5374180739,56,Back,5374180741,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750170083,894,3,2,77,33,8gxd9ry2580pu1b1dd5ny9ymy,1,92.9,66.8,2024-11-22T19:34:15.634Z,2024-11-22T19:56:26Z,7ymn0ytcqi6l43nqraxt9s1zo,A. Johansen,,,5374291077,286,,5374291075,56,Center,5374291477,233,678,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750149409,779,16,2,77,35,8gxd9ry2580pu1b1dd5ny9ymy,1,97.0,59.1,2024-11-22T19:34:18.165Z,2024-11-22T20:36:16Z,7ymn0ytcqi6l43nqraxt9s1zo,A. Johansen,,,5374181121,61,,5374183515,374,2024-11-22 19:34:17.748,5374181123,56,Center,5374183519,375,77:35.114,5374475765,78,,5374475769,154,,5374183511,20,,5374475767,29,,5374186873,103,5374186871,102,48.5,17.1,5374190357,25,5374475771,55,778,5374186879,230,5374186881,231,55.1,5374186875,214,,,,98.6,,,,
2750150685,679,1,2,78,35,bd4qakf7j0wwie8wke9km7uj8,1,49.9,49.9,2024-11-22T19:35:18.145Z,2024-11-22T19:35:20Z,m031ocyfq011rual3olkegdm,A. Taranis,,,5374187735,141,45.1,5374187737,212,11.8,5374187731,56,Back,5374187741,279,G,5374187733,140,39.1,5374187739,213,3.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750150701,680,1,2,78,37,bd4qakf7j0wwie8wke9km7uj8,1,39.1,45.1,2024-11-22T19:35:20.410Z,2024-11-22T19:35:21Z,bwozpgcm48s08t1glxfgjajmd,N. Halse,,,5374187869,212,9.9,5374187873,213,1.59,5374187865,141,59.7,5374187857,56,Back,5374187861,140,38.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750150741,681,1,2,78,38,bd4qakf7j0wwie8wke9km7uj8,1,39.5,59.6,2024-11-22T19:35:21.458Z,2024-11-22T19:35:23Z,6zhj070huc77sl5o5bx6ey5g4,G. Fraulo,,,5374188059,140,40.8,5374188063,212,23.6,5374188055,56,Back,5374188061,141,94.2,5374188065,213,1.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750150913,682,1,2,78,40,bd4qakf7j0wwie8wke9km7uj8,1,40.6,94.2,2024-11-22T19:35:23.627Z,2024-11-22T19:35:32Z,aejgqvdw1jftxaa538kaa15w4,O. Juul,,,5374188949,140,58.6,5374188953,212,18.9,5374188951,141,93.3,5374188955,213,6.25,5374188947,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750150925,683,1,2,78,49,bd4qakf7j0wwie8wke9km7uj8,0,38.8,93.6,2024-11-22T19:35:32.065Z,2024-11-22T19:35:33Z,1el3mu4rgcx8tebrawgfvynf8,S. Baskaya,,,5374188991,212,2.5,5374189127,286,,5374188985,141,92.6,5374189121,236,,5374189123,233,780,5374188995,213,6.01,5374188981,140,41.1,5374188977,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,
2750150941,780,74,2,78,49,8gxd9ry2580pu1b1dd5ny9ymy,1,56.9,10.4,2024-11-22T19:35:32.066Z,2024-11-22T20:02:36Z,615e0bjcd0tyge047sy43y5sl,M. Spelmann,,,5374189069,56,Right,5374189209,233,683,5374189073,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750151039,781,1,2,78,54,8gxd9ry2580pu1b1dd5ny9ymy,1,63.7,26.2,2024-11-22T19:35:36.741Z,2024-11-22T19:37:30Z,2cup1vjw8n43kbzzxfflnmplg,J. Singh,,,5374189553,141,7.7,5374189559,1,,5374189557,213,4.38,5374189551,140,59.5,5374189543,157,,5374189547,56,Right,5374189555,212,13.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750151043,782,61,2,78,55,8gxd9ry2580pu1b1dd5ny9ymy,0,64.7,7.1,2024-11-22T19:35:38.036Z,2024-11-22T19:37:31Z,5e5fuj7mbkpvf0bug32ixxc5x,S. Makienok,,,5374189575,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750151285,684,5,2,78,56,bd4qakf7j0wwie8wke9km7uj8,1,36.0,101.4,2024-11-22T19:35:38.707Z,2024-11-22T20:03:22Z,1el3mu4rgcx8tebrawgfvynf8,S. Baskaya,,,5374190939,347,,5374190937,56,Back,5374190993,233,783,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750151059,783,5,2,78,56,8gxd9ry2580pu1b1dd5ny9ymy,0,64.0,-1.4,2024-11-22T19:35:38.707Z,2024-11-22T19:43:40Z,5e5fuj7mbkpvf0bug32ixxc5x,S. Makienok,,,5374189627,347,,5374189625,56,Right,5374191043,233,684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750151343,685,1,2,79,8,bd4qakf7j0wwie8wke9km7uj8,0,36.8,100.0,2024-11-22T19:35:50.841Z,2024-11-22T19:35:53Z,aejgqvdw1jftxaa538kaa15w4,O. Juul,,,5374191209,107,,5374191229,1,,5374191221,212,31.1,5374191215,140,66.2,5374191217,141,95.3,5374191225,213,6.15,5374191211,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750151447,784,1,2,79,12,8gxd9ry2580pu1b1dd5ny9ymy,0,38.6,17.4,2024-11-22T19:35:55.011Z,2024-11-22T19:35:57Z,630daj1ef34rczbhng0eoncvd,M. Kiilerich,,,5374191757,1,,5374191739,157,,5374191747,140,59.1,5374191755,213,6.20,5374191751,141,14.9,5374191753,212,21.6,5374191743,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750151459,785,1,2,79,15,8gxd9ry2580pu1b1dd5ny9ymy,1,52.8,7.8,2024-11-22T19:35:58.211Z,2024-11-22T19:37:54Z,1cumsropo1r0msfzxxteml1w,J. Adjei-Broni,,,5374203037,213,2.71,5374203031,140,41.9,5374203033,141,15.6,5374203029,56,Back,5374203035,212,12.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750151473,787,1,2,79,15,8gxd9ry2580pu1b1dd5ny9ymy,1,43.4,15.6,2024-11-22T19:35:58.563Z,2024-11-22T19:38:16Z,d4w0nytrfhhtw8xqh7rofq6z9,M. Gehrt,,,5374205247,212,15.5,5374205241,56,Right,5374205243,140,58.1,5374205249,213,0.08,5374205245,141,17.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750154111,790,61,2,79,16,8gxd9ry2580pu1b1dd5ny9ymy,0,64.0,18.9,2024-11-22T19:35:58.978Z,2024-11-22T19:38:30Z,5e5fuj7mbkpvf0bug32ixxc5x,S. Makienok,,,5374205673,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750151593,686,1,2,79,20,bd4qakf7j0wwie8wke9km7uj8,1,45.1,54.5,2024-11-22T19:36:02.809Z,2024-11-22T19:38:17Z,35og29e19w0ykeqcvudhpgr8,N. Vesterbæk,,,5374192521,140,50.3,5374192525,212,27.5,5374192527,213,4.91,5374192519,56,Right,5374192523,141,14.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750151705,687,1,2,79,25,bd4qakf7j0wwie8wke9km7uj8,1,61.9,9.5,2024-11-22T19:36:08.329Z,2024-11-22T19:36:10Z,duvhbifjh37mvlm46akiy431m,M. Juhl,,,5374193175,141,49.9,5374193179,213,1.65,5374193173,140,59.9,5374193171,56,Center,5374193177,212,27.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750151781,688,1,2,79,27,bd4qakf7j0wwie8wke9km7uj8,1,61.1,49.6,2024-11-22T19:36:10.354Z,2024-11-22T19:36:12Z,bwozpgcm48s08t1glxfgjajmd,N. Halse,,,5374193621,213,3.52,5374193617,141,41.2,5374193619,212,15.6,5374193613,140,47.3,5374193609,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750151823,689,1,2,79,30,bd4qakf7j0wwie8wke9km7uj8,1,46.0,38.8,2024-11-22T19:36:12.666Z,2024-11-22T19:36:14Z,35og29e19w0ykeqcvudhpgr8,N. Vesterbæk,,,5374193799,213,6.17,5374193793,140,64.0,5374193797,212,19.0,5374193789,56,Center,5374193795,141,35.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750151833,690,1,2,79,31,bd4qakf7j0wwie8wke9km7uj8,1,64.7,35.5,2024-11-22T19:36:14.401Z,2024-11-22T19:36:15Z,65f1ckijc2btnprgz3s593dw4,J. Damkjær,,,5374193853,141,42.2,5374193849,56,Center,5374193907,156,,5374193857,213,2.49,5374193851,140,59.0,5374193855,212,7.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750151891,691,1,2,79,33,bd4qakf7j0wwie8wke9km7uj8,0,59.1,34.9,2024-11-22T19:36:16.538Z,2024-11-22T19:36:17Z,6zhj070huc77sl5o5bx6ey5g4,G. Fraulo,,,5374194129,56,Center,5374194139,1,,5374194133,141,25.9,5374194131,140,100.0,5374194127,155,,5374194137,213,6.14,5374194135,212,44.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750153957,692,5,2,79,34,bd4qakf7j0wwie8wke9km7uj8,0,101.0,21.6,2024-11-22T19:36:17.529Z,2024-11-22T20:03:23Z,6zhj070huc77sl5o5bx6ey5g4,G. Fraulo,,,5374204729,346,,5374204803,233,788,5374204727,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750151937,788,5,2,79,34,8gxd9ry2580pu1b1dd5ny9ymy,1,-1.0,78.4,2024-11-22T19:36:17.529Z,2024-11-22T20:03:22Z,d4w0nytrfhhtw8xqh7rofq6z9,M. Gehrt,,,5374194371,56,Back,5374194375,346,,5374204779,233,692,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750152075,789,79,2,79,35,8gxd9ry2580pu1b1dd5ny9ymy,0,0.0,0.0,2024-11-22T19:36:18.285Z,2024-11-22T19:36:35Z,,,,,5374195045,344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750155185,694,79,2,82,9,bd4qakf7j0wwie8wke9km7uj8,1,0.0,0.0,2024-11-22T19:38:51.729Z,2024-11-22T19:41:22Z,,,,,5374211377,344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750155493,695,58,2,82,10,bd4qakf7j0wwie8wke9km7uj8,0,0.0,0.0,2024-11-22T19:38:53.064Z,2024-11-22T20:01:53Z,8r9iqig43yjty7l1oq6yg73mc,M. Brylov,,,5374212911,9,,5374212925,73,,5374306401,233,791,5374212915,186,,5374212921,179,,5374212929,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750155235,791,16,2,82,10,8gxd9ry2580pu1b1dd5ny9ymy,1,88.5,50.0,2024-11-22T19:38:53.064Z,2024-11-22T20:01:52Z,1cumsropo1r0msfzxxteml1w,J. Adjei-Broni,,,5374213669,72,,5374212865,375,82:09.706,5374213677,458,,5374211629,17,,5374213679,230,98.5,5374213681,231,50,5374213675,103,5.1,5374212853,9,,5374306351,353,5374211633,56,Center,695,5374213673,102,5374212861,374,2024-11-22 19:38:52.340,5374212857,214,5374227099,80,,,,,,47.1,,,,,
2750158003,705,18,2,83,11,bd4qakf7j0wwie8wke9km7uj8,1,0.0,0.0,2024-11-22T19:39:54.610Z,2024-11-22T19:42:27Z,duvhbifjh37mvlm46akiy431m,M. Juhl,,,5374226069,59,2,5374226067,44,Defender,5374226173,55,706,5374226065,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750158019,706,19,2,83,11,bd4qakf7j0wwie8wke9km7uj8,1,0.0,0.0,2024-11-22T19:39:54.611Z,2024-11-22T19:42:28Z,d106tu53y5q02yu36iojbou8k,A. Jensen,,,5374229941,293,0,5374226135,59,27,5374226129,42,,5374226139,55,705,5374226133,145,2,5374226137,44,Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750156227,696,18,2,83,33,bd4qakf7j0wwie8wke9km7uj8,1,0.0,0.0,2024-11-22T19:40:15.935Z,2024-11-22T19:40:33Z,cf6zq49y8v1ekw07e7yi3uac,A. Maarup,,,5374216799,59,18,5374216795,42,,5374216797,44,Midfielder,5374216915,55,697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750156245,697,19,2,83,33,bd4qakf7j0wwie8wke9km7uj8,1,0.0,0.0,2024-11-22T19:40:15.936Z,2024-11-22T19:40:17Z,4rhxehi019n7z1z1m7a39w1sk,K. Nyegaard,,,5374216881,55,696,5374216879,44,Midfielder,5374216877,59,14,5374216871,42,,5374216875,145,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750156723,698,18,2,84,0,bd4qakf7j0wwie8wke9km7uj8,1,0.0,0.0,2024-11-22T19:40:42.757Z,2024-11-22T19:40:44Z,bwozpgcm48s08t1glxfgjajmd,N. Halse,,,5374219373,59,6,5374219449,55,699,5374219371,44,Midfielder,5374219369,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750156731,699,19,2,84,0,bd4qakf7j0wwie8wke9km7uj8,1,0.0,0.0,2024-11-22T19:40:42.758Z,2024-11-22T19:40:44Z,e0nkqbugb4xkpluu5e42zf2ms,F. Engqvist,,,5374219407,145,4,5374219411,44,Forward,5374219403,42,,5374219413,55,698,5374219409,59,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750156865,700,1,2,84,4,bd4qakf7j0wwie8wke9km7uj8,1,50.1,49.9,2024-11-22T19:40:47.549Z,2024-11-22T19:40:50Z,m031ocyfq011rual3olkegdm,A. Taranis,,,5374220157,141,46.7,5374220161,212,21.4,5374220167,279,G,5374220163,213,3.24,5374220143,56,Back,5374220149,140,29.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750156933,701,2,2,84,7,bd4qakf7j0wwie8wke9km7uj8,1,30.2,47.6,2024-11-22T19:40:49.846Z,2024-11-22T19:40:53Z,35og29e19w0ykeqcvudhpgr8,N. Vesterbæk,,,5374220525,1,,5374220527,56,Left,5374220461,140,61.8,5374220463,141,81.7,5374220523,7,m031ocyfq011rual3olkegdm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750156941,792,55,2,84,7,8gxd9ry2580pu1b1dd5ny9ymy,1,37.1,30.9,2024-11-22T19:40:49.847Z,2024-11-22T20:01:51Z,630daj1ef34rczbhng0eoncvd,M. Kiilerich,,,5374298385,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750157181,793,1,2,84,17,8gxd9ry2580pu1b1dd5ny9ymy,1,34.4,20.7,2024-11-22T19:40:59.928Z,2024-11-22T19:41:04Z,615e0bjcd0tyge047sy43y5sl,M. Spelmann,,,5374221761,213,1.90,5374221757,141,57.3,5374221751,241,,5374221753,56,Back,5374221759,212,26.3,5374221755,140,26.4,5374221749,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750157235,794,1,2,84,21,8gxd9ry2580pu1b1dd5ny9ymy,1,24.7,57.5,2024-11-22T19:41:04.343Z,2024-11-22T19:41:07Z,dshwz1df0rbe0fztksawvd0wl,M. Olsen,,,5374222063,56,Back,5374222071,212,18.7,5374222075,213,3.63,5374222067,141,44.5,5374222065,140,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
