id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,assist,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/13/value,qualifier/12/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId
2778853433,660,1,2,82,54,ajtb177oqwawkdwbqhldmq6mx,1,4.1,56.6,2025-02-21T19:42:31.365Z,2025-02-21T19:42:35Z,b2gkyjq8emj9pywryc3rycogl,M. Falkesgaard,,,5529881251,213,0.07,5529881241,124,,5529881245,140,69.4,5529881247,141,63.9,5529881243,56,Center,5529881253,1,,5529881257,74,,5529881249,212,68.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778853437,661,44,2,82,58,ajtb177oqwawkdwbqhldmq6mx,1,60.7,58.0,2025-02-21T19:42:35.180Z,2025-02-21T20:01:52Z,egnjbmbxkceiygmp2jty4b47o,O. Jakobsen,,,5529881271,56,Center,5529881341,233,844,5529881273,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778853441,844,44,2,82,58,8gxd9ry2580pu1b1dd5ny9ymy,0,39.3,42.0,2025-02-21T19:42:35.181Z,2025-02-21T20:01:52Z,615e0bjcd0tyge047sy43y5sl,M. Spelmann,,,5529881289,56,Back,5529881411,233,661,5529881293,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778853447,662,1,2,82,58,ajtb177oqwawkdwbqhldmq6mx,0,69.2,64.8,2025-02-21T19:42:35.292Z,2025-02-21T19:42:36Z,egnjbmbxkceiygmp2jty4b47o,O. Jakobsen,,,5529881313,3,,5529881317,56,Center,5529881319,140,80.6,5529881321,141,57.8,5529881325,213,5.90,5529881323,212,12.9,5529881315,168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778853505,845,12,2,83,0,8gxd9ry2580pu1b1dd5ny9ymy,1,27.4,55.1,2025-02-21T19:42:37.646Z,2025-02-21T19:42:40Z,db671oj1jx2uknf12t8b3s7x0,M. Coşkun,,,5529881697,56,Back,5529881703,212,28.9,5529881705,213,5.43,5529881701,141,23.0,5529881699,140,45.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778853519,846,1,2,83,3,8gxd9ry2580pu1b1dd5ny9ymy,0,36.6,48.1,2025-02-21T19:42:40.680Z,2025-02-21T19:42:41Z,615e0bjcd0tyge047sy43y5sl,M. Spelmann,,,5529881803,140,48.0,5529881799,3,,5529881807,212,12.8,5529881809,213,5.92,5529881805,141,41.5,5529881801,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778853507,663,61,2,83,4,ajtb177oqwawkdwbqhldmq6mx,0,62.3,76.6,2025-02-21T19:42:40.924Z,2025-02-21T19:42:41Z,ab3nxxoj7bxlnhot9htoex1xw,G. Højbjerg,,,5529881715,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778853547,664,1,2,83,5,ajtb177oqwawkdwbqhldmq6mx,0,61.9,67.2,2025-02-21T19:42:42.885Z,2025-02-21T20:00:38Z,4a0jmv6qmwn01iuqp1mhnyzth,N. Thomsen,,,5529881979,212,9.3,5529881975,140,70.3,5529974635,3,,5529881973,56,Center,5529881981,213,0.33,5529881977,141,71.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778853605,847,12,2,83,7,8gxd9ry2580pu1b1dd5ny9ymy,1,26.4,30.3,2025-02-21T19:42:43.926Z,2025-02-21T19:42:45Z,bfvdr7ckiersz26ya2kq9f1g4,A. Iljazovski,,,5529882249,212,27.8,5529882245,140,52.9,5529882243,56,Center,5529882251,213,6.28,5529882247,141,30.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778853623,665,44,2,83,8,ajtb177oqwawkdwbqhldmq6mx,1,47.2,73.2,2025-02-21T19:42:45.325Z,2025-02-21T19:42:49Z,ab3nxxoj7bxlnhot9htoex1xw,G. Højbjerg,,,5529882377,233,848,5529882323,285,,5529882319,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778853615,848,44,2,83,8,8gxd9ry2580pu1b1dd5ny9ymy,0,52.8,26.8,2025-02-21T19:42:45.326Z,2025-02-21T19:42:51Z,1cumsropo1r0msfzxxteml1w,J. Adjei-Broni,,,5529882303,286,,5529882433,233,665,5529882301,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778853729,666,1,2,83,9,ajtb177oqwawkdwbqhldmq6mx,1,47.5,79.1,2025-02-21T19:42:45.997Z,2025-02-21T19:42:50Z,ab3nxxoj7bxlnhot9htoex1xw,G. Højbjerg,,,5529882851,212,19.3,5529882841,3,,5529882845,140,65.8,5529882847,141,81.2,5529882843,56,Left,5529882853,213,0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778853739,667,1,2,83,12,ajtb177oqwawkdwbqhldmq6mx,1,71.0,96.0,2025-02-21T19:42:49.709Z,2025-02-21T19:42:51Z,egnjbmbxkceiygmp2jty4b47o,O. Jakobsen,,,5529882883,155,,5529882893,213,0.11,5529882887,140,89.6,5529882889,141,99.2,5529882891,212,19.7,5529882885,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778853747,668,61,2,83,14,ajtb177oqwawkdwbqhldmq6mx,0,89.6,99.2,2025-02-21T19:42:51.292Z,2025-02-21T19:42:51Z,kqj7nh6pqmqbt0abyyu0fcpg,O. Addo,,,5529882939,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778853869,850,1,2,83,17,8gxd9ry2580pu1b1dd5ny9ymy,1,4.2,12.0,2025-02-21T19:42:54.583Z,2025-02-21T19:42:57Z,bfvdr7ckiersz26ya2kq9f1g4,A. Iljazovski,,,5529883547,1,,5529883543,213,6.18,5529883535,141,8.8,5529883531,56,Back,5529883529,157,,5529883537,212,22.2,5529883533,140,25.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778853873,851,61,2,83,20,8gxd9ry2580pu1b1dd5ny9ymy,0,24.6,8.0,2025-02-21T19:42:57.694Z,2025-02-21T19:42:58Z,615e0bjcd0tyge047sy43y5sl,M. Spelmann,,,5529883569,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778853937,670,1,2,83,22,ajtb177oqwawkdwbqhldmq6mx,1,71.3,81.1,2025-02-21T19:42:59.389Z,2025-02-21T19:43:02Z,dja68kdmhtsm9x5zqzgtpqas4,T. Blidegn,,,5529883861,213,3.87,5529883855,140,67.1,5529883859,212,5.9,5529883857,141,75.3,5529883853,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778853963,671,3,2,83,24,ajtb177oqwawkdwbqhldmq6mx,1,70.2,81.0,2025-02-21T19:43:01.670Z,2025-02-21T20:01:48Z,4a0jmv6qmwn01iuqp1mhnyzth,N. Thomsen,,,5529883981,286,,5529884011,233,852,5529883979,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778853931,852,45,2,83,24,8gxd9ry2580pu1b1dd5ny9ymy,0,29.8,19.0,2025-02-21T19:43:01.670Z,2025-02-21T20:01:48Z,615e0bjcd0tyge047sy43y5sl,M. Spelmann,,,5529884039,233,671,5529883813,56,Back,5529883815,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778854017,672,1,2,83,27,ajtb177oqwawkdwbqhldmq6mx,1,68.9,89.9,2025-02-21T19:43:03.925Z,2025-02-21T19:43:07Z,4a0jmv6qmwn01iuqp1mhnyzth,N. Thomsen,,,5529884247,141,90.0,5529884249,212,29.4,5529884251,213,0.00,5529884245,140,96.9,5529884239,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778854023,673,3,2,83,30,ajtb177oqwawkdwbqhldmq6mx,0,96.8,89.6,2025-02-21T19:43:07.285Z,2025-02-21T19:43:13Z,x3ad9hfxts6jpfugy3kvq9d5,C. Björk,,,5529884281,286,,5529884471,233,854,5529884279,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778854043,854,7,2,83,30,8gxd9ry2580pu1b1dd5ny9ymy,0,3.2,10.4,2025-02-21T19:43:07.286Z,2025-02-21T20:04:41Z,630daj1ef34rczbhng0eoncvd,M. Kiilerich,,,5529884427,233,673,5529884377,285,,5529884375,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778854029,674,61,2,83,31,ajtb177oqwawkdwbqhldmq6mx,1,99.3,90.8,2025-02-21T19:43:07.902Z,2025-02-21T19:43:08Z,x3ad9hfxts6jpfugy3kvq9d5,C. Björk,,,5529884317,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778854251,855,12,2,83,32,8gxd9ry2580pu1b1dd5ny9ymy,1,12.0,11.7,2025-02-21T19:43:09.718Z,2025-02-21T20:04:42Z,630daj1ef34rczbhng0eoncvd,M. Kiilerich,,,5529885497,212,32.6,5529885493,140,42.0,5529885495,141,24.2,5529885491,56,Back,5529885499,213,0.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778854167,675,1,2,83,35,ajtb177oqwawkdwbqhldmq6mx,1,73.8,87.4,2025-02-21T19:43:12.245Z,2025-02-21T19:43:14Z,4a0jmv6qmwn01iuqp1mhnyzth,N. Thomsen,,,5529885037,212,21.5,5529885033,140,58.7,5529885039,213,3.88,5529885035,141,66.0,5529885031,56,Center,5529885029,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778854241,676,1,2,83,37,ajtb177oqwawkdwbqhldmq6mx,0,52.5,73.9,2025-02-21T19:43:14.334Z,2025-02-21T19:43:17Z,8xe0fufxfgf5cuwgysz3r2j85,E. Christensen,,,5529885445,157,,5529885455,141,90.3,5529885461,213,0.32,5529885451,140,84.3,5529885465,1,,5529885449,56,Left,5529885457,212,35.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778854287,856,12,2,83,39,8gxd9ry2580pu1b1dd5ny9ymy,1,17.6,11.1,2025-02-21T19:43:16.606Z,2025-02-21T20:05:37Z,bfvdr7ckiersz26ya2kq9f1g4,A. Iljazovski,,,5529885695,212,28.3,5529885691,140,44.2,5529885689,56,Back,5529885697,213,0.15,5529885693,141,17.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778875383,980,1,2,83,40,8gxd9ry2580pu1b1dd5ny9ymy,1,28.5,13.1,2025-02-21T19:43:16.902Z,2025-02-21T20:05:34Z,615e0bjcd0tyge047sy43y5sl,M. Spelmann,,,5530000569,140,33.3,5530000571,141,11.1,5530000567,56,Back,5530000575,213,6.02,5530000563,3,,5530000565,168,,5530000573,212,5.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778875893,981,1,2,83,41,8gxd9ry2580pu1b1dd5ny9ymy,1,43.7,22.1,2025-02-21T19:43:17.902Z,2025-02-21T20:06:07Z,5e5fuj7mbkpvf0bug32ixxc5x,S. Makienok,,,5530003409,212,2.5,5530003407,141,21.7,5530003403,56,Back,5530003411,213,3.25,5530003405,140,41.3,5530004503,156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778870105,978,50,2,83,44,8gxd9ry2580pu1b1dd5ny9ymy,1,31.6,22.6,2025-02-21T19:43:21.796Z,2025-02-21T20:01:43Z,1cumsropo1r0msfzxxteml1w,J. Adjei-Broni,,,5529971497,56,Back,5529971499,285,,5529971567,233,677,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778854321,677,7,2,83,44,ajtb177oqwawkdwbqhldmq6mx,0,68.4,77.4,2025-02-21T19:43:21.797Z,2025-02-21T20:01:43Z,ab3nxxoj7bxlnhot9htoex1xw,G. Højbjerg,,,5529971507,233,978,5529971515,286,,5529970771,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778854443,857,4,2,83,46,8gxd9ry2580pu1b1dd5ny9ymy,1,35.0,18.0,2025-02-21T19:43:23.619Z,2025-02-21T21:25:32Z,1cumsropo1r0msfzxxteml1w,J. Adjei-Broni,,,5529886599,56,Back,5529886689,286,,5529886603,152,,5529886595,13,,5529886685,233,678,5530435995,295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778854355,678,4,2,83,46,ajtb177oqwawkdwbqhldmq6mx,0,65.0,82.0,2025-02-21T19:43:23.620Z,2025-02-21T21:25:29Z,egnjbmbxkceiygmp2jty4b47o,O. Jakobsen,,,5529886255,56,Left,5529886261,285,,5529886785,233,857,5529886257,152,,5530435727,295,,5529886253,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778854573,858,1,2,83,53,8gxd9ry2580pu1b1dd5ny9ymy,1,31.9,31.6,2025-02-21T19:43:30.030Z,2025-02-21T20:06:25Z,4oxf446ya7jwulq6hxlp8r36d,J. Gemmer,,,5529887283,152,,5529887303,213,1.67,5529887287,56,Back,5529887299,212,23.8,5529887295,141,66.4,5529887291,140,29.6,5529887281,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778854609,859,1,2,83,57,8gxd9ry2580pu1b1dd5ny9ymy,1,32.1,73.5,2025-02-21T19:43:34.470Z,2025-02-21T19:43:36Z,a30gduuv9d1s4pkthgu2jhyol,D. Stenderup,,,5529887531,56,Left,5529887535,141,91.7,5529887537,212,27.6,5529887533,140,55.6,5529887539,213,0.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778854661,860,1,2,83,59,8gxd9ry2580pu1b1dd5ny9ymy,1,59.0,91.1,2025-02-21T19:43:36.078Z,2025-02-21T19:43:39Z,db671oj1jx2uknf12t8b3s7x0,M. Coşkun,,,5529887817,140,53.0,5529887821,212,9.2,5529887819,141,81.2,5529887823,213,3.96,5529887815,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778854699,861,1,2,84,1,8gxd9ry2580pu1b1dd5ny9ymy,1,53.1,74.4,2025-02-21T19:43:38.838Z,2025-02-21T19:43:41Z,9r07ooissj5mz15g87x5rmbx1,C. Jakobsen,,,5529888061,56,Back,5529888065,141,50.3,5529888069,213,4.34,5529888063,140,47.0,5529888067,212,17.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778854773,862,1,2,84,5,8gxd9ry2580pu1b1dd5ny9ymy,1,54.6,35.7,2025-02-21T19:43:42.670Z,2025-02-21T19:43:45Z,630daj1ef34rczbhng0eoncvd,M. Kiilerich,,,5529888521,212,24.8,5529888517,141,11.3,5529888527,213,5.55,5529888509,140,72.2,5529888501,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778854835,863,1,2,84,8,8gxd9ry2580pu1b1dd5ny9ymy,1,75.9,8.2,2025-02-21T19:43:45.518Z,2025-02-21T19:43:50Z,bfvdr7ckiersz26ya2kq9f1g4,A. Iljazovski,,,5529888831,141,22.4,5529888835,213,2.62,5529888829,140,60.0,5529888827,56,Center,5529888833,212,19.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778854861,864,1,2,84,13,8gxd9ry2580pu1b1dd5ny9ymy,1,58.2,21.0,2025-02-21T19:43:50.014Z,2025-02-21T19:43:52Z,615e0bjcd0tyge047sy43y5sl,M. Spelmann,,,5529888971,212,12.1,5529888967,140,54.7,5529888965,56,Center,5529888969,141,38.0,5529888973,213,1.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778854915,865,1,2,84,15,8gxd9ry2580pu1b1dd5ny9ymy,1,56.4,37.1,2025-02-21T19:43:52.303Z,2025-02-21T19:43:55Z,630daj1ef34rczbhng0eoncvd,M. Kiilerich,,,5529889259,140,62.4,5529889255,56,Right,5529889263,141,20.0,5529889271,213,5.21,5529889267,212,13.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778854973,866,1,2,84,18,8gxd9ry2580pu1b1dd5ny9ymy,1,65.9,20.9,2025-02-21T19:43:55.512Z,2025-02-21T19:43:59Z,615e0bjcd0tyge047sy43y5sl,M. Spelmann,,,5529889581,141,33.0,5529889585,213,0.45,5529889577,56,Center,5529889579,140,82.3,5529889575,155,,5529889583,212,19.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778855013,867,1,2,84,22,8gxd9ry2580pu1b1dd5ny9ymy,1,83.6,33.1,2025-02-21T19:43:59.190Z,2025-02-21T19:44:01Z,9r07ooissj5mz15g87x5rmbx1,C. Jakobsen,,,5529889813,213,2.26,5529889805,56,Center,5529889809,141,42.1,5529889807,140,78.8,5529889811,212,7.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778855021,868,50,2,84,24,8gxd9ry2580pu1b1dd5ny9ymy,1,69.3,37.9,2025-02-21T19:44:01.351Z,2025-02-21T20:01:44Z,4oxf446ya7jwulq6hxlp8r36d,J. Gemmer,,,5529890143,233,679,5529889849,56,Center,5529889851,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778855061,679,7,2,84,24,ajtb177oqwawkdwbqhldmq6mx,1,30.7,62.1,2025-02-21T19:44:01.352Z,2025-02-21T20:01:44Z,4a0jmv6qmwn01iuqp1mhnyzth,N. Thomsen,,,5529890067,56,Back,5529890135,233,868,5529890069,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778855097,680,3,2,84,27,ajtb177oqwawkdwbqhldmq6mx,0,37.5,63.6,2025-02-21T19:44:04.054Z,2025-02-21T20:01:45Z,dja68kdmhtsm9x5zqzgtpqas4,T. Blidegn,,,5529890191,286,,5529890189,56,Back,5529890255,233,869,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778855071,869,7,2,84,27,8gxd9ry2580pu1b1dd5ny9ymy,0,62.5,36.4,2025-02-21T19:44:04.055Z,2025-02-21T20:04:09Z,dncrhma6gwcn6pxiu7hfc6qz8,A. Smed,,,5529890099,56,Center,5529890197,233,680,5529890201,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778855179,682,1,2,84,30,ajtb177oqwawkdwbqhldmq6mx,1,56.8,69.4,2025-02-21T19:44:07.246Z,2025-02-21T19:44:10Z,egnjbmbxkceiygmp2jty4b47o,O. Jakobsen,,,5529890625,140,81.2,5529890623,56,Left,5529890627,141,86.0,5529890629,212,28.0,5529890631,213,0.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778855287,683,1,2,84,36,ajtb177oqwawkdwbqhldmq6mx,1,93.0,83.3,2025-02-21T19:44:13.806Z,2025-02-21T19:44:16Z,kqj7nh6pqmqbt0abyyu0fcpg,O. Addo,,,5529891361,56,Left,5529891365,141,92.4,5529891363,140,88.1,5529891367,212,8.0,5529891369,213,2.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778855345,684,1,2,84,39,ajtb177oqwawkdwbqhldmq6mx,1,88.5,92.3,2025-02-21T19:44:16.726Z,2025-02-21T19:44:20Z,egnjbmbxkceiygmp2jty4b47o,O. Jakobsen,,,5529891747,213,3.30,5529891743,141,87.5,5529891745,212,20.3,5529891741,140,69.4,5529891739,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778855377,685,1,2,84,42,ajtb177oqwawkdwbqhldmq6mx,1,68.7,84.2,2025-02-21T19:44:19.861Z,2025-02-21T19:44:21Z,ab3nxxoj7bxlnhot9htoex1xw,G. Højbjerg,,,5529891915,213,3.77,5529891911,141,69.4,5529891907,56,Center,5529891909,140,55.4,5529891913,212,17.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778855463,686,1,2,84,44,ajtb177oqwawkdwbqhldmq6mx,1,56.1,69.7,2025-02-21T19:44:21.374Z,2025-02-21T19:44:25Z,6dki65mdd3letfjjj51i0w3c9,A. Heimer,,,5529892319,141,62.4,5529892321,212,18.2,5529892317,140,72.8,5529892315,56,Center,5529892323,213,6.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778855501,687,1,2,84,48,ajtb177oqwawkdwbqhldmq6mx,1,68.6,73.8,2025-02-21T19:44:25.710Z,2025-02-21T19:44:27Z,dja68kdmhtsm9x5zqzgtpqas4,T. Blidegn,,,5529892515,140,46.1,5529892511,56,Back,5529892523,213,3.09,5529892519,141,75.7,5529892521,212,23.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778855635,688,1,2,84,50,ajtb177oqwawkdwbqhldmq6mx,1,43.2,76.6,2025-02-21T19:44:27.541Z,2025-02-21T19:44:34Z,6dki65mdd3letfjjj51i0w3c9,A. Heimer,,,5529893305,212,28.5,5529893301,140,16.3,5529893299,56,Back,5529893307,213,3.02,5529893303,141,81.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778855647,689,1,2,84,57,ajtb177oqwawkdwbqhldmq6mx,0,18.5,78.2,2025-02-21T19:44:33.935Z,2025-02-21T19:44:34Z,b2gkyjq8emj9pywryc3rycogl,M. Falkesgaard,,,5529893347,56,Center,5529893355,213,6.24,5529893351,141,75.3,5529893353,212,51.2,5529893345,155,,5529893349,140,67.2,5529893357,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778855711,870,1,2,84,59,8gxd9ry2580pu1b1dd5ny9ymy,0,37.6,36.4,2025-02-21T19:44:36.520Z,2025-02-21T19:44:38Z,630daj1ef34rczbhng0eoncvd,M. Kiilerich,,,5529893689,141,36.7,5529893693,213,0.01,5529893683,3,,5529893687,140,63.8,5529893685,56,Center,5529893691,212,27.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778855733,690,1,2,85,1,ajtb177oqwawkdwbqhldmq6mx,1,44.6,73.6,2025-02-21T19:44:37.998Z,2025-02-21T19:44:39Z,6dki65mdd3letfjjj51i0w3c9,A. Heimer,,,5529893823,213,6.19,5529893809,3,,5529893819,141,70.6,5529893821,212,22.1,5529893813,56,Center,5529893817,140,65.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778855741,691,1,2,85,2,ajtb177oqwawkdwbqhldmq6mx,1,66.0,70.6,2025-02-21T19:44:39.382Z,2025-02-21T19:44:40Z,kqj7nh6pqmqbt0abyyu0fcpg,O. Addo,,,5529893863,56,Left,5529893867,141,80.2,5529893871,213,2.73,5529893869,212,16.5,5529893909,156,,5529893865,140,51.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778855903,692,1,2,85,3,ajtb177oqwawkdwbqhldmq6mx,1,49.8,80.0,2025-02-21T19:44:40.542Z,2025-02-21T19:44:50Z,egnjbmbxkceiygmp2jty4b47o,O. Jakobsen,,,5529894849,56,Center,5529894857,213,6.19,5529894853,141,76.4,5529894855,212,25.0,5529894851,140,73.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778856787,693,1,2,85,10,ajtb177oqwawkdwbqhldmq6mx,1,93.3,68.4,2025-02-21T19:44:47.230Z,2025-02-21T19:47:30Z,x3ad9hfxts6jpfugy3kvq9d5,C. Björk,1.0,,5529899511,141,47.0,5529899515,213,4.76,5529905755,210,16,5529899509,140,94.0,5529905757,154,,5529899513,212,14.6,5529899505,56,Center,5529905759,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778856799,694,16,2,85,11,ajtb177oqwawkdwbqhldmq6mx,1,95.2,48.7,2025-02-21T19:44:48.703Z,2025-02-21T20:52:21Z,52xeb867n93p1wftf42wxu1w4,Y. Belhadj,,,5529901295,231,52.0,5529900157,374,2025-02-21 19:44:48.396,5529905825,154,,5529908973,80,,5529900151,72,,5529901287,103,8.2,5529900161,375,85:11.494,5529905827,55,693,5529899585,22,,5529899591,56,Center,5529905833,328,,5529901289,214,,5529905823,29,5529901283,102,5529901293,230,98.5,5529899587,16,,46.4,,,,,
2778857021,871,1,2,86,11,8gxd9ry2580pu1b1dd5ny9ymy,1,49.9,50.3,2025-02-21T19:45:48.663Z,2025-02-21T19:45:50Z,615e0bjcd0tyge047sy43y5sl,M. Spelmann,,,5529900777,56,Back,5529900785,213,2.49,5529900781,141,63.7,5529900783,212,15.0,5529900779,140,38.6,5529900787,279,G,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778857049,872,1,2,86,13,8gxd9ry2580pu1b1dd5ny9ymy,1,38.9,66.6,2025-02-21T19:45:50.351Z,2025-02-21T19:45:51Z,9r07ooissj5mz15g87x5rmbx1,C. Jakobsen,,,5529900923,212,14.3,5529900917,56,Back,5529900925,213,2.59,5529900921,141,77.6,5529900919,140,27.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778857093,873,1,2,86,14,8gxd9ry2580pu1b1dd5ny9ymy,1,28.1,77.8,2025-02-21T19:45:51.559Z,2025-02-21T19:45:54Z,a30gduuv9d1s4pkthgu2jhyol,D. Stenderup,,,5529901203,141,92.4,5529901199,56,Back,5529901207,213,0.51,5529901205,212,20.3,5529901201,140,45.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778857133,874,1,2,86,16,8gxd9ry2580pu1b1dd5ny9ymy,1,47.5,92.9,2025-02-21T19:45:53.847Z,2025-02-21T19:45:56Z,db671oj1jx2uknf12t8b3s7x0,M. Coşkun,,,5529901419,213,4.10,5529901407,140,41.5,5529901411,141,79.7,5529901403,56,Back,5529901415,212,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778857245,875,1,2,86,19,8gxd9ry2580pu1b1dd5ny9ymy,1,41.7,79.0,2025-02-21T19:45:56.087Z,2025-02-21T19:46:01Z,9r07ooissj5mz15g87x5rmbx1,C. Jakobsen,,,5529901979,141,92.1,5529901983,212,17.0,5529901975,140,55.5,5529901971,56,Left,5529901985,213,0.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778857349,876,1,2,86,24,8gxd9ry2580pu1b1dd5ny9ymy,1,64.8,92.4,2025-02-21T19:46:00.902Z,2025-02-21T19:46:04Z,db671oj1jx2uknf12t8b3s7x0,M. Coşkun,,,5529902499,141,79.0,5529902503,213,3.57,5529902493,56,Back,5529902501,212,21.9,5529902497,140,45.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
