id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/11/value,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/10/value,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/15/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/16/value,qualifier/17/value
2754710851,766,1,2,77,3,aqtkb4mgrz8c6iqfufj6qjbv9,1,79.6,60.6,2024-12-02T19:04:45.645Z,2024-12-02T19:04:48Z,elsygne5tjybbxrqgehtovnro,L. Bøje-Larsen,,,5398810227,141,72.7,5398810229,212,11.0,5398810231,213,0.85,5398810225,140,86.5,5398810223,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754710859,767,1,2,77,6,aqtkb4mgrz8c6iqfufj6qjbv9,0,86.5,72.7,2024-12-02T19:04:48.470Z,2024-12-02T19:04:49Z,uiyol728wan4mxco2foplknp,A. Justinussen,,,5398810287,213,5.07,5398810279,56,Center,5398810283,141,46.1,5398810275,2,,5398810281,140,93.0,5398810277,155,,5398810285,212,19.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754710931,565,12,2,77,7,8cfkisxf1fkxdqtt6tx1tup48,1,8.0,57.5,2024-12-02T19:04:49.588Z,2024-12-02T19:04:55Z,2pm5oqzyonn0dysa5nszgq3xm,H. Bonnesen,,,5398810599,140,38.7,5398810605,213,5.79,5398810603,212,36.6,5398810597,56,Back,5398810601,141,32.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754710925,768,1,2,77,13,aqtkb4mgrz8c6iqfufj6qjbv9,0,65.7,72.6,2024-12-02T19:04:54.860Z,2024-12-02T20:21:22Z,9350utk4onh2hv5jznxqpkd7t,R. Møller,,,5398810583,213,0.33,5398810573,155,,5398810579,141,76.4,5398810581,212,8.1,5398810575,56,Center,5398810577,140,73.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754710957,566,1,2,77,13,8cfkisxf1fkxdqtt6tx1tup48,0,19.8,33.1,2024-12-02T19:04:55.340Z,2024-12-02T19:24:40Z,4m7gr5z6b40dj02yrmlwgeluc,S. Larsen,,,5398810759,157,,5398810763,140,39.6,5398810769,213,0.73,5398810765,141,60.5,5398810767,212,27.9,5398810761,56,Back,5398810771,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754721769,914,8,2,77,17,aqtkb4mgrz8c6iqfufj6qjbv9,1,59.0,53.4,2024-12-02T19:04:58.704Z,2024-12-02T19:24:35Z,9lsylzgf7e3i5zb0fshnxo6xg,S. Sharif,,,5398870031,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754710961,567,43,2,77,17,8cfkisxf1fkxdqtt6tx1tup48,1,0.0,0.0,2024-12-02T19:04:59.117Z,2024-12-02T19:24:34Z,74m58jsznzu8l89b8h7rkh1bd,C. Jensen,,,5398870001,144,61,5398810787,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754710969,769,43,2,77,17,aqtkb4mgrz8c6iqfufj6qjbv9,1,0.0,0.0,2024-12-02T19:04:59.366Z,2024-12-02T19:26:53Z,9lsylzgf7e3i5zb0fshnxo6xg,S. Sharif,,,5398810815,141,57.5,5398810811,56,Center,5398810817,212,0,5398810821,213,0.00,5398810813,140,62.0,5398876637,144,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754710999,770,1,2,77,18,aqtkb4mgrz8c6iqfufj6qjbv9,1,62.0,57.5,2024-12-02T19:05:00.605Z,2024-12-02T19:05:04Z,5dlh0fa9yo6z283w9p58xmnoq,N. Schmidt,,,5398810947,212,11.1,5398810941,56,Center,5398810943,140,61.5,5398810949,213,4.67,5398810945,141,41.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754711007,771,1,2,77,22,aqtkb4mgrz8c6iqfufj6qjbv9,0,61.5,41.2,2024-12-02T19:05:04.223Z,2024-12-02T20:21:15Z,81gka3mi69fh8gyehyy8xo9as,C. Allen,,,5398810993,212,25.9,5398810991,141,58.4,5398810987,56,Center,5398810985,155,,5398810995,213,0.47,5398810989,140,83.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754711035,569,1,2,77,24,8cfkisxf1fkxdqtt6tx1tup48,1,6.1,48.4,2024-12-02T19:05:06.266Z,2024-12-02T19:05:08Z,dqqswfn9s1tdxjoslts8ks6xg,B. Bayrak,,,5398811133,56,Back,5398811135,140,16.8,5398811139,212,17.8,5398811141,213,0.89,5398811131,123,,5398811137,141,68.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754711047,570,1,2,77,26,8cfkisxf1fkxdqtt6tx1tup48,1,16.8,68.7,2024-12-02T19:05:08.316Z,2024-12-02T19:05:10Z,2pm5oqzyonn0dysa5nszgq3xm,H. Bonnesen,,,5398811223,56,Back,5398811227,141,84.5,5398811225,140,26.8,5398811231,213,0.80,5398811229,212,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754711063,571,1,2,77,28,8cfkisxf1fkxdqtt6tx1tup48,1,26.7,78.8,2024-12-02T19:05:09.964Z,2024-12-02T19:05:12Z,1icurh5jrnw1e6jdgqxjnhdnu,G. Çulhacı,,,5398811323,56,Back,5398811325,140,16.6,5398811331,213,3.49,5398811329,212,11.3,5398811327,141,73.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754711133,572,1,2,77,30,8cfkisxf1fkxdqtt6tx1tup48,1,16.6,73.2,2024-12-02T19:05:12.220Z,2024-12-02T19:05:19Z,2pm5oqzyonn0dysa5nszgq3xm,H. Bonnesen,,,5398811735,140,19.3,5398811739,212,13.6,5398811741,213,4.92,5398811737,141,53.7,5398811733,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754711165,573,1,2,77,37,8cfkisxf1fkxdqtt6tx1tup48,1,23.2,53.1,2024-12-02T19:05:19.548Z,2024-12-02T19:05:22Z,5nved2kta2hk8103hkyhq33hm,M. Jakobsen,,,5398811887,141,19.8,5398811889,212,23.0,5398811885,140,26.9,5398811883,56,Back,5398811891,213,4.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754711179,574,1,2,77,40,8cfkisxf1fkxdqtt6tx1tup48,0,26.9,19.8,2024-12-02T19:05:22.084Z,2024-12-02T19:05:23Z,am3509ake84cde1xhb9264i22,M. Gudmann,,,5398811945,212,33.9,5398811939,56,Center,5398811949,1,,5398811943,141,35.1,5398811941,140,57.6,5398811947,213,0.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754711203,772,8,2,77,43,aqtkb4mgrz8c6iqfufj6qjbv9,1,58.0,71.5,2024-12-02T19:05:24.950Z,2024-12-02T19:05:25Z,9350utk4onh2hv5jznxqpkd7t,R. Møller,,,5398812051,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754711293,774,1,2,77,51,aqtkb4mgrz8c6iqfufj6qjbv9,1,72.5,67.9,2024-12-02T19:05:33.010Z,2024-12-02T19:05:34Z,uiyol728wan4mxco2foplknp,A. Justinussen,,,5398812523,213,4.50,5398812515,56,Center,5398812519,141,56.4,5398812521,212,8.0,5398812517,140,70.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754711301,775,1,2,77,52,aqtkb4mgrz8c6iqfufj6qjbv9,1,72.5,51.2,2024-12-02T19:05:33.981Z,2024-12-02T19:05:34Z,bop31qof3lon7u6rvmb68ktzp,M. Bay,,,5398812577,140,92.7,5398812581,212,30.4,5398812575,56,Left,5398812579,141,83.3,5398812573,155,,5398812583,213,0.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754711321,776,1,2,77,53,aqtkb4mgrz8c6iqfufj6qjbv9,1,92.7,83.3,2024-12-02T19:05:34.780Z,2024-12-02T19:05:37Z,elsygne5tjybbxrqgehtovnro,L. Bøje-Larsen,,,5398812697,141,86.6,5398812695,140,74.1,5398812699,212,19.7,5398812693,56,Left,5398812701,213,3.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754711333,777,1,2,77,55,aqtkb4mgrz8c6iqfufj6qjbv9,1,74.1,86.6,2024-12-02T19:05:37.085Z,2024-12-02T19:05:38Z,9350utk4onh2hv5jznxqpkd7t,R. Møller,,,5398812831,213,4.30,5398812825,212,5.0,5398812819,140,72.2,5398812821,141,79.9,5398812817,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754711357,778,1,2,77,57,aqtkb4mgrz8c6iqfufj6qjbv9,1,71.7,78.7,2024-12-02T19:05:38.749Z,2024-12-02T19:05:40Z,7l7f98nn8gohmdacsdb2labkk,A. Alicino,,,5398812931,140,68.0,5398812933,141,70.8,5398812929,56,Center,5398812937,213,4.09,5398812935,212,6.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754711393,779,1,2,77,58,aqtkb4mgrz8c6iqfufj6qjbv9,1,65.4,68.4,2024-12-02T19:05:40.493Z,2024-12-02T19:05:43Z,5dlh0fa9yo6z283w9p58xmnoq,N. Schmidt,,,5398813107,212,12.6,5398813101,56,Center,5398813109,213,3.79,5398813105,141,57.2,5398813103,140,55.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754711417,780,1,2,78,2,aqtkb4mgrz8c6iqfufj6qjbv9,1,55.8,57.2,2024-12-02T19:05:43.789Z,2024-12-02T19:05:46Z,5z7y55t2o577r8ki3i5855as,J. Witt,,,5398813235,56,Center,5398813239,141,67.8,5398813241,212,8.6,5398813243,213,0.99,5398813237,140,60.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754711447,781,1,2,78,4,aqtkb4mgrz8c6iqfufj6qjbv9,1,60.3,67.8,2024-12-02T19:05:46.157Z,2024-12-02T19:05:48Z,7l7f98nn8gohmdacsdb2labkk,A. Alicino,,,5398813395,140,61.5,5398813399,212,4.7,5398813397,141,61.2,5398813401,213,4.99,5398813393,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754711519,782,1,2,78,6,aqtkb4mgrz8c6iqfufj6qjbv9,1,59.2,48.7,2024-12-02T19:05:48.701Z,2024-12-02T19:05:55Z,5dlh0fa9yo6z283w9p58xmnoq,N. Schmidt,,,5398813775,213,3.97,5398813769,140,47.1,5398813771,141,28.2,5398813773,212,18.9,5398813767,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754711547,783,1,2,78,13,aqtkb4mgrz8c6iqfufj6qjbv9,1,41.2,22.8,2024-12-02T19:05:54.964Z,2024-12-02T19:05:57Z,81gka3mi69fh8gyehyy8xo9as,C. Allen,,,5398813907,56,Back,5398813913,212,29.9,5398813911,141,37.3,5398813909,140,14.3,5398813915,213,2.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754711577,784,1,2,78,15,aqtkb4mgrz8c6iqfufj6qjbv9,1,14.3,37.3,2024-12-02T19:05:57.165Z,2024-12-02T19:06:01Z,8mswl5vzza12hylodrrsq3zvu,A. Kappenberger,,,5398814083,141,12.2,5398814081,140,24.0,5398814079,56,Back,5398814087,213,5.25,5398814085,212,19.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754711595,785,1,2,78,19,aqtkb4mgrz8c6iqfufj6qjbv9,1,24.1,12.2,2024-12-02T19:06:01.420Z,2024-12-02T19:06:03Z,81gka3mi69fh8gyehyy8xo9as,C. Allen,,,5398814205,212,18.7,5398814207,213,2.53,5398814199,56,Back,5398814203,141,28.0,5398814201,140,9.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754711661,786,1,2,78,21,aqtkb4mgrz8c6iqfufj6qjbv9,1,8.5,31.6,2024-12-02T19:06:03.461Z,2024-12-02T19:06:10Z,8mswl5vzza12hylodrrsq3zvu,A. Kappenberger,,,5398814483,1,,5398814473,56,Back,5398814479,212,35.8,5398814475,140,21.7,5398814481,213,1.17,5398814477,141,80.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754711721,787,1,2,78,28,aqtkb4mgrz8c6iqfufj6qjbv9,1,20.1,91.1,2024-12-02T19:06:09.869Z,2024-12-02T19:06:14Z,9350utk4onh2hv5jznxqpkd7t,R. Møller,,,5398814747,141,72.4,5398814741,56,Back,5398814749,212,12.8,5398814751,213,4.62,5398814743,140,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754711729,788,1,2,78,32,aqtkb4mgrz8c6iqfufj6qjbv9,1,22.3,60.6,2024-12-02T19:06:14.581Z,2024-12-02T19:06:15Z,5z7y55t2o577r8ki3i5855as,J. Witt,,,5398814785,141,43.6,5398814789,213,4.91,5398814783,140,24.5,5398814781,56,Back,5398814787,212,11.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754711735,789,1,2,78,33,aqtkb4mgrz8c6iqfufj6qjbv9,1,24.5,43.6,2024-12-02T19:06:15.068Z,2024-12-02T19:06:16Z,7l7f98nn8gohmdacsdb2labkk,A. Alicino,,,5398814839,212,13.0,5398814835,141,62.6,5398814833,140,23.1,5398814831,56,Back,5398814843,213,1.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754711751,790,1,2,78,34,aqtkb4mgrz8c6iqfufj6qjbv9,1,23.1,62.6,2024-12-02T19:06:16.492Z,2024-12-02T19:06:18Z,5z7y55t2o577r8ki3i5855as,J. Witt,,,5398814917,213,0.02,5398814911,140,34.6,5398814913,141,63.0,5398814915,212,12.1,5398814909,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754711779,791,1,2,78,36,aqtkb4mgrz8c6iqfufj6qjbv9,1,34.6,63.0,2024-12-02T19:06:18.062Z,2024-12-02T19:06:22Z,5dlh0fa9yo6z283w9p58xmnoq,N. Schmidt,,,5398815085,56,Back,5398815089,141,59.4,5398815093,213,3.28,5398815091,212,17.3,5398815087,140,18.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754711845,792,1,2,78,40,aqtkb4mgrz8c6iqfufj6qjbv9,1,21.9,53.4,2024-12-02T19:06:22.684Z,2024-12-02T19:06:31Z,5z7y55t2o577r8ki3i5855as,J. Witt,,,5398815403,56,Back,5398815411,213,0.95,5398815407,141,84.4,5398815409,212,25.9,5398815405,140,36.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754711847,793,1,2,78,49,aqtkb4mgrz8c6iqfufj6qjbv9,1,44.2,84.4,2024-12-02T19:06:31.084Z,2024-12-02T19:06:31Z,bop31qof3lon7u6rvmb68ktzp,M. Bay,,,5398815435,56,Back,5398815439,141,69.3,5398815441,212,10.4,5398815443,213,4.53,5398815437,140,42.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754711863,794,1,2,78,49,aqtkb4mgrz8c6iqfufj6qjbv9,1,42.4,69.3,2024-12-02T19:06:31.605Z,2024-12-02T19:06:35Z,5dlh0fa9yo6z283w9p58xmnoq,N. Schmidt,,,5398815601,213,3.72,5398815593,56,Back,5398815599,212,14.0,5398815595,140,31.2,5398815597,141,58.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754711895,795,1,2,78,53,aqtkb4mgrz8c6iqfufj6qjbv9,1,31.2,58.1,2024-12-02T19:06:35.476Z,2024-12-02T19:06:40Z,5z7y55t2o577r8ki3i5855as,J. Witt,,,5398815775,56,Left,5398815783,212,29.2,5398815787,213,0.78,5398815779,141,88.3,5398815777,140,51.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754711905,796,1,2,78,58,aqtkb4mgrz8c6iqfufj6qjbv9,1,51.0,88.3,2024-12-02T19:06:40.308Z,2024-12-02T19:06:40Z,bop31qof3lon7u6rvmb68ktzp,M. Bay,,,5398815813,56,Left,5398815821,213,0.14,5398815817,141,90.8,5398815815,140,62.7,5398815819,212,12.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754711907,797,1,2,78,59,aqtkb4mgrz8c6iqfufj6qjbv9,1,62.7,90.8,2024-12-02T19:06:40.772Z,2024-12-02T19:06:41Z,elsygne5tjybbxrqgehtovnro,L. Bøje-Larsen,,,5398815831,212,7.0,5398815829,141,82.3,5398815825,56,Left,5398815827,140,59.0,5398815833,213,4.12,5398815853,156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754711955,798,1,2,79,0,aqtkb4mgrz8c6iqfufj6qjbv9,0,59.0,82.3,2024-12-02T19:06:41.794Z,2024-12-02T19:06:47Z,5z7y55t2o577r8ki3i5855as,J. Witt,,,5398816033,212,0.9,5398816053,236,,5398816031,141,82.1,5398816055,233,577,5398816029,140,59.8,5398816059,286,,5398816035,213,6.12,5398816027,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754711913,577,74,2,79,0,8cfkisxf1fkxdqtt6tx1tup48,1,31.5,17.6,2024-12-02T19:06:41.795Z,2024-12-02T19:06:46Z,am3509ake84cde1xhb9264i22,M. Gudmann,,,5398815855,56,Back,5398815857,285,,5398816087,233,798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754711969,578,3,2,79,3,8cfkisxf1fkxdqtt6tx1tup48,1,37.6,15.0,2024-12-02T19:06:45.355Z,2024-12-02T19:25:43Z,am3509ake84cde1xhb9264i22,M. Gudmann,,,5398816101,233,799,5398816097,56,Back,5398816105,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754711967,799,45,2,79,3,aqtkb4mgrz8c6iqfufj6qjbv9,0,62.4,85.0,2024-12-02T19:06:45.355Z,2024-12-02T19:25:44Z,5z7y55t2o577r8ki3i5855as,J. Witt,,,5398816141,233,578,5398816093,56,Left,5398816095,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754711973,579,4,2,79,5,8cfkisxf1fkxdqtt6tx1tup48,1,38.4,14.2,2024-12-02T19:06:47.500Z,2024-12-02T19:06:53Z,am3509ake84cde1xhb9264i22,M. Gudmann,,,5398816189,13,,5398816195,265,,5398816197,286,,5398816205,233,800,5398816193,152,,5398816191,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754711971,800,4,2,79,5,aqtkb4mgrz8c6iqfufj6qjbv9,0,61.6,85.8,2024-12-02T19:06:47.501Z,2024-12-02T19:06:53Z,5z7y55t2o577r8ki3i5855as,J. Witt,,,5398816219,233,579,5398816129,265,,5398816125,152,,5398816135,285,,5398816121,56,Left,5398816117,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754712651,586,18,2,79,44,8cfkisxf1fkxdqtt6tx1tup48,1,0.0,0.0,2024-12-02T19:07:25.782Z,2024-12-02T19:08:16Z,3mcj3wypzq3lno1ehc0vif1sl,J. Arias,,,5398819527,42,,5398819585,55,587,5398819529,44,Forward,5398819531,59,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754712659,587,19,2,79,44,8cfkisxf1fkxdqtt6tx1tup48,1,0.0,0.0,2024-12-02T19:07:25.783Z,2024-12-02T19:08:17Z,d2ukggo2v5jsw4pctznmaijo4,A. Gøthler,,,5398819551,292,9,5398819557,55,586,5398819549,59,33,5398819555,44,Forward,5398819547,145,9,5398819553,293,3,5398819543,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754712319,801,18,2,79,44,aqtkb4mgrz8c6iqfufj6qjbv9,1,0.0,0.0,2024-12-02T19:07:26.066Z,2024-12-02T19:07:30Z,1fjkjzsei9slx2t4zhsqdkve1,M. Etim,,,5398817879,55,802,5398817825,44,Forward,5398817827,59,9,5398817823,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754712323,802,19,2,79,44,aqtkb4mgrz8c6iqfufj6qjbv9,1,0.0,0.0,2024-12-02T19:07:26.067Z,2024-12-02T19:07:30Z,3avg1grraylzm6xjt5kt18is4,M. Veltz,,,5398817853,292,10,5398817849,145,9,5398817857,44,Forward,5398817851,59,23,5398817845,42,,5398817859,55,801,5398817855,293,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754712467,580,1,2,79,55,8cfkisxf1fkxdqtt6tx1tup48,1,37.5,17.1,2024-12-02T19:07:36.722Z,2024-12-02T19:07:43Z,5nved2kta2hk8103hkyhq33hm,M. Jakobsen,,,5398818613,141,33.1,5398818611,140,23.0,5398818607,152,,5398818617,213,2.52,5398818609,56,Back,5398818615,212,18.7,5398818605,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754712475,581,1,2,80,1,8cfkisxf1fkxdqtt6tx1tup48,1,24.1,29.7,2024-12-02T19:07:43.522Z,2024-12-02T19:07:45Z,am3509ake84cde1xhb9264i22,M. Gudmann,,,5398818679,213,1.03,5398818675,141,46.9,5398818677,212,13.6,5398818671,56,Back,5398818673,140,30.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754712503,582,1,2,80,3,8cfkisxf1fkxdqtt6tx1tup48,1,31.1,47.0,2024-12-02T19:07:44.857Z,2024-12-02T19:07:47Z,619s1phj5bkgkug3aszc1y9cl,M. Jensen,,,5398818805,212,14.9,5398818799,56,Back,5398818803,141,29.8,5398818801,140,22.3,5398818807,213,4.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754712539,583,1,2,80,5,8cfkisxf1fkxdqtt6tx1tup48,1,22.3,29.8,2024-12-02T19:07:47.227Z,2024-12-02T19:07:52Z,am3509ake84cde1xhb9264i22,M. Gudmann,,,5398818985,56,Back,5398818989,141,46.6,5398818991,212,18.3,5398818993,213,2.47,5398818987,140,8.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754712573,584,1,2,80,10,8cfkisxf1fkxdqtt6tx1tup48,1,10.3,49.0,2024-12-02T19:07:52.027Z,2024-12-02T19:07:55Z,dqqswfn9s1tdxjoslts8ks6xg,B. Bayrak,,,5398819149,213,4.90,5398819145,141,29.1,5398819147,212,13.8,5398819143,140,12.8,5398819141,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754712623,585,1,2,80,13,8cfkisxf1fkxdqtt6tx1tup48,0,13.0,29.1,2024-12-02T19:07:55.290Z,2024-12-02T19:08:02Z,am3509ake84cde1xhb9264i22,M. Gudmann,,,5398819413,1,,5398819403,56,Center,5398819409,212,80.1,5398819405,140,89.3,5398819407,141,26.5,5398819411,213,6.26,5398819401,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754712701,804,1,2,80,29,aqtkb4mgrz8c6iqfufj6qjbv9,1,9.6,71.1,2024-12-02T19:08:11.378Z,2024-12-02T19:08:13Z,8mswl5vzza12hylodrrsq3zvu,A. Kappenberger,,,5398819809,123,,5398819815,141,40.9,5398819819,213,5.01,5398819813,140,15.5,5398819811,56,Back,5398819817,212,21.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754712719,805,1,2,80,31,aqtkb4mgrz8c6iqfufj6qjbv9,1,15.5,40.9,2024-12-02T19:08:12.860Z,2024-12-02T19:08:17Z,5dlh0fa9yo6z283w9p58xmnoq,N. Schmidt,,,5398819935,56,Back,5398819939,141,57.3,5398819943,213,2.16,5398819941,212,13.4,5398819937,140,8.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754712721,806,61,2,80,35,aqtkb4mgrz8c6iqfufj6qjbv9,0,8.4,57.3,2024-12-02T19:08:17.282Z,2024-12-02T19:08:17Z,8mswl5vzza12hylodrrsq3zvu,A. Kappenberger,,,5398819947,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754712741,588,6,2,80,36,8cfkisxf1fkxdqtt6tx1tup48,1,95.6,36.6,2024-12-02T19:08:18.036Z,2024-12-02T19:31:29Z,am3509ake84cde1xhb9264i22,M. Gudmann,,,5398820043,75,,5398820041,56,Center,5398820049,233,807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754712725,807,6,2,80,36,aqtkb4mgrz8c6iqfufj6qjbv9,0,4.4,63.4,2024-12-02T19:08:18.036Z,2024-12-02T19:08:26Z,8mswl5vzza12hylodrrsq3zvu,A. Kappenberger,,,5398820079,233,588,5398819987,73,,5398819985,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754712939,589,1,2,80,58,8cfkisxf1fkxdqtt6tx1tup48,0,99.5,0.5,2024-12-02T19:08:39.963Z,2024-12-02T19:08:55Z,abhfq12njxxutqjtb9zvcusyc,Mohamad Al Naser,,,5398821033,6,,5398821043,140,100.0,5398821047,141,65.5,5398821037,223,,5398821055,213,1.53,5398821029,2,,5398821057,1,,5398821039,56,Center,5398821051,212,44.2,5398821035,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754712973,590,5,2,80,59,8cfkisxf1fkxdqtt6tx1tup48,0,101.3,65.0,2024-12-02T19:08:40.951Z,2024-12-02T19:31:49Z,abhfq12njxxutqjtb9zvcusyc,Mohamad Al Naser,,,5398821195,346,,5398822005,233,808,5398821191,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754713105,808,5,2,80,59,aqtkb4mgrz8c6iqfufj6qjbv9,1,-1.3,35.0,2024-12-02T19:08:40.951Z,2024-12-02T19:31:49Z,8mswl5vzza12hylodrrsq3zvu,A. Kappenberger,,,5398821949,346,,5398821947,56,Back,5398821983,233,590,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
