id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/10/value,qualifier/9/value,qualifier/11/value,qualifier/12/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/13/value,qualifier/15/value,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value
2706004485,732,1,2,79,31,f1h34qp5zbfl489q8vnkhiq9s,1,47.3,72.9,2024-08-04T13:38:05.606Z,2024-08-04T13:40:34Z,c7buy99bjqmkmno8w5t0189d6,T. Stagaard,,,5132147965,212,23.9,5132147961,140,29.7,5132147963,141,50.6,5132147959,56,Back,5132147967,213,3.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706004503,733,1,2,79,33,f1h34qp5zbfl489q8vnkhiq9s,1,29.7,50.6,2024-08-04T13:38:07.552Z,2024-08-04T13:38:09Z,7fkc01xxyl1trj3uav134ehyi,D. Gadegaard,,,5132148055,213,5.23,5132148049,140,39.0,5132148047,56,Back,5132148053,212,19.6,5132148051,141,25.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706004533,734,1,2,79,36,f1h34qp5zbfl489q8vnkhiq9s,1,39.0,25.6,2024-08-04T13:38:10.582Z,2024-08-04T13:38:14Z,bmkwmf5f2ssnw2cq7uga7yd5g,A. Troelsen,,,5132148209,212,18.4,5132148211,213,5.40,5132148207,141,4.6,5132148205,140,50.1,5132148203,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706004539,735,1,2,79,40,f1h34qp5zbfl489q8vnkhiq9s,0,51.0,3.8,2024-08-04T13:38:13.830Z,2024-08-04T13:38:14Z,37mo55lynu3blqnb8k9ln8k16,P. Tjørnelund,,,5132148223,140,67.6,5132148225,141,8.9,5132148221,56,Right,5132148227,212,17.8,5132148229,213,0.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706004537,735,8,2,79,40,a9vw7ikerpr4cuweeeka5aneg,1,28.7,94.5,2024-08-04T13:38:14.351Z,2024-08-05T18:52:46Z,eso2tbbpnxu9qvx6zy07m5jx0,J. Madsen,,,5134349135,383,,5132148217,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706004555,736,45,2,79,42,f1h34qp5zbfl489q8vnkhiq9s,0,66.2,9.8,2024-08-04T13:38:16.335Z,2024-08-04T13:38:18Z,37mo55lynu3blqnb8k9ln8k16,P. Tjørnelund,,,5132148305,56,Right,5132148369,233,737,5132148307,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706004557,737,3,2,79,42,a9vw7ikerpr4cuweeeka5aneg,1,33.8,90.2,2024-08-04T13:38:16.335Z,2024-08-05T18:52:53Z,eso2tbbpnxu9qvx6zy07m5jx0,J. Madsen,,,5132148347,233,736,5134349367,465,,5132148317,56,Back,5132148351,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706004591,738,1,2,79,43,a9vw7ikerpr4cuweeeka5aneg,1,39.6,88.3,2024-08-04T13:38:17.358Z,2024-08-04T13:38:22Z,eso2tbbpnxu9qvx6zy07m5jx0,J. Madsen,,,5132148567,213,5.77,5132148561,140,61.4,5132148565,212,26.3,5132148559,56,Center,5132148563,141,69.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706004603,740,50,2,79,47,a9vw7ikerpr4cuweeeka5aneg,1,68.1,56.0,2024-08-04T13:38:21.536Z,2024-08-06T00:19:30Z,a48bpdpt0siemxqtr3rubwbu,M. Hyseni,,,5132148623,56,Center,5134350097,286,,5134691055,233,737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706004629,737,7,2,79,47,f1h34qp5zbfl489q8vnkhiq9s,0,31.9,44.0,2024-08-04T13:38:21.537Z,2024-08-06T00:19:29Z,c7buy99bjqmkmno8w5t0189d6,T. Stagaard,,,5134350243,385,,5134350173,285,,5134690985,233,740,5132148735,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706004595,739,61,2,79,49,a9vw7ikerpr4cuweeeka5aneg,1,68.6,56.7,2024-08-04T13:38:23.503Z,2024-08-05T18:53:20Z,a48bpdpt0siemxqtr3rubwbu,M. Hyseni,,,5132148589,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706004699,739,1,2,79,55,f1h34qp5zbfl489q8vnkhiq9s,1,33.4,58.8,2024-08-04T13:38:28.798Z,2024-08-04T13:38:31Z,1se7wkenvs4elrapvdw9mdnje,L. Montano,,,5132149067,56,Back,5132149073,212,11.2,5132149071,141,55.2,5132149075,213,6.06,5132149069,140,43.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706004713,740,1,2,79,57,f1h34qp5zbfl489q8vnkhiq9s,1,46.9,61.1,2024-08-04T13:38:31.294Z,2024-08-04T13:38:32Z,auv81snxkpk2ybxzi8giy5azt,N. Strunck,,,5132149145,212,8.8,5132149147,213,1.76,5132149141,140,45.3,5132149143,141,73.8,5132149139,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706004725,741,1,2,79,58,f1h34qp5zbfl489q8vnkhiq9s,1,45.3,73.8,2024-08-04T13:38:32.150Z,2024-08-04T13:38:33Z,dkuinrikn3htd1kilcsce2bit,E. Holten,,,5132149207,213,5.86,5132149205,212,17.8,5132149199,56,Center,5132149201,140,60.7,5132149203,141,63.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706004739,742,1,2,79,59,f1h34qp5zbfl489q8vnkhiq9s,0,60.7,63.0,2024-08-04T13:38:32.982Z,2024-08-04T13:57:02Z,auv81snxkpk2ybxzi8giy5azt,N. Strunck,,,5132149265,213,5.22,5132149261,141,45.7,5132149259,140,66.9,5132149263,212,13.4,5132149257,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706004813,741,1,2,80,0,a9vw7ikerpr4cuweeeka5aneg,1,31.1,49.9,2024-08-04T13:38:34.014Z,2024-08-04T13:38:40Z,9dh7cnu4uzbraeck0t5iqlj4k,A. Herdonsson,,,5132149575,212,45.5,5132149571,141,9.4,5132149567,140,65.6,5132149559,157,,5132149563,56,Right,5132149583,1,,5132149579,213,5.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706004815,742,3,2,80,6,a9vw7ikerpr4cuweeeka5aneg,0,68.5,17.4,2024-08-04T13:38:40.638Z,2024-08-05T18:54:18Z,3epwf56ozg73hueacwmckk0r9,S. Pingel,,,5134351223,465,,5132149599,286,,5132149727,233,743,5132149597,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706004833,743,7,2,80,6,f1h34qp5zbfl489q8vnkhiq9s,1,31.5,82.6,2024-08-04T13:38:40.639Z,2024-08-05T18:54:19Z,c7buy99bjqmkmno8w5t0189d6,T. Stagaard,,,5132149699,56,Back,5132149705,233,742,5132149701,285,,5134351237,383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706004841,744,1,2,80,10,f1h34qp5zbfl489q8vnkhiq9s,1,30.2,75.0,2024-08-04T13:38:43.886Z,2024-08-04T13:38:45Z,c7buy99bjqmkmno8w5t0189d6,T. Stagaard,,,5132149743,56,Back,5132149745,140,35.8,5132149747,141,81.5,5132149751,213,0.64,5132149749,212,7.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706004845,745,43,2,80,11,f1h34qp5zbfl489q8vnkhiq9s,1,0.0,0.0,2024-08-04T13:38:44.991Z,2024-08-05T18:54:31Z,dkuinrikn3htd1kilcsce2bit,E. Holten,,,5134351493,144,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706004895,746,1,2,80,11,f1h34qp5zbfl489q8vnkhiq9s,1,37.7,70.1,2024-08-04T13:38:45.601Z,2024-08-04T13:38:51Z,dkuinrikn3htd1kilcsce2bit,E. Holten,,,5132149999,212,17.2,5132149995,140,30.3,5132149997,141,47.6,5132150001,213,4.24,5132149993,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706004905,747,1,2,80,18,f1h34qp5zbfl489q8vnkhiq9s,1,48.4,42.4,2024-08-04T13:38:51.805Z,2024-08-04T13:38:54Z,7wo1hk736v1xhovvu2t2trw89,Y. Bourhane,,,5132150109,213,5.18,5132150107,212,26.2,5132150103,140,59.6,5132150105,141,8.0,5132150101,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706004931,748,1,2,80,20,f1h34qp5zbfl489q8vnkhiq9s,1,59.6,8.0,2024-08-04T13:38:53.973Z,2024-08-04T13:38:57Z,37mo55lynu3blqnb8k9ln8k16,P. Tjørnelund,,,5132150249,141,19.3,5132150245,56,Right,5132150253,213,2.06,5132150251,212,8.7,5132150247,140,55.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706004959,749,2,2,80,23,f1h34qp5zbfl489q8vnkhiq9s,1,55.7,30.7,2024-08-04T13:38:57.118Z,2024-08-04T13:39:01Z,7wo1hk736v1xhovvu2t2trw89,Y. Bourhane,,,5132150425,7,dkuinrikn3htd1kilcsce2bit,5132150427,56,Center,5132150377,141,23.0,5132150375,140,81.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706005199,744,1,2,80,53,a9vw7ikerpr4cuweeeka5aneg,1,22.7,69.3,2024-08-04T13:39:27.183Z,2024-08-04T13:39:32Z,8uhv14rin2znrr0wqgvcc2f2t,M. Delač,,,5132151619,212,56.4,5132151623,1,,5132151621,213,0.13,5132151609,157,,5132151615,140,75.9,5132151607,5,,5132151617,141,80.3,5132151611,241,,5132151613,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706005247,745,1,2,80,58,a9vw7ikerpr4cuweeeka5aneg,0,75.9,80.3,2024-08-04T13:39:32.303Z,2024-08-06T00:21:32Z,bdz03qovxerzrv12lgljae1p0,C. Tapé,,,5134352277,168,,5132151851,56,Center,5132151853,140,86.7,5132151857,212,17.0,5132151859,213,5.44,5132151855,141,61.7,5132151849,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706390823,883,61,2,80,58,f1h34qp5zbfl489q8vnkhiq9s,1,13.5,22.8,2024-08-04T13:39:32.509Z,2024-08-05T18:55:15Z,bmkwmf5f2ssnw2cq7uga7yd5g,A. Troelsen,,,5134352685,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706005263,751,52,2,81,2,f1h34qp5zbfl489q8vnkhiq9s,1,12.6,37.9,2024-08-04T13:39:36.005Z,2024-08-05T18:55:20Z,7fkc01xxyl1trj3uav134ehyi,D. Gadegaard,,,5134352743,376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706005329,752,1,2,81,7,f1h34qp5zbfl489q8vnkhiq9s,1,15.7,46.4,2024-08-04T13:39:40.998Z,2024-08-04T13:39:44Z,7fkc01xxyl1trj3uav134ehyi,D. Gadegaard,,,5132152289,213,5.16,5132152285,141,28.6,5132152279,123,,5132152281,56,Back,5132152283,140,21.2,5132152287,212,13.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706005347,754,1,2,81,10,f1h34qp5zbfl489q8vnkhiq9s,1,21.5,28.6,2024-08-04T13:39:44.661Z,2024-08-04T13:39:46Z,bmkwmf5f2ssnw2cq7uga7yd5g,A. Troelsen,,,5132152389,56,Back,5132152393,141,62.3,5132152391,140,24.1,5132152397,213,1.45,5132152395,212,23.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706005381,755,1,2,81,12,f1h34qp5zbfl489q8vnkhiq9s,1,24.1,63.6,2024-08-04T13:39:46.373Z,2024-08-04T13:39:49Z,c7buy99bjqmkmno8w5t0189d6,T. Stagaard,,,5132152545,56,Back,5132152549,141,84.8,5132152547,140,32.6,5132152551,212,17.0,5132152553,213,1.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706005397,756,1,2,81,15,f1h34qp5zbfl489q8vnkhiq9s,1,32.8,86.1,2024-08-04T13:39:49.589Z,2024-08-04T13:39:51Z,1se7wkenvs4elrapvdw9mdnje,L. Montano,,,5132152607,56,Back,5132152609,140,18.9,5132152611,141,71.7,5132152615,213,3.73,5132152613,212,17.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706005501,757,1,2,81,17,f1h34qp5zbfl489q8vnkhiq9s,1,18.9,71.7,2024-08-04T13:39:51.294Z,2024-08-04T13:40:01Z,c7buy99bjqmkmno8w5t0189d6,T. Stagaard,,,5132153077,56,Back,5132153083,212,24.5,5132153081,141,36.4,5132153085,213,4.92,5132153079,140,23.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706005523,758,1,2,81,27,f1h34qp5zbfl489q8vnkhiq9s,1,42.2,39.1,2024-08-04T13:40:01.229Z,2024-08-04T13:40:04Z,bmkwmf5f2ssnw2cq7uga7yd5g,A. Troelsen,,,5132153157,212,13.4,5132153153,140,53.1,5132153155,141,49.4,5132153151,56,Center,5132153159,213,0.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706005539,759,1,2,81,30,f1h34qp5zbfl489q8vnkhiq9s,0,52.4,49.4,2024-08-04T13:40:03.948Z,2024-08-04T13:40:06Z,auv81snxkpk2ybxzi8giy5azt,N. Strunck,,,5132153239,56,Right,5132153241,140,62.6,5132153243,141,17.2,5132153247,213,5.17,5132153245,212,24.4,5132153237,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706005533,746,8,2,81,32,a9vw7ikerpr4cuweeeka5aneg,1,27.7,90.8,2024-08-04T13:40:06.295Z,2024-08-05T18:55:39Z,eso2tbbpnxu9qvx6zy07m5jx0,J. Madsen,,,5132153219,56,Back,5134353239,385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706005551,747,5,2,81,33,a9vw7ikerpr4cuweeeka5aneg,0,34.0,101.0,2024-08-04T13:40:07.712Z,2024-08-04T13:40:29Z,eso2tbbpnxu9qvx6zy07m5jx0,J. Madsen,,,5132153287,56,Back,5132153289,347,,5132154051,233,760,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706005707,760,5,2,81,33,f1h34qp5zbfl489q8vnkhiq9s,1,66.0,-1.0,2024-08-04T13:40:07.712Z,2024-08-04T14:04:23Z,auv81snxkpk2ybxzi8giy5azt,N. Strunck,,,5132154021,347,,5132154019,56,Right,5132154027,233,747,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706005795,750,18,2,82,7,a9vw7ikerpr4cuweeeka5aneg,1,0.0,0.0,2024-08-04T13:40:41.204Z,2024-08-04T13:42:19Z,3epwf56ozg73hueacwmckk0r9,S. Pingel,,,5132154637,59,11,5132154675,55,751,5132154635,44,Forward,5132154633,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706005801,751,19,2,82,7,a9vw7ikerpr4cuweeeka5aneg,1,0.0,0.0,2024-08-04T13:40:41.205Z,2024-08-05T18:56:06Z,cqsc3mj8klukkgutdrpegybdg,K. Karikari,,,5132154671,55,750,5132154667,293,3,5132154665,292,6,5132154661,145,10,5132154663,59,21,5132154669,44,Midfielder,5132154657,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706005753,748,18,2,82,10,a9vw7ikerpr4cuweeeka5aneg,1,0.0,0.0,2024-08-04T13:40:44.422Z,2024-08-04T13:42:33Z,a6ymx4wkrn260rtpb360nsiqd,M. Kallesøe,,,5132154343,44,Defender,5132154371,55,749,5132154345,59,25,5132154341,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706005757,749,19,2,82,10,a9vw7ikerpr4cuweeeka5aneg,1,0.0,0.0,2024-08-04T13:40:44.423Z,2024-08-05T18:56:04Z,4i0jiisff5k1efcgf27skpqfo,F. Roslyng,,,5132154357,59,34,5132154351,42,,5132154363,44,Defender,5132154361,293,1,5132154355,145,2,5132154359,292,3,5132154365,55,748,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706005911,761,1,2,82,28,f1h34qp5zbfl489q8vnkhiq9s,0,63.7,0.0,2024-08-04T13:41:01.884Z,2024-08-04T13:41:03Z,37mo55lynu3blqnb8k9ln8k16,P. Tjørnelund,,,5132155327,141,20.6,5132155321,107,,5132155323,56,Right,5132155335,1,,5132155325,140,79.4,5132155331,213,0.75,5132155329,212,22.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706005921,752,12,2,82,29,a9vw7ikerpr4cuweeeka5aneg,1,18.7,78.4,2024-08-04T13:41:03.215Z,2024-08-04T13:41:16Z,61vr9xr91fr4g6ayzga5vn9w5,A. Ludwig,,,5132155379,141,77.0,5132155835,15,,5132155383,213,6.23,5132155381,212,17.1,5132155377,140,35.0,5132155375,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706005941,753,61,2,82,34,a9vw7ikerpr4cuweeeka5aneg,0,37.0,76.9,2024-08-04T13:41:08.232Z,2024-08-04T13:41:08Z,a48bpdpt0siemxqtr3rubwbu,M. Hyseni,,,5132155497,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706005957,762,4,2,82,37,f1h34qp5zbfl489q8vnkhiq9s,1,67.2,21.7,2024-08-04T13:41:11.648Z,2024-08-04T13:41:13Z,7wo1hk736v1xhovvu2t2trw89,Y. Bourhane,,,5132155675,233,754,5132155649,13,,5132155657,286,,5132155653,152,,5132155655,265,,5132155651,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706005961,754,4,2,82,37,a9vw7ikerpr4cuweeeka5aneg,0,32.8,78.3,2024-08-04T13:41:11.649Z,2024-08-04T13:56:35Z,a48bpdpt0siemxqtr3rubwbu,M. Hyseni,,,5132155615,285,,5132155609,56,Back,5132155607,13,,5132155613,265,,5132155611,152,,5132155713,233,762,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706006133,763,1,2,82,59,f1h34qp5zbfl489q8vnkhiq9s,0,65.6,20.8,2024-08-04T13:41:33.340Z,2024-08-05T18:56:25Z,1se7wkenvs4elrapvdw9mdnje,L. Montano,,,5132156527,152,,5132156523,5,,5132156521,2,,5134354357,223,,5132156535,212,29.6,5134354359,72,,5132156525,155,,5132156529,56,Center,5132156531,140,86.7,5132156533,141,5132156537,213,,,,,,,0.72,49.6,,,,,,,,,,,,,,,
2706006145,755,44,2,83,3,a9vw7ikerpr4cuweeeka5aneg,1,10.6,52.6,2024-08-04T13:41:37.626Z,2024-08-04T13:57:12Z,61vr9xr91fr4g6ayzga5vn9w5,A. Ludwig,,,5132156595,56,Back,5132156599,285,,5132156609,233,764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706006135,764,44,2,83,3,f1h34qp5zbfl489q8vnkhiq9s,0,89.4,47.4,2024-08-04T13:41:37.627Z,2024-08-04T13:56:18Z,4jve632xnmqujh4ioaxpaovai,T. Freriks,,,5132156621,233,755,5132156547,286,,5132156545,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706006157,756,12,2,83,4,a9vw7ikerpr4cuweeeka5aneg,1,8.0,54.9,2024-08-04T13:41:38.088Z,2024-08-04T14:07:38Z,61vr9xr91fr4g6ayzga5vn9w5,A. Ludwig,,,5132156667,212,14.6,5132156661,56,Back,5132156709,15,,5132156663,140,20.9,5132156669,213,5.91,5132156665,141,47.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706006159,765,1,2,83,5,f1h34qp5zbfl489q8vnkhiq9s,1,77.2,63.0,2024-08-04T13:41:39.651Z,2024-08-04T13:41:41Z,auv81snxkpk2ybxzi8giy5azt,N. Strunck,,,5132156687,212,16.7,5132156681,56,Center,5132156683,140,71.5,5132156685,141,40.1,5132156689,213,4.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706006179,766,1,2,83,7,f1h34qp5zbfl489q8vnkhiq9s,1,71.5,38.9,2024-08-04T13:41:40.923Z,2024-08-04T13:41:44Z,15yli690oxmbr4dl1ksti2p9m,M. Maden,,,5132156847,141,12.4,5132156843,56,Right,5132156845,140,75.0,5132156849,212,18.4,5132156851,213,4.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706006439,757,27,2,83,19,a9vw7ikerpr4cuweeeka5aneg,1,0.0,0.0,2024-08-04T13:41:53.476Z,2024-08-04T14:04:28Z,,,,,5132198979,233,767,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706006227,767,27,2,83,19,f1h34qp5zbfl489q8vnkhiq9s,1,0.0,0.0,2024-08-04T13:41:53.476Z,2024-08-04T14:04:27Z,,,,,5132157177,41,Injury,5132157179,53,4jve632xnmqujh4ioaxpaovai,5132198957,233,757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706006515,758,28,2,84,4,a9vw7ikerpr4cuweeeka5aneg,1,0.0,0.0,2024-08-04T13:42:38.716Z,2024-08-04T13:42:41Z,,,,,5132158759,233,768,5132158711,55,757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706006503,768,28,2,84,4,f1h34qp5zbfl489q8vnkhiq9s,1,0.0,0.0,2024-08-04T13:42:38.716Z,2024-08-04T13:42:41Z,,,,,5132158667,55,767,5132158735,233,758,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706006597,770,1,2,84,14,f1h34qp5zbfl489q8vnkhiq9s,1,79.1,8.6,2024-08-04T13:42:48.442Z,2024-08-04T13:42:52Z,37mo55lynu3blqnb8k9ln8k16,P. Tjørnelund,,,5132159111,212,19.8,5132159113,213,3.03,5132159099,56,Right,5132159103,140,60.4,5132159107,141,11.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706006611,771,1,2,84,18,f1h34qp5zbfl489q8vnkhiq9s,0,60.5,11.6,2024-08-04T13:42:51.882Z,2024-08-05T18:57:46Z,7wo1hk736v1xhovvu2t2trw89,Y. Bourhane,,,5134356355,72,,5132159211,56,Center,5132159233,233,760,5134356353,386,,5132159215,141,48.5,5132159209,155,,5132159221,1,,5132159219,213,0.67,5132159213,140,90.9,5132159217,212,5132159207,2,5134356351,225,,,,,,40.6,,,,,,,,,,,,,,,
2706006613,760,11,2,84,21,a9vw7ikerpr4cuweeeka5aneg,1,9.0,50.4,2024-08-04T13:42:55.007Z,2024-08-05T18:57:50Z,8uhv14rin2znrr0wqgvcc2f2t,M. Delač,,,5132159223,56,Back,5132159225,88,,5132159237,233,771,5134356467,378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706006717,761,1,2,84,29,a9vw7ikerpr4cuweeeka5aneg,0,12.2,42.8,2024-08-04T13:43:02.807Z,2024-08-04T13:43:10Z,8uhv14rin2znrr0wqgvcc2f2t,M. Delač,,,5132159821,56,Center,5132159823,140,74.1,5132159819,199,,5132159827,212,65.7,5132159825,141,28.6,5132159829,213,6.14,5132159831,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706006725,772,44,2,84,35,f1h34qp5zbfl489q8vnkhiq9s,1,25.0,75.4,2024-08-04T13:43:09.526Z,2024-08-04T13:43:12Z,1se7wkenvs4elrapvdw9mdnje,L. Montano,,,5132159855,285,,5132159853,56,Back,5132159893,233,762,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706006723,762,44,2,84,35,a9vw7ikerpr4cuweeeka5aneg,0,75.0,24.6,2024-08-04T13:43:09.527Z,2024-08-04T13:43:12Z,cqsc3mj8klukkgutdrpegybdg,K. Karikari,,,5132159849,56,Center,5132159919,233,772,5132159851,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706006729,773,1,2,84,36,f1h34qp5zbfl489q8vnkhiq9s,0,24.1,79.4,2024-08-04T13:43:09.987Z,2024-08-04T13:43:11Z,1se7wkenvs4elrapvdw9mdnje,L. Montano,,,5132159869,213,2.36,5132159865,141,93.2,5132159861,56,Back,5132159863,140,15.1,5132159859,3,,5132159867,212,13.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706427767,884,61,2,84,36,f1h34qp5zbfl489q8vnkhiq9s,1,24.5,78.1,2024-08-04T13:43:10.485Z,2024-08-05T21:03:21Z,c7buy99bjqmkmno8w5t0189d6,T. Stagaard,,,5134562703,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706006739,763,1,2,84,39,a9vw7ikerpr4cuweeeka5aneg,0,85.0,7.3,2024-08-04T13:43:12.791Z,2024-08-04T13:43:16Z,4mxciw9jsj9l437fd7bv78p91,J. Ankersen,,,5132160073,286,,5132159959,140,86.2,5132159965,213,0.36,5132160069,233,774,5132160067,236,,5132159963,212,1.3,5132159961,141,8.0,5132159957,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706006749,774,74,2,84,39,f1h34qp5zbfl489q8vnkhiq9s,1,22.8,95.3,2024-08-04T13:43:12.792Z,2024-08-04T14:04:04Z,c7buy99bjqmkmno8w5t0189d6,T. Stagaard,,,5132160023,56,Back,5132160025,285,,5132160105,233,763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706006875,764,5,2,84,40,a9vw7ikerpr4cuweeeka5aneg,1,80.2,-1.2,2024-08-04T13:43:14.415Z,2024-08-04T13:43:31Z,4mxciw9jsj9l437fd7bv78p91,J. Ankersen,,,5132160735,233,775,5132160695,347,,5132160693,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
