id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/9/value,qualifier/12/value,qualifier/14/value,qualifier/15/value,qualifier/16/value,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId
2815352465,641,1,2,70,10,b2vft81kyjurzbmekvgrqwr64,1,37.7,74.1,2025-05-16T18:25:39.389Z,2025-05-16T18:25:42Z,ebd3uvtt54wkdsahc2127j02c,F. Dietz,,,5730566311,140,36.5,5730566317,213,4.65,5730566313,141,42.1,5730566315,212,21.8,5730566309,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815352553,642,1,2,70,13,b2vft81kyjurzbmekvgrqwr64,1,41.5,40.4,2025-05-16T18:25:42.229Z,2025-05-16T18:25:47Z,3sog1gsk11bwwrf7l7wm2j7dg,M. Kannegaard,,,5730566781,141,16.8,5730566777,56,Back,5730566783,212,16.2,5730566785,213,4.85,5730566779,140,43.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815352649,643,1,2,70,18,b2vft81kyjurzbmekvgrqwr64,1,53.2,18.2,2025-05-16T18:25:47.205Z,2025-05-16T18:25:56Z,6bv0j0ezhh9u5u5hqz64p790q,M. Jacobsen,,,5730567375,56,Back,5730567381,212,13.3,5730567383,213,2.18,5730567377,140,45.9,5730567379,141,34.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815352701,644,1,2,70,27,b2vft81kyjurzbmekvgrqwr64,1,50.9,45.1,2025-05-16T18:25:55.981Z,2025-05-16T18:26:01Z,3sog1gsk11bwwrf7l7wm2j7dg,M. Kannegaard,,,5730567653,56,Back,5730567655,140,48.4,5730567667,213,1.75,5730567663,212,14.7,5730567659,141,66.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815352739,645,1,2,70,31,b2vft81kyjurzbmekvgrqwr64,1,56.1,62.4,2025-05-16T18:26:00.813Z,2025-05-16T18:26:03Z,ebd3uvtt54wkdsahc2127j02c,F. Dietz,,,5730567859,141,58.2,5730567857,140,66.0,5730567863,213,6.02,5730567861,212,10.8,5730567855,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815352815,646,1,2,70,34,b2vft81kyjurzbmekvgrqwr64,1,73.1,56.6,2025-05-16T18:26:03.422Z,2025-05-16T18:27:29Z,e0rgqk3gxzs005m9ok9hvp1ck,T. Hansen,1.0,,5730568299,141,41.9,5730573339,210,14,5730568297,140,76.2,5730573341,154,,5730568295,56,Center,5730568303,213,5.03,5730568301,212,10.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815352823,647,14,2,70,39,b2vft81kyjurzbmekvgrqwr64,1,76.2,41.9,2025-05-16T18:26:08.446Z,2025-05-16T18:27:29Z,8gqvlydur0v4cpmz1ozqkejh0,M. Bruhn,,,5730573377,102,47.6,5730573383,231,50.4,5730573379,103,38.6,5730573371,154,,5730568337,56,Center,5730573367,74,,5730569655,20,,5730573381,230,97.1,5730568333,22,,5730568335,18,5730573373,55,646,5730573369,29,,,,,,,,,,,,,,,,,,,,,,
2815352847,614,43,2,70,42,7gkglopz9cjsysn2u6sbhuvc5,1,0.0,0.0,2025-05-16T18:26:11.545Z,2025-05-16T18:26:30Z,a7eramyy1bd8msxmg84ctc8ut,A. Simon Okosun,,,5730568501,56,Back,5730569653,144,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815353043,648,61,2,70,43,b2vft81kyjurzbmekvgrqwr64,0,93.4,44.9,2025-05-16T18:26:12.726Z,2025-05-16T19:26:43Z,9xub4z9b3bog8wqhn5yfihecp,M. Pedersen,,,5730569587,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815353081,616,1,2,71,2,7gkglopz9cjsysn2u6sbhuvc5,1,8.7,27.6,2025-05-16T18:26:31.576Z,2025-05-16T18:26:51Z,64vlnkuqfh7rnymg8qku8amwa,L. Schulz,,,5730569819,123,,5730569829,213,5.58,5730570961,189,,5730569825,141,9.7,5730569821,56,Back,5730569827,212,18.8,5730569823,140,22.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815353109,617,1,2,71,4,7gkglopz9cjsysn2u6sbhuvc5,1,22.3,9.7,2025-05-16T18:26:33.216Z,2025-05-16T18:26:35Z,8rn42gm9xm3yunk883yan9vdg,B. Clemmensen,,,5730570009,140,42.8,5730570013,212,21.7,5730570011,141,5.5,5730570015,213,6.15,5730570007,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815353111,618,1,2,71,6,7gkglopz9cjsysn2u6sbhuvc5,0,34.9,6.0,2025-05-16T18:26:35.408Z,2025-05-16T18:28:09Z,11cna826ls27ahux2w0ckapqt,K. Kusk,,,5730575189,213,2.29,5730570025,56,Back,5730575187,212,6.4,5730575183,140,30.9,5730575185,141,13.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815353129,649,1,2,71,8,b2vft81kyjurzbmekvgrqwr64,0,58.6,89.4,2025-05-16T18:26:36.910Z,2025-05-16T18:26:38Z,ea2x4o6ufsqoz2zz7tqcnvo16,L. Klitten,,,5730570109,140,59.6,5730570143,233,619,5730570141,236,,5730570111,141,88.6,5730570113,212,1.2,5730570147,286,,5730570107,56,Left,5730570115,213,5.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815353133,619,74,2,71,8,7gkglopz9cjsysn2u6sbhuvc5,1,39.6,8.0,2025-05-16T18:26:36.911Z,2025-05-16T19:37:02Z,8rn42gm9xm3yunk883yan9vdg,B. Clemmensen,,,5730570137,56,Back,5730570153,233,649,5730570139,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815353173,620,61,2,71,11,7gkglopz9cjsysn2u6sbhuvc5,1,44.6,24.4,2025-05-16T18:26:39.984Z,2025-05-16T18:26:49Z,bh06w40pwo6dy3cjrw3r2i0ru,I. Nikolov,,,5730570351,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815353175,621,4,2,71,12,7gkglopz9cjsysn2u6sbhuvc5,1,63.6,22.4,2025-05-16T18:26:41.461Z,2025-05-16T18:26:48Z,ju24rgwcctj5yizl54o91gfe,S. Borgelin,,,5730570547,13,,5730570563,233,650,5730570555,286,,5730570551,56,Center,5730570553,152,,5730570549,295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815353165,650,4,2,71,12,b2vft81kyjurzbmekvgrqwr64,0,36.4,77.6,2025-05-16T18:26:41.462Z,2025-05-16T18:26:50Z,3sog1gsk11bwwrf7l7wm2j7dg,M. Kannegaard,,,5730570431,152,,5730570433,285,,5730570425,295,,5730570427,56,Back,5730570577,233,621,5730570423,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815353327,651,18,2,71,26,b2vft81kyjurzbmekvgrqwr64,1,0.0,0.0,2025-05-16T18:26:54.979Z,2025-05-16T18:26:56Z,ea2x4o6ufsqoz2zz7tqcnvo16,L. Klitten,,,5730571249,44,Defender,5730571247,42,,5730571339,55,652,5730571253,59,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815353335,652,19,2,71,26,b2vft81kyjurzbmekvgrqwr64,1,0.0,0.0,2025-05-16T18:26:54.980Z,2025-05-16T18:26:56Z,4dmz3u7j1eoz4ofr1o8tbxedw,O. Meedom,,,5730571297,42,,5730571309,44,Defender,5730571303,59,16,5730571311,55,651,5730571301,145,3,5730571307,293,1,5730571305,292,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815353507,622,1,2,71,41,7gkglopz9cjsysn2u6sbhuvc5,1,57.8,17.4,2025-05-16T18:27:10.137Z,2025-05-16T18:27:12Z,8rn42gm9xm3yunk883yan9vdg,B. Clemmensen,,,5730572247,56,Center,5730572245,152,,5730572255,213,0.33,5730572243,155,,5730572253,212,28.9,5730572241,5,,5730572251,141,31.3,5730572249,140,83.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815353511,623,61,2,71,43,7gkglopz9cjsysn2u6sbhuvc5,0,82.3,30.6,2025-05-16T18:27:11.856Z,2025-05-16T18:27:12Z,ju24rgwcctj5yizl54o91gfe,S. Borgelin,,,5730572275,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815353555,653,12,2,71,43,b2vft81kyjurzbmekvgrqwr64,1,20.7,66.6,2025-05-16T18:27:12.518Z,2025-05-16T18:27:16Z,e0rgqk3gxzs005m9ok9hvp1ck,T. Hansen,,,5730572481,213,0.91,5730572473,56,Back,5730572477,141,84.1,5730572475,140,29.5,5730572479,212,15.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815353553,624,44,2,71,46,7gkglopz9cjsysn2u6sbhuvc5,1,71.8,14.9,2025-05-16T18:27:15.609Z,2025-05-16T19:28:33Z,egwhlgopjtjkop7ozy7ltk1cl,F. Børsting,,,5730572471,286,,5730572571,233,654,5730572469,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815353565,654,44,2,71,46,b2vft81kyjurzbmekvgrqwr64,0,28.2,85.1,2025-05-16T18:27:15.610Z,2025-05-16T19:28:33Z,dwuxps3jv2852642q000wep6,V. Rasmussen,,,5730572611,233,624,5730572535,56,Back,5730572537,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815353563,625,1,2,71,46,7gkglopz9cjsysn2u6sbhuvc5,0,73.8,13.2,2025-05-16T18:27:15.825Z,2025-05-16T18:27:16Z,egwhlgopjtjkop7ozy7ltk1cl,F. Børsting,,,5730572529,213,0.01,5730572519,3,,5730572523,140,84.2,5730572527,212,10.9,5730572521,56,Right,5730572525,141,13.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815354209,662,1,2,71,47,b2vft81kyjurzbmekvgrqwr64,0,17.1,85.4,2025-05-16T18:27:16.087Z,2025-05-16T18:28:15Z,ebd3uvtt54wkdsahc2127j02c,F. Dietz,,,5730576273,212,40.9,5730576269,140,55.7,5730576271,141,76.9,5730576275,213,6.14,5730576277,1,,5730576267,56,Center,5730576265,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815353637,626,1,2,71,50,7gkglopz9cjsysn2u6sbhuvc5,1,44.1,24.9,2025-05-16T18:27:19.337Z,2025-05-16T18:27:23Z,a7eramyy1bd8msxmg84ctc8ut,A. Simon Okosun,,,5730572921,141,59.0,5730572917,56,Back,5730572923,212,23.6,5730572925,213,1.75,5730572919,140,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815353673,627,1,2,71,53,7gkglopz9cjsysn2u6sbhuvc5,1,39.4,62.0,2025-05-16T18:27:22.817Z,2025-05-16T18:27:26Z,oywgthoxa153nf48la1j8v10,M. Lauritsen,,,5730573185,56,Back,5730573187,140,19.2,5730573191,212,23.3,5730573189,141,47.8,5730573193,213,3.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815353717,628,1,2,71,59,7gkglopz9cjsysn2u6sbhuvc5,1,18.7,46.4,2025-05-16T18:27:28.729Z,2025-05-16T18:27:30Z,64vlnkuqfh7rnymg8qku8amwa,L. Schulz,,,5730573409,56,Back,5730573415,212,11.3,5730573413,141,30.3,5730573417,213,4.97,5730573411,140,21.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815353775,629,1,2,72,0,7gkglopz9cjsysn2u6sbhuvc5,1,21.5,30.3,2025-05-16T18:27:29.785Z,2025-05-16T18:27:34Z,a7eramyy1bd8msxmg84ctc8ut,A. Simon Okosun,,,5730573787,140,27.0,5730573785,56,Back,5730573789,141,6.7,5730573791,212,17.1,5730573793,213,5.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815353783,630,1,2,72,5,7gkglopz9cjsysn2u6sbhuvc5,0,34.6,7.6,2025-05-16T18:27:34.617Z,2025-05-16T18:27:35Z,8rn42gm9xm3yunk883yan9vdg,B. Clemmensen,,,5730573835,140,69.4,5730573833,56,Right,5730573837,141,18.6,5730573839,212,37.3,5730573843,1,,5730573841,213,0.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815353823,656,1,2,72,9,b2vft81kyjurzbmekvgrqwr64,1,34.3,82.0,2025-05-16T18:27:38.522Z,2025-05-16T18:27:40Z,8q8yol44e42o9hwttlopznvh0,M. Nielsen,,,5730574075,56,Back,5730574081,212,22.2,5730574083,213,5.44,5730574077,140,48.3,5730574079,141,57.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815353953,657,1,2,72,11,b2vft81kyjurzbmekvgrqwr64,1,48.2,54.9,2025-05-16T18:27:40.158Z,2025-05-16T18:27:49Z,9xub4z9b3bog8wqhn5yfihecp,M. Pedersen,,,5730574711,141,26.1,5730574713,212,29.0,5730574709,140,68.6,5730574715,213,5.54,5730574707,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815353959,658,1,2,72,20,b2vft81kyjurzbmekvgrqwr64,1,68.2,20.9,2025-05-16T18:27:49.175Z,2025-05-16T18:27:50Z,4dmz3u7j1eoz4ofr1o8tbxedw,O. Meedom,,,5730574775,213,2.54,5730574767,56,Center,5730574773,212,7.4,5730574769,140,62.4,5730574771,141,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815353971,659,1,2,72,21,b2vft81kyjurzbmekvgrqwr64,1,62.4,27.0,2025-05-16T18:27:49.975Z,2025-05-16T18:27:51Z,6bv0j0ezhh9u5u5hqz64p790q,M. Jacobsen,,,5730574839,56,Center,5730574845,212,6.8,5730574843,141,36.1,5730574841,140,65.0,5730574847,213,1.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815354011,660,1,2,72,22,b2vft81kyjurzbmekvgrqwr64,0,65.0,36.1,2025-05-16T18:27:50.952Z,2025-05-16T18:27:54Z,9xub4z9b3bog8wqhn5yfihecp,M. Pedersen,,,5730575095,141,84.5,5730575101,1,,5730575093,140,100.0,5730575089,155,,5730575097,212,49.6,5730575091,56,Left,5730575099,213,0.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815354179,631,5,2,72,25,7gkglopz9cjsysn2u6sbhuvc5,1,-0.6,18.7,2025-05-16T18:27:53.911Z,2025-05-16T19:27:53Z,8rn42gm9xm3yunk883yan9vdg,B. Clemmensen,,,5730576107,346,,5730576105,56,Back,5730576261,233,661,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815354205,661,5,2,72,25,b2vft81kyjurzbmekvgrqwr64,0,100.6,81.3,2025-05-16T18:27:53.911Z,2025-05-16T19:27:54Z,9xub4z9b3bog8wqhn5yfihecp,M. Pedersen,,,5730576245,56,Left,5730576295,233,631,5730576247,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815354269,632,27,2,72,44,7gkglopz9cjsysn2u6sbhuvc5,1,0.0,0.0,2025-05-16T18:28:13.802Z,2025-05-16T18:28:19Z,,,,,5730576623,53,a7eramyy1bd8msxmg84ctc8ut,5730576727,233,663,5730576621,41,Injury,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815354279,663,27,2,72,44,b2vft81kyjurzbmekvgrqwr64,1,0.0,0.0,2025-05-16T18:28:13.802Z,2025-05-16T18:28:19Z,,,,,5730576735,233,632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815354969,633,28,2,72,50,7gkglopz9cjsysn2u6sbhuvc5,1,0.0,0.0,2025-05-16T18:28:18.963Z,2025-05-16T19:27:13Z,,,,,5730859223,233,664,5730580749,55,632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815354285,664,28,2,72,50,b2vft81kyjurzbmekvgrqwr64,1,0.0,0.0,2025-05-16T18:28:18.963Z,2025-05-16T19:27:13Z,,,,,5730859361,233,633,5730576733,55,663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815355257,634,1,2,74,21,7gkglopz9cjsysn2u6sbhuvc5,0,3.4,43.0,2025-05-16T18:29:49.866Z,2025-05-16T18:29:52Z,64vlnkuqfh7rnymg8qku8amwa,L. Schulz,,,5730582493,74,,5730582479,124,,5730582491,1,,5730582485,141,30.4,5730582487,212,65.3,5730582489,213,6.15,5730582481,56,Center,5730582483,140,65.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815355271,665,1,2,74,23,b2vft81kyjurzbmekvgrqwr64,0,29.4,67.8,2025-05-16T18:29:52.289Z,2025-05-16T18:29:53Z,e0rgqk3gxzs005m9ok9hvp1ck,T. Hansen,,,5730582553,3,,5730582557,140,42.1,5730582555,56,Back,5730582561,212,15.4,5730582563,213,0.52,5730582559,141,79.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815355297,635,8,2,74,25,7gkglopz9cjsysn2u6sbhuvc5,1,52.0,20.0,2025-05-16T18:29:54.403Z,2025-05-16T18:29:55Z,139g7ilwvcpl519v3scnweg2d,L. Jensen,,,5730582707,56,Right,5730582717,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815355321,666,1,2,74,25,b2vft81kyjurzbmekvgrqwr64,0,36.7,73.6,2025-05-16T18:29:54.786Z,2025-05-16T18:29:58Z,e0rgqk3gxzs005m9ok9hvp1ck,T. Hansen,,,5730582867,141,72.7,5730582865,140,73.7,5730582863,56,Center,5730582861,157,,5730582869,212,38.9,5730582873,1,,5730582871,213,6.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815355347,636,12,2,74,28,7gkglopz9cjsysn2u6sbhuvc5,1,25.6,25.6,2025-05-16T18:29:57.058Z,2025-05-16T19:26:42Z,a7eramyy1bd8msxmg84ctc8ut,A. Simon Okosun,,,5730583049,213,4.62,5730583043,140,24.0,5730583041,56,Back,5730583069,15,,5730583045,141,0.0,5730583131,167,,5730583047,212,18.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815355353,637,5,2,74,29,7gkglopz9cjsysn2u6sbhuvc5,0,24.5,-2.0,2025-05-16T18:29:58.849Z,2025-05-16T19:27:55Z,a7eramyy1bd8msxmg84ctc8ut,A. Simon Okosun,,,5730583515,233,667,5730583089,56,Back,5730583091,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815355413,667,5,2,74,29,b2vft81kyjurzbmekvgrqwr64,1,75.5,102.0,2025-05-16T18:29:58.849Z,2025-05-16T19:27:54Z,e0rgqk3gxzs005m9ok9hvp1ck,T. Hansen,,,5730583417,56,Left,5730583491,233,637,5730583419,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815355447,668,1,2,74,37,b2vft81kyjurzbmekvgrqwr64,1,74.4,100.0,2025-05-16T18:30:06.721Z,2025-05-16T18:30:08Z,4qyfoq5fjiochtj89w426lm21,S. Andreasen,,,5730583583,107,,5730583595,213,3.63,5730583589,140,67.5,5730583585,56,Left,5730583591,141,96.3,5730583593,212,8.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815355501,669,1,2,74,39,b2vft81kyjurzbmekvgrqwr64,1,64.1,94.1,2025-05-16T18:30:08.498Z,2025-05-16T18:30:11Z,ebd3uvtt54wkdsahc2127j02c,F. Dietz,,,5730583853,212,21.5,5730583851,141,71.4,5730583849,140,49.9,5730583847,56,Back,5730583855,213,3.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815355551,670,1,2,74,42,b2vft81kyjurzbmekvgrqwr64,1,49.9,71.4,2025-05-16T18:30:11.657Z,2025-05-16T18:30:16Z,3sog1gsk11bwwrf7l7wm2j7dg,M. Kannegaard,,,5730584179,141,32.1,5730584175,56,Center,5730584177,140,53.9,5730584183,213,4.87,5730584181,212,27.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815355563,671,1,2,74,47,b2vft81kyjurzbmekvgrqwr64,1,55.5,30.9,2025-05-16T18:30:16.553Z,2025-05-16T18:30:17Z,6bv0j0ezhh9u5u5hqz64p790q,M. Jacobsen,,,5730584255,213,0.67,5730584245,56,Center,5730584251,141,38.8,5730584253,212,8.6,5730584249,140,61.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815355607,672,1,2,74,48,b2vft81kyjurzbmekvgrqwr64,1,61.9,38.8,2025-05-16T18:30:17.497Z,2025-05-16T18:30:22Z,e0rgqk3gxzs005m9ok9hvp1ck,T. Hansen,,,5730584571,213,2.82,5730584561,56,Center,5730584567,212,10.9,5730584563,140,52.1,5730584565,141,43.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815355661,673,1,2,74,53,b2vft81kyjurzbmekvgrqwr64,1,53.5,47.0,2025-05-16T18:30:22.537Z,2025-05-16T18:30:26Z,3sog1gsk11bwwrf7l7wm2j7dg,M. Kannegaard,,,5730584833,140,56.6,5730584837,212,12.6,5730584831,56,Center,5730584835,141,64.9,5730584841,213,1.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815355709,674,1,2,74,57,b2vft81kyjurzbmekvgrqwr64,1,55.6,64.9,2025-05-16T18:30:26.153Z,2025-05-16T18:30:31Z,ebd3uvtt54wkdsahc2127j02c,F. Dietz,,,5730585133,141,87.7,5730585131,140,68.2,5730585137,213,0.86,5730585135,212,20.4,5730585129,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815355735,675,1,2,75,2,b2vft81kyjurzbmekvgrqwr64,1,75.1,79.7,2025-05-16T18:30:31.321Z,2025-05-16T18:30:33Z,dwuxps3jv2852642q000wep6,V. Rasmussen,,,5730585295,213,4.23,5730585289,140,70.6,5730585287,56,Center,5730585293,212,10.3,5730585291,141,66.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815355753,676,1,2,75,4,b2vft81kyjurzbmekvgrqwr64,1,68.4,64.8,2025-05-16T18:30:33.305Z,2025-05-16T18:30:35Z,e0rgqk3gxzs005m9ok9hvp1ck,T. Hansen,,,5730585419,213,3.91,5730585411,56,Center,5730585413,140,59.0,5730585415,141,50.7,5730585417,212,13.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815355783,677,1,2,75,6,b2vft81kyjurzbmekvgrqwr64,1,61.6,46.3,2025-05-16T18:30:35.593Z,2025-05-16T18:30:38Z,3sog1gsk11bwwrf7l7wm2j7dg,M. Kannegaard,,,5730585663,56,Right,5730585671,213,4.91,5730585669,212,20.5,5730585665,140,65.4,5730585667,141,16.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815355813,678,1,2,75,9,b2vft81kyjurzbmekvgrqwr64,1,64.0,15.6,2025-05-16T18:30:38.281Z,2025-05-16T18:30:40Z,6bv0j0ezhh9u5u5hqz64p790q,M. Jacobsen,,,5730585841,212,7.9,5730585843,213,5.88,5730585839,141,11.1,5730585837,140,70.9,5730585835,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815355863,679,1,2,75,11,b2vft81kyjurzbmekvgrqwr64,1,70.4,11.0,2025-05-16T18:30:40.554Z,2025-05-16T18:30:45Z,4dmz3u7j1eoz4ofr1o8tbxedw,O. Meedom,,,5730586115,212,10.4,5730586117,213,2.69,5730586109,56,Right,5730586111,140,61.5,5730586113,141,17.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815355885,680,1,2,75,16,b2vft81kyjurzbmekvgrqwr64,0,60.2,28.8,2025-05-16T18:30:45.329Z,2025-05-16T18:30:46Z,3sog1gsk11bwwrf7l7wm2j7dg,M. Kannegaard,,,5730586265,212,23.0,5730586263,141,34.2,5730586261,140,81.8,5730586267,213,0.16,5730586259,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815355951,639,1,2,75,19,7gkglopz9cjsysn2u6sbhuvc5,1,21.4,60.9,2025-05-16T18:30:48.363Z,2025-05-16T18:30:50Z,a7eramyy1bd8msxmg84ctc8ut,A. Simon Okosun,,,5730586599,141,73.3,5730586601,212,8.5,5730586603,213,1.67,5730586595,56,Back,5730586597,140,20.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815355975,640,1,2,75,21,7gkglopz9cjsysn2u6sbhuvc5,0,20.5,72.4,2025-05-16T18:30:50.651Z,2025-05-16T18:30:52Z,oywgthoxa153nf48la1j8v10,M. Lauritsen,,,5730586715,157,,5730586725,213,6.10,5730586721,141,60.0,5730586723,212,45.9,5730586717,56,Center,5730586719,140,63.5,5730586729,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815356099,682,1,2,75,25,b2vft81kyjurzbmekvgrqwr64,1,41.5,35.1,2025-05-16T18:30:54.578Z,2025-05-16T18:31:00Z,ebd3uvtt54wkdsahc2127j02c,F. Dietz,,,5730587429,212,12.0,5730587423,56,Back,5730587427,141,50.9,5730587425,140,46.6,5730587431,213,1.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815356131,683,1,2,75,31,b2vft81kyjurzbmekvgrqwr64,1,61.9,58.5,2025-05-16T18:30:59.890Z,2025-05-16T18:31:03Z,e0rgqk3gxzs005m9ok9hvp1ck,T. Hansen,,,5730587589,212,10.8,5730587591,213,1.14,5730587583,56,Center,5730587587,141,73.0,5730587585,140,66.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
